"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.246816667E0,1.179547119E-1,3.537144470E-1,9.776320038E0,9.783427861E0
7.256861667E0,1.104702759E-1,3.598516846E-1,9.783205719E0,9.790444886E0
7.266907667E0,9.714797974E-2,3.589535522E-1,9.796977081E0,9.804032095E0
7.276952667E0,9.220825195E-2,3.668870544E-1,9.774523773E0,9.781841517E0
7.286998667E0,9.490264893E-2,3.556604004E-1,9.791588287E0,9.798505091E0
7.297043667E0,1.110690308E-1,3.625460815E-1,9.791139221E0,9.798478619E0
7.307089667E0,1.077758789E-1,3.598516846E-1,9.784103851E0,9.791312325E0
7.317134667E0,1.125659180E-1,3.629951477E-1,9.785151672E0,9.792529286E0
7.327180667E0,1.230441284E-1,3.629951477E-1,9.788744202E0,9.796245116E0
7.337225667E0,1.275347900E-1,3.722758484E-1,9.773176575E0,9.781095787E0
7.347271667E0,1.140628052E-1,3.704795837E-1,9.783954163E0,9.791630329E0
7.357316667E0,1.276844788E-1,3.746708679E-1,9.789941711E0,9.797940615E0
7.367361667E0,1.095721436E-1,3.677851868E-1,9.770631866E0,9.778165424E0
7.377407667E0,1.007405090E-1,3.734733582E-1,9.776769104E0,9.784418486E0
7.387452667E0,9.939331055E-2,3.600013733E-1,9.779613190E0,9.786741754E0
7.397498667E0,1.079255676E-1,3.632945251E-1,9.782756653E0,9.790094921E0
7.407543667E0,1.185534668E-1,3.487747192E-1,9.778565369E0,9.785501489E0
7.417589667E0,9.939331055E-2,3.582051086E-1,9.786498871E0,9.793556559E0
7.427634667E0,1.190025330E-1,3.685336304E-1,9.801617432E0,9.809265157E0
7.437680667E0,1.172062683E-1,3.553610229E-1,9.792486420E0,9.799633108E0
7.447725667E0,1.264869690E-1,3.508703613E-1,9.796078949E0,9.803176615E0
7.457771667E0,1.204994202E-1,3.546125793E-1,9.812694397E0,9.819839180E0
7.467816667E0,1.113684082E-1,3.608995056E-1,9.778565369E0,9.785856735E0
7.477862667E0,1.085243225E-1,3.703298950E-1,9.779463501E0,9.787074544E0
7.487907667E0,9.984237671E-2,3.752696228E-1,9.798623657E0,9.806315382E0
7.497953667E0,1.074765015E-1,3.728746033E-1,9.778116302E0,9.785813461E0
7.507998667E0,9.430389404E-2,3.626957703E-1,9.782906342E0,9.790081610E0
7.518044667E0,8.951385498E-2,3.734733582E-1,9.789342957E0,9.796873511E0
7.528089667E0,9.235794067E-2,3.655398560E-1,9.773475952E0,9.780745450E0
7.538135667E0,1.026864624E-1,3.597019958E-1,9.779164124E0,9.786316007E0
7.548180667E0,1.085243225E-1,3.680845642E-1,9.792486420E0,9.800002758E0
7.558226667E0,9.819580078E-2,3.571572876E-1,9.802066498E0,9.809062716E0
7.568271667E0,1.026864624E-1,3.620970154E-1,9.798473969E0,9.805699917E0
7.578317667E0,1.113684082E-1,3.667373657E-1,9.781858521E0,9.789364399E0
7.588362667E0,1.291813660E-1,3.544628906E-1,9.768236847E0,9.775519570E0
7.598407667E0,1.258882141E-1,3.637435913E-1,9.785001984E0,9.792569686E0
7.608453667E0,1.240919495E-1,3.673361206E-1,9.790241089E0,9.797915861E0
7.618498667E0,1.236428833E-1,3.730242920E-1,9.791438599E0,9.799321635E0
7.628544667E0,1.091230774E-1,3.543132019E-1,9.781858521E0,9.788881540E0
7.638589667E0,1.142124939E-1,3.592529297E-1,9.787696381E0,9.794953170E0
7.648635667E0,1.103205872E-1,3.764671326E-1,9.797276459E0,9.805127441E0
7.658680667E0,1.076261902E-1,3.650907898E-1,9.787397003E0,9.794795290E0
7.668726667E0,1.245410156E-1,3.686833191E-1,9.810299377E0,9.818014653E0
7.678771667E0,1.095721436E-1,3.662882996E-1,9.792187042E0,9.799647965E0
7.688817667E0,1.294807434E-1,3.697311401E-1,9.786648560E0,9.794486021E0
7.698862667E0,1.305285645E-1,3.730242920E-1,9.783654785E0,9.791633458E0
7.708908667E0,1.170565796E-1,3.661386108E-1,9.775122528E0,9.782677556E0
7.718953667E0,1.121168518E-1,3.839515686E-1,9.795929260E0,9.804091955E0
7.728999667E0,9.550140381E-2,3.722758484E-1,9.792486420E0,9.800025516E0
7.739044667E0,1.068777466E-1,3.462300110E-1,9.788744202E0,9.795448490E0
7.749090667E0,1.050814819E-1,3.513194275E-1,9.791887665E0,9.798751528E0
7.759135667E0,1.010398865E-1,3.568579102E-1,9.784552917E0,9.791579669E0
7.769181667E0,9.744735718E-2,3.511697388E-1,9.768536224E0,9.775332022E0
7.779226667E0,8.981323242E-2,3.493734741E-1,9.781559143E0,9.788208596E0
7.789272667E0,1.014889526E-1,3.555107117E-1,9.775421906E0,9.782410812E0
7.799317667E0,1.029858398E-1,3.576063538E-1,9.791737976E0,9.798807120E0
7.809363667E0,1.061293030E-1,3.528163147E-1,9.802814941E0,9.809736161E0
7.819408667E0,1.140628052E-1,3.703298950E-1,9.790690155E0,9.798355386E0
7.829454667E0,1.175056458E-1,3.740721130E-1,9.777068481E0,9.784927471E0
7.839499667E0,1.179547119E-1,3.641926575E-1,9.788594513E0,9.796077386E0
7.849544667E0,1.209484863E-1,3.650907898E-1,9.785900116E0,9.793455003E0
7.859590667E0,1.231938171E-1,3.652404785E-1,9.792037354E0,9.799621057E0
7.869635667E0,1.076261902E-1,3.553610229E-1,9.792486420E0,9.799523209E0
7.879681667E0,1.133143616E-1,3.619473267E-1,9.777367859E0,9.784721164E0
7.889726667E0,9.759704590E-2,3.719764709E-1,9.791139221E0,9.798688633E0
7.899772667E0,1.043330383E-1,3.568579102E-1,9.777367859E0,9.784434332E0
7.909817667E0,1.088237000E-1,3.513194275E-1,9.785001984E0,9.791911548E0
7.919863292E0,1.086740112E-1,3.664379883E-1,9.789642334E0,9.797100789E0
7.929908292E0,1.109193420E-1,3.700305176E-1,9.776769104E0,9.784397774E0
7.939954292E0,1.020877075E-1,3.758683777E-1,9.785301361E0,9.793049661E0
7.949999292E0,1.136137390E-1,3.817062378E-1,9.800419922E0,9.808508469E0
7.960045292E0,1.199006653E-1,3.686833191E-1,9.784403229E0,9.792080989E0
7.970090292E0,1.204994202E-1,3.673361206E-1,9.784702606E0,9.792336852E0
7.980136292E0,1.269360352E-1,3.706292725E-1,9.787397003E0,9.795234500E0
7.990181292E0,1.170565796E-1,3.665876770E-1,9.786049805E0,9.793613202E0
8.000227292E0,1.152603149E-1,3.710783386E-1,9.783804474E0,9.791517454E0
8.010272292E0,1.073268127E-1,3.546125793E-1,9.781559143E0,9.788573359E0
8.020318292E0,1.056802368E-1,3.658392334E-1,9.788744202E0,9.796148207E0
8.030363292E0,9.325607300E-2,3.701802063E-1,9.799671478E0,9.807104117E0
8.040409292E0,1.025367737E-1,3.573069763E-1,9.784253540E0,9.791312445E0
8.050454292E0,9.699829102E-2,3.579057312E-1,9.783056030E0,9.790081229E0
8.060500292E0,9.774673462E-2,3.577560425E-1,9.795929260E0,9.802947204E0
8.070545292E0,1.275347900E-1,3.649411011E-1,9.799222412E0,9.806844906E0
8.080590292E0,1.326242065E-1,3.674858093E-1,9.769134979E0,9.776943962E0
8.090636292E0,1.202000427E-1,3.640429688E-1,9.784852295E0,9.792359765E0
8.100681292E0,1.263372803E-1,3.821553040E-1,9.789043579E0,9.797314835E0
8.110727292E0,1.206491089E-1,3.812571716E-1,9.788145447E0,9.796310761E0
8.120772292E0,1.082249451E-1,3.812571716E-1,9.797276459E0,9.805289169E0
8.130818292E0,1.106199646E-1,3.532653809E-1,9.795180817E0,9.802173251E0
8.140863292E0,1.061293030E-1,3.782633972E-1,9.778116302E0,9.786005572E0
8.150909292E0,9.984237671E-2,3.688330078E-1,9.792187042E0,9.799639450E0
8.160954292E0,9.475296021E-2,3.606001282E-1,9.788594513E0,9.795692580E0
8.171000292E0,1.050814819E-1,3.626957703E-1,9.794731750E0,9.802007978E0
8.181045292E0,1.137634277E-1,3.658392334E-1,9.783505096E0,9.791003648E0
8.191091292E0,1.031355286E-1,3.439846802E-1,9.779613190E0,9.786204399E0
8.201136292E0,1.091230774E-1,3.526666260E-1,9.791588287E0,9.798544932E0
8.211182292E0,1.089733887E-1,3.528163147E-1,9.804461517E0,9.811412752E0
8.221227292E0,1.134640503E-1,3.638932800E-1,9.802365875E0,9.809774165E0
8.231273292E0,1.251397705E-1,3.694317627E-1,9.793384552E0,9.801148952E0
8.241318292E0,1.207987976E-1,3.848497009E-1,9.781259766E0,9.789573241E0
8.251364292E0,1.133143616E-1,3.863465881E-1,9.791588287E0,9.799862500E0
8.261409292E0,1.119671631E-1,3.767665100E-1,9.770781555E0,9.778684055E0
8.271455292E0,1.170565796E-1,3.818559265E-1,9.798024902E0,9.806161745E0
8.281500292E0,9.999206543E-2,3.712280273E-1,9.787995758E0,9.795543355E0
8.291546292E0,9.864486694E-2,3.650907898E-1,9.792486420E0,9.799786343E0
8.301591292E0,1.103205872E-1,3.665876770E-1,9.794132996E0,9.801612025E0
8.311637292E0,1.086740112E-1,3.616479492E-1,9.786798248E0,9.794080826E0
8.321682292E0,1.082249451E-1,3.588038635E-1,9.783954163E0,9.791129246E0
8.331728292E0,1.079255676E-1,3.541635132E-1,9.805359650E0,9.812347200E0
8.341773292E0,1.110690308E-1,3.755690002E-1,9.787846069E0,9.795678592E0
8.351819292E0,1.142124939E-1,3.695814514E-1,9.789792023E0,9.797431438E0
8.361864292E0,1.115180969E-1,3.773652649E-1,9.796528015E0,9.804427672E0
8.371909292E0,1.155596924E-1,3.805087280E-1,9.776020660E0,9.784105523E0
8.381955292E0,1.106199646E-1,3.646417236E-1,9.778715057E0,9.786136548E0
8.392000292E0,1.124162292E-1,3.689826965E-1,9.796528015E0,9.804118869E0
8.402046292E0,9.714797974E-2,3.628454590E-1,9.777966614E0,9.785178877E0
8.412091292E0,1.092727661E-1,3.574566650E-1,9.786648560E0,9.793784041E0
8.422137292E0,1.019380188E-1,3.490740967E-1,9.794132996E0,9.800881859E0
8.432182292E0,1.097218323E-1,3.655398560E-1,9.795031128E0,9.802463622E0
8.442228292E0,1.172062683E-1,3.561094666E-1,9.797426147E0,9.804596390E0
8.452273292E0,1.199006653E-1,3.655398560E-1,9.787995758E0,9.795552895E0
8.462319292E0,1.083746338E-1,3.580554199E-1,9.770631866E0,9.777790948E0
8.472364292E0,1.173559570E-1,3.534150696E-1,9.795779572E0,9.802855301E0
8.482410292E0,1.233435059E-1,3.779640198E-1,9.795629883E0,9.803694978E0
8.492455292E0,1.058299255E-1,3.745211792E-1,9.792187042E0,9.799918018E0
8.502501292E0,9.639953613E-2,3.694317627E-1,9.788295135E0,9.795738582E0
8.512546292E0,1.176553345E-1,3.576063538E-1,9.787247314E0,9.794484932E0
8.522592292E0,1.107696533E-1,3.785627747E-1,9.789193268E0,9.797136547E0
8.532637292E0,9.924362183E-2,3.751199341E-1,9.770182800E0,9.777885058E0
8.542683292E0,1.074765015E-1,3.595523071E-1,9.787995758E0,9.795187084E0
8.552728292E0,1.236428833E-1,3.610491943E-1,9.789792023E0,9.797227768E0
8.562774292E0,1.184037781E-1,3.703298950E-1,9.787247314E0,9.794966752E0
8.572819292E0,9.205856323E-2,3.707789612E-1,9.789342957E0,9.796794748E0
8.582865292E0,1.122665405E-1,3.676354980E-1,9.790839844E0,9.798382748E0
8.592910292E0,9.789642334E-2,3.695814514E-1,9.778565369E0,9.786036727E0
8.602956292E0,1.119671631E-1,3.585044861E-1,9.797426147E0,9.804622442E0
8.613001292E0,1.151106262E-1,3.582051086E-1,9.788893890E0,9.796121934E0
8.623047292E0,1.143621826E-1,3.647914124E-1,9.790091400E0,9.797552812E0
8.633092292E0,1.139131165E-1,3.600013733E-1,9.786648560E0,9.793930121E0
8.643138292E0,9.714797974E-2,3.709286499E-1,9.786798248E0,9.794306803E0
8.653183292E0,1.085243225E-1,3.617976379E-1,9.786798248E0,9.794084695E0
8.663229292E0,1.070274353E-1,3.754193115E-1,9.778265991E0,9.786055402E0
8.673274292E0,1.029858398E-1,3.772155762E-1,9.790989532E0,9.798794502E0
8.683320292E0,1.127156067E-1,3.761677551E-1,9.781708832E0,9.789588074E0
8.693365292E0,1.243913269E-1,3.650907898E-1,9.781559143E0,9.789160524E0
8.703411292E0,1.270857239E-1,3.577560425E-1,9.788295135E0,9.795655253E0
8.713456292E0,1.230441284E-1,3.646417236E-1,9.792187042E0,9.799746452E0
8.723501292E0,1.116677856E-1,3.635939026E-1,9.779912567E0,9.787306067E0
8.733547292E0,1.112187195E-1,3.526666260E-1,9.784253540E0,9.791238976E0
8.743592292E0,1.052311707E-1,3.538641357E-1,9.781559143E0,9.788523520E0
8.753638292E0,1.037342834E-1,3.680845642E-1,9.778265991E0,9.785741303E0
8.763683292E0,1.029858398E-1,3.586541748E-1,9.792486420E0,9.799593317E0
8.773729292E0,9.535171509E-2,3.692820740E-1,9.793384552E0,9.800808241E0
8.783774292E0,1.097218323E-1,3.558100891E-1,9.785151672E0,9.792233297E0
8.793820292E0,1.178050232E-1,3.691323853E-1,9.782307587E0,9.789978471E0
8.803865292E0,1.118174744E-1,3.688330078E-1,9.799072723E0,9.806649131E0
8.813911292E0,1.094224548E-1,3.682342529E-1,9.792187042E0,9.799719221E0
8.823956292E0,1.143621826E-1,3.586541748E-1,9.788744202E0,9.795980021E0
8.834002292E0,1.119671631E-1,3.679348755E-1,9.797575836E0,9.805121365E0
8.844047292E0,1.031355286E-1,3.580554199E-1,9.784403229E0,9.791495655E0
8.854093292E0,1.110690308E-1,3.595523071E-1,9.801617432E0,9.808838793E0
8.864138292E0,1.106199646E-1,3.659889221E-1,9.787397003E0,9.794862162E0
8.874184292E0,1.166075134E-1,3.691323853E-1,9.794432373E0,9.802079450E0
8.884229292E0,1.107696533E-1,3.757186890E-1,9.789193268E0,9.797027064E0
8.894275292E0,1.115180969E-1,3.667373657E-1,9.792187042E0,9.799686712E0
8.904320292E0,1.164578247E-1,3.794609070E-1,9.779762878E0,9.787814616E0
8.914366583E0,1.059796143E-1,3.689826965E-1,9.788594513E0,9.796119765E0
8.924411583E0,1.068777466E-1,3.790118408E-1,9.782457275E0,9.790380134E0
8.934457583E0,1.038839722E-1,3.653901672E-1,9.787696381E0,9.795065201E0
8.944502583E0,1.079255676E-1,3.604504395E-1,9.786049805E0,9.793280514E0
8.954548583E0,1.028361511E-1,3.528163147E-1,9.779014435E0,9.785917328E0
8.964593583E0,1.077758789E-1,3.632945251E-1,9.793983307E0,9.801311523E0
8.974639583E0,1.134640503E-1,3.588038635E-1,9.794881439E0,9.802107769E0
8.984684583E0,1.133143616E-1,3.513194275E-1,9.783804474E0,9.790765826E0
8.994730583E0,1.275347900E-1,3.487747192E-1,9.785451050E0,9.792495146E0
9.004775583E0,1.155596924E-1,3.682342529E-1,9.783056030E0,9.790665749E0
9.014821583E0,1.103205872E-1,3.667373657E-1,9.783505096E0,9.790997850E0
9.024866583E0,1.134640503E-1,3.585044861E-1,9.788744202E0,9.795964098E0
9.034912583E0,1.076261902E-1,3.571572876E-1,9.788594513E0,9.795699427E0
9.044957583E0,1.082249451E-1,3.576063538E-1,9.790540466E0,9.797666945E0
9.055003583E0,1.073268127E-1,3.764671326E-1,9.786498871E0,9.794325229E0
9.065048583E0,1.026864624E-1,3.553610229E-1,9.781559143E0,9.788550722E0
9.075094583E0,1.010398865E-1,3.616479492E-1,9.777816925E0,9.785024380E0
9.085139583E0,1.199006653E-1,3.564088440E-1,9.797725525E0,9.804939005E0
9.095185583E0,1.242416382E-1,3.701802063E-1,9.787546692E0,9.795332542E0
9.105230583E0,1.291813660E-1,3.694317627E-1,9.794582062E0,9.802397942E0
9.115276583E0,1.140628052E-1,3.727249146E-1,9.780211945E0,9.787976291E0
9.125321583E0,1.128652954E-1,3.680845642E-1,9.784403229E0,9.791974845E0
9.135366583E0,1.194515991E-1,3.619473267E-1,9.779313812E0,9.786738639E0
9.145412583E0,1.210981750E-1,3.686833191E-1,9.792187042E0,9.799873429E0
9.155457583E0,1.034349060E-1,3.631448364E-1,9.776619415E0,9.783908224E0
9.165503583E0,1.073268127E-1,3.561094666E-1,9.778265991E0,9.785336928E0
9.175548583E0,1.151106262E-1,3.507206726E-1,9.798174591E0,9.805125229E0
9.185594583E0,9.475296021E-2,3.561094666E-1,9.784103851E0,9.791040815E0
9.195639583E0,1.110690308E-1,3.597019958E-1,9.790540466E0,9.797775486E0
9.205685583E0,1.085243225E-1,3.613485718E-1,9.798174591E0,9.805436025E0
9.215730583E0,1.110690308E-1,3.535647583E-1,9.781409454E0,9.788427620E0
9.225776583E0,9.879455566E-2,3.516188049E-1,9.792636108E0,9.799444785E0
9.235821583E0,1.112187195E-1,3.745211792E-1,9.799222412E0,9.807007474E0
9.245867583E0,1.139131165E-1,3.823049927E-1,9.778415680E0,9.786549265E0
9.255912583E0,1.124162292E-1,3.691323853E-1,9.787097626E0,9.794701428E0
9.265958583E0,9.310638428E-2,3.757186890E-1,9.796977081E0,9.804621016E0
9.276003583E0,1.031355286E-1,3.595523071E-1,9.790839844E0,9.797982427E0
9.286049583E0,1.041833496E-1,3.667373657E-1,9.791438599E0,9.798858112E0
9.296094583E0,1.056802368E-1,3.661386108E-1,9.789492645E0,9.796907269E0
9.306140583E0,1.071771240E-1,3.641926575E-1,9.784852295E0,9.792214135E0
9.316185583E0,1.070274353E-1,3.680845642E-1,9.793983307E0,9.801482038E0
9.326231583E0,1.164578247E-1,3.556604004E-1,9.777816925E0,9.784976268E0
9.336276583E0,1.206491089E-1,3.603007507E-1,9.783056030E0,9.790431969E0
9.346322583E0,1.160087585E-1,3.644920349E-1,9.785600739E0,9.793073792E0
9.356367583E0,1.065783691E-1,3.565585327E-1,9.784552917E0,9.791627481E0
9.366413583E0,1.101708984E-1,3.611988831E-1,9.797575836E0,9.804850561E0
9.376458583E0,1.056802368E-1,3.659889221E-1,9.792636108E0,9.800042763E0
9.386504583E0,1.056802368E-1,3.680845642E-1,9.787397003E0,9.794886148E0
9.396549583E0,9.834548950E-2,3.640429688E-1,9.802216187E0,9.809466922E0
9.406595583E0,1.095721436E-1,3.611988831E-1,9.802665253E0,9.809929497E0
9.416640583E0,1.086740112E-1,3.719764709E-1,9.786049805E0,9.793719790E0
9.426686583E0,1.076261902E-1,3.800596619E-1,9.779313812E0,9.787288050E0
9.436731583E0,1.125659180E-1,3.652404785E-1,9.790390778E0,9.797847890E0
9.446777583E0,1.095721436E-1,3.712280273E-1,9.798473969E0,9.806115868E0
9.456822583E0,1.134640503E-1,3.662882996E-1,9.776918793E0,9.784435716E0
9.466868583E0,1.055305481E-1,3.606001282E-1,9.802964630E0,9.810162317E0
9.476913583E0,1.094224548E-1,3.546125793E-1,9.777966614E0,9.785006615E0
9.486959583E0,1.007405090E-1,3.614982605E-1,9.795480194E0,9.802666060E0
9.497004583E0,1.092727661E-1,3.722758484E-1,9.780211945E0,9.787904552E0
9.507050583E0,1.155596924E-1,3.698808289E-1,9.803563385E0,9.811219135E0
9.517095583E0,1.011895752E-1,3.704795837E-1,9.793534241E0,9.801061543E0
9.527141583E0,1.044827271E-1,3.655398560E-1,9.797725525E0,9.805098750E0
9.537186583E0,1.124162292E-1,3.743714905E-1,9.785900116E0,9.793703717E0
9.547232583E0,1.107696533E-1,3.577560425E-1,9.770781555E0,9.777956407E0
9.557277583E0,1.064286804E-1,3.652404785E-1,9.777966614E0,9.785364519E0
9.567323583E0,1.083746338E-1,3.634442139E-1,9.777068481E0,9.784421539E0
9.577368583E0,1.037342834E-1,3.582051086E-1,9.783954163E0,9.791058715E0
9.587414583E0,1.175056458E-1,3.525169373E-1,9.785600739E0,9.792653245E0
9.597459583E0,9.505233765E-2,3.505709839E-1,9.780661011E0,9.787403372E0
9.607504583E0,1.008901978E-1,3.465293884E-1,9.798324280E0,9.804969156E0
9.617550583E0,1.086740112E-1,3.510200500E-1,9.793833618E0,9.800724568E0
9.627595583E0,1.308279419E-1,3.763174438E-1,9.789492645E0,9.797596492E0
9.637641583E0,1.179547119E-1,3.695814514E-1,9.784403229E0,9.792091212E0
9.647686583E0,1.202000427E-1,3.637435913E-1,9.789193268E0,9.796686291E0
9.657732583E0,1.193019104E-1,3.695814514E-1,9.774074707E0,9.781787146E0
9.667777583E0,1.020877075E-1,3.763174438E-1,9.780511322E0,9.788280668E0
9.677823583E0,1.073268127E-1,3.668870544E-1,9.781559143E0,9.789025714E0
9.687868583E0,1.158590698E-1,3.650907898E-1,9.785900116E0,9.793393472E0
9.697914583E0,9.610015869E-2,3.688330078E-1,9.806108093E0,9.813512570E0
9.707959583E0,1.080752563E-1,3.607498169E-1,9.790839844E0,9.798079686E0
9.718005583E0,1.124162292E-1,3.579057312E-1,9.768835602E0,9.776036157E0
9.728050583E0,1.017883301E-1,3.577560425E-1,9.778116302E0,9.785188229E0
9.738096583E0,1.011895752E-1,3.582051086E-1,9.789193268E0,9.796267405E0
9.748141583E0,1.056802368E-1,3.547622681E-1,9.781110077E0,9.788112122E0
9.758187583E0,1.079255676E-1,3.613485718E-1,9.791887665E0,9.799147144E0
9.768232583E0,1.125659180E-1,3.662882996E-1,9.783804474E0,9.791305745E0
9.778278583E0,1.146615601E-1,3.604504395E-1,9.780511322E0,9.787822716E0
9.788323583E0,1.131646729E-1,3.692820740E-1,9.781110077E0,9.788732800E0
9.798369583E0,1.193019104E-1,3.715274048E-1,9.781259766E0,9.789040206E0
9.808414583E0,1.139131165E-1,3.701802063E-1,9.794582062E0,9.802236854E0
9.818460583E0,1.121168518E-1,3.689826965E-1,9.786498871E0,9.794094066E0
9.828505583E0,1.083746338E-1,3.608995056E-1,9.789342957E0,9.796592726E0
9.838551583E0,1.115180969E-1,3.586541748E-1,9.800719299E0,9.807913534E0
9.848596583E0,1.139131165E-1,3.577560425E-1,9.783056030E0,9.790257958E0
9.858642583E0,1.032852173E-1,3.649411011E-1,9.782008209E0,9.789358225E0
9.868687583E0,1.136137390E-1,3.680845642E-1,9.801916809E0,9.809483547E0
9.878733583E0,1.094224548E-1,3.731739807E-1,9.788594513E0,9.796316381E0
9.888778583E0,1.058299255E-1,3.637435913E-1,9.775870972E0,9.783208197E0
9.898824583E0,1.043330383E-1,3.662882996E-1,9.780211945E0,9.787624747E0
9.908869583E0,1.001417542E-1,3.637435913E-1,9.785750427E0,9.793020433E0
9.918915083E0,1.166075134E-1,3.700305176E-1,9.790540466E0,9.798224457E0
9.928960083E0,1.143621826E-1,3.632945251E-1,9.789193268E0,9.796599739E0
9.939006083E0,1.104702759E-1,3.613485718E-1,9.782606964E0,9.789901710E0
9.949051083E0,1.104702759E-1,3.529660034E-1,9.797575836E0,9.804554092E0
9.959097083E0,1.086740112E-1,3.585044861E-1,9.779313812E0,9.786486302E0
9.969142083E0,1.101708984E-1,3.631448364E-1,9.786199493E0,9.793554632E0
9.979188083E0,9.550140381E-2,3.577560425E-1,9.790091400E0,9.797091381E0
9.989233083E0,1.013392639E-1,3.547622681E-1,9.777367859E0,9.784326659E0
9.999279083E0,1.094224548E-1,3.525169373E-1,9.780211945E0,9.787174625E0
1.000932408E1,1.155596924E-1,3.625460815E-1,9.791288910E0,9.798680126E0
1.001937008E1,1.136137390E-1,3.583547974E-1,9.788444824E0,9.795661199E0
1.002941508E1,1.085243225E-1,3.585044861E-1,9.791139221E0,9.798301396E0
1.003946108E1,1.212478638E-1,3.710783386E-1,9.788594513E0,9.796375999E0
1.004950608E1,1.213975525E-1,3.758683777E-1,9.785900116E0,9.793868259E0
1.005955208E1,1.146615601E-1,3.682342529E-1,9.787397003E0,9.794992794E0
1.006959708E1,1.122665405E-1,3.676354980E-1,9.786648560E0,9.794194692E0
1.007964308E1,1.139131165E-1,3.716770935E-1,9.781259766E0,9.788981697E0
1.008968808E1,1.080752563E-1,3.676354980E-1,9.778715057E0,9.786220123E0
1.009973408E1,1.101708984E-1,3.490740967E-1,9.798174591E0,9.805009723E0
1.010977908E1,1.061293030E-1,3.574566650E-1,9.809550934E0,9.816635280E0
1.011982508E1,1.196012878E-1,3.468287659E-1,9.780211945E0,9.787090494E0
1.012987008E1,1.004411316E-1,3.483256531E-1,9.794282684E0,9.800989362E0
1.013991608E1,1.101708984E-1,3.523672485E-1,9.777517548E0,9.784485152E0
1.014996108E1,1.121168518E-1,3.640429688E-1,9.788744202E0,9.796152843E0
1.016000708E1,1.032852173E-1,3.722758484E-1,9.790989532E0,9.798608736E0
1.017005208E1,1.068777466E-1,3.706292725E-1,9.795031128E0,9.802623307E0
1.018009808E1,9.939331055E-2,3.776646423E-1,9.784253540E0,9.792044064E0
1.019014308E1,1.070274353E-1,3.710783386E-1,9.804162140E0,9.811765859E0
1.020018908E1,1.116677856E-1,3.707789612E-1,9.790690155E0,9.798344781E0
1.021023408E1,1.044827271E-1,3.632945251E-1,9.794881439E0,9.802173328E0
1.022028008E1,1.119671631E-1,3.597019958E-1,9.789792023E0,9.797037819E0
1.023032508E1,1.106199646E-1,3.766168213E-1,9.791139221E0,9.799004248E0
1.024037108E1,1.007405090E-1,3.673361206E-1,9.792636108E0,9.800041144E0
1.025041608E1,1.088237000E-1,3.608995056E-1,9.774673462E0,9.781939089E0
1.026046208E1,9.490264893E-2,3.598516846E-1,9.794282684E0,9.801350573E0
1.027050708E1,1.031355286E-1,3.616479492E-1,9.788444824E0,9.795666300E0
1.028055308E1,1.010398865E-1,3.579057312E-1,9.776320038E0,9.783390979E0
1.029059808E1,1.106199646E-1,3.668870544E-1,9.792336731E0,9.799831710E0
1.030064408E1,1.041833496E-1,3.722758484E-1,9.793085175E0,9.800712255E0
1.031068908E1,1.323248291E-1,3.728746033E-1,9.781409454E0,9.789408370E0
1.032073508E1,1.203497314E-1,3.724255371E-1,9.772128754E0,9.779963457E0
1.033078008E1,1.219963074E-1,3.665876770E-1,9.798773346E0,9.806387138E0
1.034082608E1,1.080752563E-1,3.538641357E-1,9.783205719E0,9.790199907E0
1.035087108E1,1.062789917E-1,3.725752258E-1,9.772428131E0,9.780105270E0
1.036091708E1,1.107696533E-1,3.607498169E-1,9.786049805E0,9.793323293E0
1.037096208E1,1.013392639E-1,3.510200500E-1,9.785750427E0,9.792568414E0
1.038100808E1,1.061293030E-1,3.510200500E-1,9.776469727E0,9.783344971E0
1.039105308E1,1.013392639E-1,3.513194275E-1,9.789792023E0,9.796617928E0
1.040109908E1,1.089733887E-1,3.576063538E-1,9.783355408E0,9.790495418E0
1.041114408E1,1.167572021E-1,3.580554199E-1,9.779912567E0,9.787161271E0
1.042119008E1,1.055305481E-1,3.619473267E-1,9.787995758E0,9.795254133E0
1.043123508E1,1.124162292E-1,3.670367432E-1,9.784103851E0,9.791631200E0
1.044128008E1,1.028361511E-1,3.763174438E-1,9.794282684E0,9.802048939E0
1.045132608E1,1.088237000E-1,3.757186890E-1,9.805060272E0,9.812859628E0
1.046137108E1,1.182540894E-1,3.730242920E-1,9.805359650E0,9.813165086E0
1.047141708E1,1.207987976E-1,3.637435913E-1,9.784253540E0,9.791757712E0
1.048146308E1,1.109193420E-1,3.604504395E-1,9.801318054E0,9.808570906E0
1.049150808E1,1.187031555E-1,3.683839417E-1,9.791737976E0,9.799384152E0
1.050155408E1,1.043330383E-1,3.670367432E-1,9.780960388E0,9.788400659E0
1.051159908E1,1.143621826E-1,3.564088440E-1,9.776170349E0,9.783333413E0
1.052164408E1,1.032852173E-1,3.541635132E-1,9.789342957E0,9.796291908E0
1.053169008E1,1.082249451E-1,3.583547974E-1,9.796827393E0,9.803976630E0
1.054173508E1,1.062789917E-1,3.625460815E-1,9.780511322E0,9.787805505E0
1.055178108E1,1.172062683E-1,3.534150696E-1,9.794731750E0,9.801806445E0
1.056182608E1,1.074765015E-1,3.573069763E-1,9.781858521E0,9.788972142E0
