"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.242135613E1,-5.119500160E-1,-8.920500278E-1,9.634050369E0,9.688796240E0
1.242614959E1,-5.550000072E-1,-8.800500631E-1,9.619950294E0,9.676050681E0
1.243094414E1,-5.410500169E-1,-8.580000401E-1,9.592950821E0,9.646429632E0
1.243573637E1,-5.569500327E-1,-8.920500278E-1,9.634050369E0,9.691278198E0
1.244052968E1,-5.569500327E-1,-8.730000257E-1,9.628950119E0,9.684472251E0
1.244532317E1,-5.809500217E-1,-8.700000644E-1,9.547950745E0,9.605090653E0
1.245011764E1,-5.790000558E-1,-8.850000501E-1,9.595950127E0,9.654052257E0
1.245490971E1,-5.740500093E-1,-8.779500127E-1,9.598050117E0,9.655200448E0
1.245970315E1,-6.289500594E-1,-8.920500278E-1,9.595950127E0,9.657825338E0
1.246449646E1,-5.890500546E-1,-8.629500270E-1,9.568950653E0,9.625823566E0
1.246929115E1,-6.150000095E-1,-9.010500312E-1,9.592950821E0,9.654782319E0
1.247408324E1,-6.130500436E-1,-8.629500270E-1,9.579000473E0,9.637310993E0
1.247887670E1,-6.289500594E-1,-8.850000501E-1,9.579000473E0,9.640334710E0
1.248367001E1,-6.289500594E-1,-8.970000148E-1,9.552000046E0,9.614618665E0
1.248846448E1,-6.409500241E-1,-8.730000257E-1,9.567000389E0,9.628106897E0
1.249325671E1,-6.720000505E-1,-8.749500513E-1,9.591000557E0,9.654243282E0
1.249805002E1,-6.510000229E-1,-8.560500145E-1,9.541050911E0,9.601472551E0
1.250284347E1,-6.750000119E-1,-8.389500380E-1,9.562050819E0,9.622488143E0
1.250763793E1,-6.510000229E-1,-8.460000157E-1,9.543000221E0,9.602518955E0
1.251243024E1,-6.799500585E-1,-8.580000401E-1,9.544950485E0,9.607527045E0
1.251722354E1,-6.769500375E-1,-8.490000367E-1,9.544950485E0,9.606515611E0
1.252201701E1,-6.889500618E-1,-8.490000367E-1,9.574050903E0,9.636280608E0
1.252681147E1,-6.990000606E-1,-8.370000124E-1,9.555000305E0,9.617026616E0
1.253160377E1,-7.180500627E-1,-8.460000157E-1,9.535950661E0,9.600295148E0
1.253639700E1,-7.080000043E-1,-8.539500237E-1,9.555000305E0,9.619174886E0
1.254119030E1,-7.200000286E-1,-8.539500237E-1,9.544950485E0,9.610083790E0
1.254598499E1,-7.080000043E-1,-8.580000401E-1,9.547950745E0,9.612533043E0
1.255077706E1,-7.129500508E-1,-8.460000157E-1,9.547950745E0,9.611835268E0
1.255557052E1,-6.990000606E-1,-8.610000610E-1,9.531000137E0,9.595305405E0
1.256036382E1,-7.009500265E-1,-8.580000401E-1,9.526050568E0,9.590262479E0
1.256515828E1,-7.060500383E-1,-8.509500623E-1,9.556950569E0,9.620703033E0
1.256995051E1,-7.320000529E-1,-8.389500380E-1,9.532950401E0,9.597749976E0
1.257474383E1,-7.060500383E-1,-8.419500589E-1,9.552000046E0,9.614993054E0
1.257953729E1,-7.230000496E-1,-8.629500270E-1,9.532950401E0,9.599195548E0
1.258433183E1,-7.390500307E-1,-8.320500255E-1,9.544950485E0,9.609608835E0
1.258912407E1,-7.060500383E-1,-8.539500237E-1,9.559950829E0,9.623949145E0
1.259391730E1,-7.249500155E-1,-8.460000157E-1,9.556950569E0,9.621672034E0
1.259871061E1,-7.300500274E-1,-8.610000610E-1,9.604950905E0,9.671058682E0
1.260350528E1,-7.150500417E-1,-8.460000157E-1,9.595950127E0,9.659672428E0
1.260829736E1,-7.440000176E-1,-8.580000401E-1,9.631050110E0,9.697774297E0
1.261309082E1,-7.300500274E-1,-8.389500380E-1,9.604950905E0,9.669120544E0
1.261788414E1,-7.270500064E-1,-8.490000367E-1,9.619950294E0,9.684670694E0
1.262267860E1,-7.150500417E-1,-8.370000124E-1,9.588000298E0,9.650990379E0
1.262747091E1,-7.440000176E-1,-8.179500103E-1,9.600000381E0,9.663466540E0
1.263226436E1,-7.230000496E-1,-8.629500270E-1,9.640950203E0,9.706458295E0
1.263705766E1,-7.249500155E-1,-8.460000157E-1,9.634050369E0,9.698257321E0
1.264185213E1,-7.369500399E-1,-8.700000644E-1,9.652950287E0,9.720053740E0
1.264664445E1,-7.420500517E-1,-8.869500160E-1,9.639000893E0,9.708123239E0
1.265143775E1,-7.320000529E-1,-9.010500312E-1,9.658050537E0,9.727571918E0
1.265623121E1,-7.420500517E-1,-9.180000424E-1,9.667050362E0,9.738851321E0
1.266102566E1,-7.249500155E-1,-9.180000424E-1,9.646050453E0,9.716715801E0
1.266581797E1,-7.369500399E-1,-9.400500655E-1,9.682050705E0,9.755454645E0
1.267061120E1,-7.270500064E-1,-9.420000315E-1,9.684000015E0,9.756834634E0
1.267540472E1,-7.350000143E-1,-9.349500537E-1,9.703050613E0,9.775660992E0
1.268019918E1,-7.060500383E-1,-9.469500184E-1,9.700950623E0,9.772597606E0
1.268499126E1,-6.390000582E-1,-9.370500445E-1,9.385050774E0,9.453336019E0
1.268978471E1,-6.220500469E-1,-1.006950021E0,9.943050385E0,1.001324850E1
1.269457802E1,-8.280000687E-1,-1.122000098E0,1.018500042E1,1.028001468E1
1.269937271E1,-8.520000577E-1,-8.370000124E-1,9.409049988E0,9.484550321E0
1.270416470E1,-7.009500265E-1,-1.063950062E0,9.861000061E0,9.942969520E0
1.270895801E1,-5.430000424E-1,-9.810000658E-1,9.825000763E0,9.888773947E0
1.271375147E1,-5.770500302E-1,-1.057050109E0,9.853950500E0,9.927269621E0
1.271854602E1,-7.200000286E-1,-9.469500184E-1,9.706050873E0,9.778677719E0
1.272333826E1,-7.420500517E-1,-9.919500351E-1,9.552000046E0,9.631993980E0
1.272813156E1,-5.119500160E-1,-1.024049997E0,1.003605080E1,1.010114285E1
1.273292501E1,-6.700500250E-1,-1.026000023E0,1.011495018E1,1.018890869E1
1.273771955E1,-7.489500642E-1,-9.180000424E-1,9.493050575E0,9.566695328E0
1.274251155E1,-6.529500484E-1,-1.126950026E0,1.014405060E1,1.022732236E1
1.274730502E1,-5.340000391E-1,-1.026000023E0,9.925950050E0,9.993113453E0
1.275209833E1,-5.239500403E-1,-1.110000014E0,9.877950668E0,9.953920488E0
1.275689302E1,-6.409500241E-1,-1.039950013E0,9.868950844E0,9.944269894E0
1.276168513E1,-5.479500294E-1,-9.900000691E-1,9.531000137E0,9.597932746E0
1.276647859E1,-6.010500193E-1,-1.315950036E0,1.060605049E1,1.070426516E1
1.277127190E1,-5.959500074E-1,-8.149500489E-1,9.658050537E0,9.710676607E0
1.277606637E1,-7.080000043E-1,-1.131000042E0,9.865950584E0,9.955772498E0
1.278085868E1,-5.020500422E-1,-1.060050011E0,1.031595039E1,1.038241748E1
1.278565192E1,-4.519500136E-1,-1.066950083E0,9.745950699E0,9.814590991E0
1.279044546E1,-4.470000267E-1,-1.042950034E0,9.790050507E0,9.855589415E0
1.279523992E1,-6.990000606E-1,-1.251000047E0,1.051005077E1,1.060729793E1
1.280003217E1,-5.719500184E-1,-9.690000415E-1,9.646050453E0,9.711455980E0
1.280482548E1,-5.310000181E-1,-1.153050065E0,9.940050125E0,1.002078250E1
1.280961894E1,-3.060000241E-1,-9.780000448E-1,9.837000847E0,9.890232847E0
1.281441340E1,-5.220000148E-1,-1.264950037E0,1.044300079E1,1.053227650E1
1.281920548E1,-6.600000262E-1,-1.051950097E0,1.013895035E1,1.021472042E1
1.282399894E1,-5.860500336E-1,-1.093050003E0,9.721950531E0,9.800741558E0
1.282879229E1,-3.660000265E-1,-1.227000117E0,1.035900021E1,1.043783362E1
1.283358698E1,-3.559500277E-1,-1.135950089E0,1.004295063E1,1.011325568E1
1.283837906E1,-4.690500200E-1,-1.048050046E0,9.667050362E0,9.735002800E0
1.284317252E1,-5.239500403E-1,-1.239000082E0,1.042200089E1,1.050846075E1
1.284796583E1,-4.740000367E-1,-1.186050057E0,1.019895077E1,1.027861798E1
1.285276029E1,-4.230000079E-1,-1.093050003E0,9.859050751E0,9.928472643E0
1.285755253E1,-4.759500325E-1,-1.279950023E0,1.045305061E1,1.054187211E1
1.286234584E1,-3.750000298E-1,-1.062000036E0,9.793950081E0,9.858495184E0
1.286713930E1,-3.829500079E-1,-1.282050014E0,1.033500004E1,1.042125370E1
1.287193378E1,-4.039500058E-1,-1.171950102E0,1.023195076E1,1.030676763E1
1.287672601E1,-4.210500121E-1,-1.141050100E0,9.840000153E0,9.914881817E0
1.288151931E1,-4.189500213E-1,-1.315950036E0,1.054905033E1,1.063906511E1
1.288631255E1,-3.040500283E-1,-1.081050038E0,9.859050751E0,9.922801888E0
1.289110724E1,-4.189500213E-1,-1.354050040E0,1.050105095E1,1.059627490E1
1.289589932E1,-3.199500144E-1,-1.106999993E0,9.991050720E0,1.005728152E1
1.290069280E1,-3.469500244E-1,-1.315950036E0,1.028295040E1,1.037261625E1
1.290548611E1,-2.410500050E-1,-1.143000007E0,1.021800041E1,1.028455573E1
1.291028057E1,-3.160500228E-1,-1.195950031E0,1.012200069E1,1.019730759E1
1.291507289E1,-2.820000052E-1,-1.231950045E0,1.038300037E1,1.045963296E1
1.291986635E1,-3.199500144E-1,-1.177050114E0,1.020600033E1,1.027863112E1
1.292465965E1,-2.820000052E-1,-1.230000019E0,1.039305019E1,1.046937994E1
1.292945412E1,-2.389500141E-1,-1.155000091E0,1.018200016E1,1.025008535E1
1.293424643E1,-2.010000050E-1,-1.213050008E0,1.032300091E1,1.039597225E1
1.293903965E1,-1.600500047E-1,-1.146000028E0,1.019895077E1,1.026438156E1
1.294383311E1,-1.960500032E-1,-1.195950031E0,1.027305031E1,1.034428802E1
1.294862757E1,-1.840500087E-1,-1.141050100E0,1.037100029E1,1.043520564E1
1.295341988E1,-2.059500068E-1,-1.147950053E0,1.034295082E1,1.040849828E1
1.295821321E1,-1.339500099E-1,-1.135950089E0,1.036395073E1,1.042687872E1
1.296300667E1,-1.339500099E-1,-1.119000077E0,1.028805065E1,1.034959371E1
1.296780113E1,-1.050000042E-1,-1.165050030E0,1.035000038E1,1.041589528E1
1.297259321E1,-8.100000024E-2,-1.122000098E0,1.031100082E1,1.037218315E1
1.297738667E1,-9.300000221E-2,-1.146000028E0,1.032105064E1,1.038489535E1
1.298217998E1,-3.105000220E-2,-1.126950026E0,1.035900021E1,1.042016630E1
1.298697465E1,-5.205000192E-2,-1.119000077E0,1.036200047E1,1.042237612E1
1.299176666E1,-2.100000158E-2,-1.129050016E0,1.038795090E1,1.044914919E1
1.299655996E1,-3.795000166E-2,-1.129050016E0,1.039800072E1,1.045918797E1
1.300135342E1,-2.805000171E-2,-1.138950109E0,1.041405010E1,1.047618412E1
1.300614796E1,1.395000052E-2,-1.123950005E0,1.034505081E1,1.040593746E1
1.301094020E1,1.605000161E-2,-1.165050030E0,1.042395020E1,1.048886728E1
1.301573350E1,5.400000140E-2,-1.141050100E0,1.037595081E1,1.043864295E1
1.302052696E1,7.095000148E-2,-1.138950109E0,1.039800072E1,1.046043308E1
1.302532142E1,9.000000358E-2,-1.158000112E0,1.037895012E1,1.044373831E1
1.303011346E1,8.295000345E-2,-1.170000076E0,1.042200089E1,1.048779688E1
1.303490692E1,8.805000782E-2,-1.165050030E0,1.038600063E1,1.045151202E1
1.303970023E1,1.000500023E-1,-1.189050078E0,1.041900063E1,1.048710752E1
1.304449492E1,1.380000114E-1,-1.167000055E0,1.039005089E1,1.045629430E1
1.304928700E1,1.429500133E-1,-1.203000069E0,1.042905045E1,1.049917792E1
1.305408046E1,1.549500078E-1,-1.201050043E0,1.040205002E1,1.047230516E1
1.305887374E1,1.530000120E-1,-1.201050043E0,1.035000038E1,1.042057763E1
1.306366820E1,1.669500023E-1,-1.239000082E0,1.043595028E1,1.051056857E1
1.306846051E1,1.909500062E-1,-1.189050078E0,1.028805065E1,1.035829562E1
1.307325374E1,1.789500117E-1,-1.243950009E0,1.044795036E1,1.052326477E1
1.307804728E1,2.389500141E-1,-1.246050000E0,1.039995003E1,1.047705580E1
1.308284174E1,2.340000123E-1,-1.203000069E0,1.027995014E1,1.035274553E1
1.308763396E1,2.460000068E-1,-1.318050027E0,1.051500034E1,1.060014170E1
1.309242727E1,2.560500205E-1,-1.213050008E0,1.027995014E1,1.035443996E1
1.309722073E1,2.580000162E-1,-1.234050035E0,1.033305073E1,1.040967727E1
1.310201518E1,3.060000241E-1,-1.366050124E0,1.058700085E1,1.067915333E1
1.310680726E1,3.060000241E-1,-1.195950031E0,1.013895035E1,1.021382625E1
1.311160072E1,3.420000076E-1,-1.354050040E0,1.042605019E1,1.051917002E1
1.311639400E1,3.199500144E-1,-1.359000087E0,1.047195053E1,1.056461060E1
1.312118869E1,3.300000131E-1,-1.222050071E0,1.002705002E1,1.010663339E1
1.312598077E1,3.540000021E-1,-1.402050018E0,1.053705025E1,1.063581159E1
1.313077397E1,3.660000265E-1,-1.330050111E0,1.034295082E1,1.043453981E1
1.313556743E1,3.990000188E-1,-1.282050014E0,1.006695080E1,1.015609923E1
1.314036197E1,4.279500246E-1,-1.396950126E0,1.047900009E1,1.058036170E1
1.314515422E1,4.159500301E-1,-1.344000101E0,1.026795006E1,1.036388678E1
1.314994753E1,4.380000234E-1,-1.309050083E0,1.014405060E1,1.023753968E1
1.315474099E1,4.639500082E-1,-1.359000087E0,1.032105064E1,1.042047107E1
1.315953553E1,4.399500191E-1,-1.387950063E0,1.038105011E1,1.048266010E1
1.316432777E1,4.519500136E-1,-1.324950099E0,1.010100079E1,1.019754718E1
1.316912107E1,4.950000346E-1,-1.351950049E0,1.012005043E1,1.022194770E1
1.317391453E1,4.690500200E-1,-1.467000127E0,1.051695061E1,1.062912731E1
1.317870899E1,5.050500035E-1,-1.323000073E0,1.005495071E1,1.015418330E1
1.318350107E1,5.290500522E-1,-1.332000017E0,9.976050377E0,1.007847702E1
1.318829453E1,5.449500084E-1,-1.501950026E0,1.050495052E1,1.062576161E1
1.319308784E1,5.599500537E-1,-1.372950077E0,1.012905025E1,1.023700127E1
1.319788230E1,4.879500270E-1,-1.339950085E0,9.924000740E0,1.002593398E1
1.320267458E1,5.959500074E-1,-1.432950020E0,1.024395084E1,1.036084123E1
1.320746804E1,6.000000238E-1,-1.492950082E0,1.033500004E1,1.045949931E1
1.321226135E1,5.380499959E-1,-1.327950120E0,9.859050751E0,9.962621694E0
1.321705583E1,5.719500184E-1,-1.390050054E0,9.916050911E0,1.002932857E1
1.322184806E1,6.460500360E-1,-1.531050086E0,1.042605019E1,1.055765208E1
1.322664137E1,6.240000129E-1,-1.431000113E0,1.002705002E1,1.014785048E1
1.323143482E1,5.520000458E-1,-1.356000066E0,9.780000687E0,9.888976371E0
1.323622928E1,6.670500040E-1,-1.450050116E0,1.002195072E1,1.014825588E1
1.324102159E1,6.670500040E-1,-1.564950109E0,1.034505081E1,1.048399260E1
1.324581482E1,6.240000129E-1,-1.347000122E0,9.720000267E0,9.832710233E0
1.325060813E1,5.860500336E-1,-1.455000043E0,9.816000938E0,9.940540940E0
1.325540282E1,7.369500399E-1,-1.438050032E0,1.014600086E1,1.027387058E1
1.326019490E1,7.009500265E-1,-1.558050036E0,1.012200069E1,1.026517165E1
1.326498836E1,6.120000482E-1,-1.344000101E0,9.664950371E0,9.777123606E0
1.326978166E1,6.240000129E-1,-1.431000113E0,9.757950783E0,9.882041329E0
1.327457635E1,7.420500517E-1,-1.546050072E0,1.023000050E1,1.037274406E1
1.327936835E1,6.910500526E-1,-1.480950117E0,9.909000397E0,1.004286076E1
1.328416166E1,5.910000205E-1,-1.432950020E0,9.619950294E0,9.744027425E0
1.328895512E1,7.249500155E-1,-1.423050046E0,9.763050079E0,9.892814100E0
1.329374966E1,7.440000176E-1,-1.644000053E0,1.019400024E1,1.035248343E1
1.329854189E1,7.369500399E-1,-1.428000093E0,9.766050339E0,9.897374341E0
1.330333520E1,5.760000348E-1,-1.432950020E0,9.547950745E0,9.672046589E0
1.330812866E1,7.609500289E-1,-1.450050116E0,9.823050499E0,9.958614933E0
1.331292312E1,7.459500432E-1,-1.620000124E0,1.010100079E1,1.025724421E1
1.331771520E1,7.129500508E-1,-1.423050046E0,9.672000885E0,9.802090100E0
1.332250866E1,5.929500461E-1,-1.462050080E0,9.531000137E0,9.660701000E0
1.332730197E1,7.800000310E-1,-1.510050058E0,9.751049995E0,9.898061792E0
1.333209639E1,7.900500298E-1,-1.620000124E0,1.001700020E1,1.017786188E1
1.333688870E1,6.910500526E-1,-1.455000043E0,9.639000893E0,9.772661537E0
1.334168216E1,6.000000238E-1,-1.432950020E0,9.523950577E0,9.649817634E0
1.334647552E1,7.440000176E-1,-1.561950088E0,9.808950424E0,9.960358052E0
1.335126998E1,8.470500112E-1,-1.474050045E0,9.658050537E0,9.806541563E0
1.335606221E1,7.060500383E-1,-1.573950052E0,9.880050659E0,1.002951776E1
1.336085552E1,6.990000606E-1,-1.368000031E0,9.423000336E0,9.547405956E0
1.336564899E1,6.720000505E-1,-1.536000013E0,9.787050247E0,9.929613923E0
1.337044345E1,8.449500203E-1,-1.492950082E0,9.739050865E0,9.888981355E0
1.337523575E1,7.819500566E-1,-1.396950126E0,9.346950531E0,9.483058566E0
1.338002906E1,7.609500289E-1,-1.576950073E0,9.883050919E0,1.003695730E1
1.338482252E1,7.390500307E-1,-1.419000030E0,9.615000725E0,9.747204469E0
1.338961700E1,6.769500375E-1,-1.456950068E0,9.600000381E0,9.733497428E0
1.339440908E1,8.470500112E-1,-1.492950082E0,9.688950539E0,9.839825009E0
1.339920254E1,8.110500574E-1,-1.416000009E0,9.406050682E0,9.546551611E0
1.340399585E1,8.610000610E-1,-1.455000043E0,9.541050911E0,9.689685171E0
1.340879031E1,7.369500399E-1,-1.507050037E0,9.751049995E0,9.894304988E0
1.341358262E1,7.320000529E-1,-1.416000009E0,9.651000023E0,9.781752478E0
1.341837584E1,7.579500079E-1,-1.411050081E0,9.490050316E0,9.624271689E0
1.342316930E1,8.590500355E-1,-1.399950027E0,9.547950745E0,9.688198515E0
1.342796384E1,8.470500112E-1,-1.438050032E0,9.505050659E0,9.650464737E0
1.343275607E1,7.630500197E-1,-1.444950104E0,9.652950287E0,9.790279637E0
1.343754937E1,7.870500088E-1,-1.380000114E0,9.382050514E0,9.515604021E0
1.344234283E1,8.179500103E-1,-1.411050081E0,9.567000389E0,9.705029675E0
1.344713729E1,7.939500213E-1,-1.513950109E0,9.840000153E0,9.987392281E0
1.345192937E1,8.010000587E-1,-1.252950072E0,9.138000488E0,9.258214617E0
1.345672283E1,7.609500289E-1,-1.489950061E0,9.567000389E0,9.712182689E0
1.346151614E1,8.490000367E-1,-1.419000030E0,9.555000305E0,9.697030111E0
1.346631083E1,8.110500574E-1,-1.450050116E0,9.520950317E0,9.664830184E0
1.347110291E1,7.849500179E-1,-1.411050081E0,9.472949982E0,9.609578046E0
1.347589636E1,7.800000310E-1,-1.426050067E0,9.493050575E0,9.631200759E0
1.348068967E1,8.419500589E-1,-1.468950033E0,9.588000298E0,9.736346533E0
1.348548413E1,7.780500650E-1,-1.383000016E0,9.354000092E0,9.487642946E0
1.349027637E1,7.579500079E-1,-1.407000065E0,9.423000336E0,9.557566255E0
1.349506967E1,8.250000477E-1,-1.426050067E0,9.505050659E0,9.646773134E0
1.349986314E1,7.870500088E-1,-1.428000093E0,9.423000336E0,9.563031282E0
1.350465763E1,7.560000420E-1,-1.402050018E0,9.457050323E0,9.590259701E0
1.350944994E1,7.320000529E-1,-1.419000030E0,9.433050156E0,9.567226369E0
1.351424325E1,7.729500532E-1,-1.440000057E0,9.529050827E0,9.668188125E0
1.351903670E1,7.750500441E-1,-1.414050102E0,9.438000679E0,9.574763552E0
1.352383116E1,7.249500155E-1,-1.420950055E0,9.399000168E0,9.533407352E0
1.352862324E1,7.699500322E-1,-1.419000030E0,9.438000679E0,9.575084384E0
1.353341670E1,7.920000553E-1,-1.438050032E0,9.411000252E0,9.553123977E0
1.353821001E1,7.510500550E-1,-1.426050067E0,9.427950859E0,9.564724376E0
1.354300447E1,7.489500642E-1,-1.404000044E0,9.406050682E0,9.539702918E0
1.354779679E1,7.440000176E-1,-1.416000009E0,9.433050156E0,9.567707525E0
1.355259025E1,7.609500289E-1,-1.419000030E0,9.427950859E0,9.564458345E0
1.355738355E1,6.960000396E-1,-1.408950090E0,9.421050072E0,9.551216722E0
1.356217804E1,7.320000529E-1,-1.402050018E0,9.442049980E0,9.573603092E0
1.356697027E1,7.369500399E-1,-1.414050102E0,9.427950859E0,9.561845557E0
1.357176358E1,7.200000286E-1,-1.426050067E0,9.385050774E0,9.520041852E0
1.357655702E1,7.110000253E-1,-1.426050067E0,9.403950691E0,9.537999184E0
1.358135156E1,7.270500064E-1,-1.419000030E0,9.399000168E0,9.533276821E0
1.358614381E1,6.960000396E-1,-1.419000030E0,9.414000511E0,9.545752080E0
1.359093712E1,6.550500393E-1,-1.419000030E0,9.433050156E0,9.561646661E0
1.359573058E1,6.910500526E-1,-1.435050011E0,9.411000252E0,9.544833390E0
1.360052502E1,6.889500618E-1,-1.419000030E0,9.451950073E0,9.582670476E0
1.360531709E1,6.600000262E-1,-1.423050046E0,9.387000084E0,9.517165652E0
1.361011055E1,6.580500603E-1,-1.428000093E0,9.418050766E0,9.548397477E0
1.361490384E1,6.649500132E-1,-1.431000113E0,9.427950859E0,9.559088725E0
1.361969830E1,6.700500250E-1,-1.440000057E0,9.421050072E0,9.553991399E0
1.362449053E1,6.340500116E-1,-1.428000093E0,9.399000168E0,9.527980260E0
1.362928384E1,6.340500116E-1,-1.419000030E0,9.435000420E0,9.562155271E0
1.363407730E1,6.270000339E-1,-1.438050032E0,9.433050156E0,9.562612205E0
1.363887184E1,6.030000448E-1,-1.455000043E0,9.450000763E0,9.580352217E0
1.364366406E1,5.929500461E-1,-1.450050116E0,9.454050064E0,9.582969149E0
1.364845737E1,5.910000205E-1,-1.431000113E0,9.463950157E0,9.589754685E0
1.365325083E1,5.879999995E-1,-1.440000057E0,9.466050148E0,9.592989605E0
1.365804534E1,5.760000348E-1,-1.450050116E0,9.433050156E0,9.561216273E0
1.366283765E1,5.449500084E-1,-1.438050032E0,9.460950851E0,9.585121252E0
1.366763088E1,5.449500084E-1,-1.455000043E0,9.445050240E0,9.571988804E0
1.367242417E1,5.260500312E-1,-1.464000106E0,9.490050316E0,9.616708374E0
1.367721887E1,5.410500169E-1,-1.462050080E0,9.469050407E0,9.596522348E0
1.368201094E1,5.260500312E-1,-1.476000071E0,9.481050491E0,9.609663015E0
1.368680441E1,5.140500069E-1,-1.467000127E0,9.481050491E0,9.607635255E0
1.369159772E1,4.969500303E-1,-1.444950104E0,9.483000755E0,9.605318499E0
1.369639218E1,4.759500325E-1,-1.476000071E0,9.478050232E0,9.604089798E0
1.370118443E1,4.500000179E-1,-1.467000127E0,9.460950851E0,9.584580346E0
1.370597773E1,4.470000267E-1,-1.474050045E0,9.529050827E0,9.652742731E0
1.371077119E1,4.260000288E-1,-1.468950033E0,9.541050911E0,9.662864105E0
1.371556565E1,4.279500246E-1,-1.492950082E0,9.574050903E0,9.699200579E0
1.372035796E1,4.500000179E-1,-1.480950117E0,9.556950569E0,9.681478061E0
1.372515127E1,4.140000343E-1,-1.479000092E0,9.588000298E0,9.710231048E0
1.372994471E1,4.140000343E-1,-1.450050116E0,9.562050819E0,9.680230227E0
1.373473917E1,3.919500113E-1,-1.467000127E0,9.588000298E0,9.707495243E0
1.373953125E1,3.870000243E-1,-1.468950033E0,9.571950912E0,9.691740168E0
1.374432471E1,3.660000265E-1,-1.435050011E0,9.598050117E0,9.711636866E0
1.374911802E1,3.780000210E-1,-1.435050011E0,9.543000221E0,9.657696712E0
1.375391271E1,3.660000265E-1,-1.455000043E0,9.732000351E0,9.846969685E0
1.375870479E1,3.229500055E-1,-1.462050080E0,9.688950539E0,9.803960918E0
1.376349825E1,3.270000219E-1,-1.408950090E0,9.543000221E0,9.651990603E0
1.376829148E1,3.319500089E-1,-1.474050045E0,9.763050079E0,9.879279386E0
1.377308600E1,3.799500167E-1,-1.395000100E0,9.559950829E0,9.668663152E0
1.377787823E1,3.079500198E-1,-1.459050059E0,9.804000854E0,9.916758192E0
1.378267154E1,2.530499995E-1,-1.438050032E0,9.715050697E0,9.824165728E0
1.378746502E1,2.650500238E-1,-1.390050054E0,9.742050171E0,9.844289319E0
1.379225956E1,2.719500065E-1,-1.440000057E0,9.849000931E0,9.957428197E0
1.379705156E1,2.800500095E-1,-1.387950063E0,9.732000351E0,9.834463087E0
1.380184504E1,2.580000162E-1,-1.404000044E0,9.865950584E0,9.968689034E0
1.380663835E1,2.460000068E-1,-1.399950027E0,9.757950783E0,9.860931982E0
1.381143304E1,2.340000123E-1,-1.380000114E0,9.828000069E0,9.927171887E0
1.381622510E1,1.720500141E-1,-1.419000030E0,9.988050461E0,1.008981240E1
1.382101856E1,1.690500081E-1,-1.339950085E0,9.781949997E0,9.874745054E0
1.382581187E1,1.740000099E-1,-1.368000031E0,9.885000229E0,9.980727910E0
1.383060635E1,2.010000050E-1,-1.332000017E0,9.889950752E0,9.981270006E0
1.383539858E1,1.960500032E-1,-1.351950049E0,9.775050163E0,9.870046111E0
1.384019189E1,1.410000026E-1,-1.363950014E0,1.016100025E1,1.025310523E1
1.384498536E1,9.795000404E-2,-1.351950049E0,9.912000656E0,1.000425510E1
1.384977982E1,1.020000055E-1,-1.320000052E0,9.832950592E0,9.921679368E0
1.385457213E1,1.549500078E-1,-1.363950014E0,1.006695080E1,1.016011159E1
1.385936541E1,2.149500102E-1,-1.288950086E0,9.744000435E0,9.831232899E0
1.386415888E1,4.995000362E-2,-1.432950020E0,1.038300037E1,1.048153317E1
1.386895334E1,4.005000368E-2,-1.276950002E0,9.847050667E0,9.929582677E0
1.387374567E1,6.405000389E-2,-1.320000052E0,1.002705002E1,1.011376461E1
1.387853890E1,1.410000026E-1,-1.273050070E0,1.000005054E1,1.008174332E1
1.388333221E1,9.795000404E-2,-1.303950071E0,1.015305042E1,1.023690934E1
1.388812663E1,-2.595000155E-2,-1.303950071E0,1.014105034E1,1.022457144E1
1.389291894E1,-1.200000010E-2,-1.258050084E0,9.901950836E0,9.981556210E0
1.389771240E1,9.000000358E-2,-1.275000095E0,1.012500095E1,1.020535984E1
1.390250571E1,-8.100000024E-2,-1.360950112E0,1.032600021E1,1.041561456E1
1.390730017E1,-4.995000362E-2,-1.227000117E0,1.000305080E1,1.007814714E1
1.391209240E1,-5.895000324E-2,-1.275000095E0,9.889950752E0,9.971972033E0
1.391688570E1,3.105000220E-2,-1.270050049E0,1.027995014E1,1.035815457E1
1.392167916E1,-1.699500084E-1,-1.360950112E0,1.033800030E1,1.042858180E1
1.392647362E1,-1.360500008E-1,-1.203000069E0,9.907050133E0,9.980749526E0
1.393126596E1,-5.895000324E-2,-1.294050097E0,9.994950294E0,1.007854514E1
1.393605926E1,-1.260000020E-1,-1.351950049E0,1.049100018E1,1.057850318E1
1.394085250E1,-1.699500084E-1,-1.267950058E0,1.006200027E1,1.014299906E1
1.394564718E1,-1.770000011E-1,-1.285050035E0,9.856950760E0,9.941939493E0
1.395043926E1,-1.290000081E-1,-1.348950028E0,1.049595070E1,1.058306611E1
1.395523272E1,-2.080500126E-1,-1.366050124E0,1.025205040E1,1.034475303E1
1.396002602E1,-2.220000178E-1,-1.251000047E0,9.916050911E0,9.997117124E0
1.396482049E1,-2.460000068E-1,-1.347000122E0,1.037895012E1,1.046888394E1
1.396961272E1,-1.909500062E-1,-1.344000101E0,1.025205040E1,1.034153449E1
1.397440600E1,-2.749500275E-1,-1.276950002E0,1.005795002E1,1.014241379E1
1.397919947E1,-2.820000052E-1,-1.327950120E0,1.037100029E1,1.045947525E1
