"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.065736375E0,-8.498198390E-1,-9.111861885E-2,3.075009108E0,3.191579135E0
3.075782375E0,-8.165904880E-1,1.821612753E-2,3.238854170E0,3.340258700E0
3.085827375E0,-6.404508352E-1,3.035547212E-2,3.283834934E0,3.345843780E0
3.095873375E0,-3.942178786E-1,-9.311266989E-2,2.969670773E0,2.997169031E0
3.105918375E0,-1.138597950E-1,-4.996764064E-1,2.505304337E0,2.557184073E0
3.115964375E0,3.864083588E-1,-9.202452302E-1,2.014409304E0,2.248111996E0
3.126010375E0,9.591330886E-1,-1.182507515E0,1.668955326E0,2.259130847E0
3.136055375E0,1.460974693E0,-1.544231892E0,1.448972702E0,2.572668086E0
3.146101375E0,1.809320331E0,-1.656480312E0,1.310436845E0,2.781152964E0
3.156147375E0,1.874976039E0,-1.446590543E0,1.432661533E0,2.767793058E0
3.166192375E0,1.770383000E0,-1.380921483E0,1.635837317E0,2.777978372E0
3.176238375E0,1.507851243E0,-1.324437618E0,1.757932305E0,2.667972332E0
3.186283375E0,1.156648517E0,-1.114576459E0,1.774396181E0,2.393449035E0
3.196329375E0,7.793791890E-1,-7.861535549E-1,1.828598499E0,2.137578491E0
3.206375375E0,3.168604374E-1,-5.005908012E-1,1.870893955E0,1.962456593E0
3.216420375E0,-1.547270417E-1,-3.804966509E-1,1.958620667E0,2.001227893E0
3.226466375E0,-5.719725490E-1,-4.634365141E-1,2.134218931E0,2.257612997E0
3.236511375E0,-9.601370692E-1,-6.596992016E-1,2.045642376E0,2.354085589E0
3.246557375E0,-1.074632645E0,-9.653270841E-1,1.788660169E0,2.299129596E0
3.256603375E0,-1.032180429E0,-1.299679995E0,1.544605732E0,2.267238715E0
3.266648375E0,-9.449775815E-1,-1.834026814E0,1.460629225E0,2.527859710E0
3.276694375E0,-8.948180079E-1,-2.100229740E0,1.479504347E0,2.720403893E0
3.286739375E0,-8.263264894E-1,-2.211377144E0,1.660111666E0,2.885996376E0
3.296785375E0,-8.197141290E-1,-2.284666061E0,1.957492471E0,3.118237810E0
3.306831375E0,-8.494535685E-1,-1.931560397E0,2.135682344E0,3.002271808E0
3.316876375E0,-8.586958051E-1,-1.818128347E0,2.053080559E0,2.873689084E0
3.326922375E0,-6.400219202E-1,-1.530943394E0,1.877599239E0,2.505752310E0
3.336967375E0,-3.908003569E-1,-1.211063147E0,1.852817178E0,2.247738944E0
3.347013375E0,-1.564484388E-1,-1.023863316E0,2.016033411E0,2.266531032E0
3.357059375E0,1.743867248E-2,-7.911358476E-1,2.119768143E0,2.262657070E0
3.367104375E0,1.097923890E-1,-6.504238248E-1,2.108683348E0,2.209445854E0
3.377150375E0,1.710245907E-1,-5.958367586E-1,2.075712919E0,2.166299835E0
3.387196375E0,1.468609571E-1,-5.247048736E-1,2.083725929E0,2.153786687E0
3.397241375E0,1.176878959E-1,-6.107074022E-1,2.017855406E0,2.111528927E0
3.407287375E0,4.600275680E-2,-7.853873968E-1,1.857652903E0,2.017380461E0
3.417332375E0,6.989264488E-2,-7.473266125E-1,1.784381390E0,1.935819979E0
3.427378375E0,5.374184996E-2,-7.954626083E-1,1.720063329E0,1.895855164E0
3.437424375E0,-6.274907291E-2,-7.910763621E-1,1.616726518E0,1.800984145E0
3.447469375E0,-2.330276072E-1,-7.509928346E-1,1.580538750E0,1.765331369E0
3.457515375E0,-3.531960547E-1,-8.037869334E-1,1.508211732E0,1.745142835E0
3.467560375E0,-3.163487911E-1,-7.836684585E-1,1.358152032E0,1.599621753E0
3.477606375E0,-2.650493979E-1,-8.694714904E-1,1.237301469E0,1.535300225E0
3.487652375E0,-1.283513904E-1,-8.900330067E-1,1.114233732E0,1.431834363E0
3.497697375E0,-4.899131507E-2,-8.849596381E-1,1.031149268E0,1.359714133E0
3.507743375E0,-5.038505048E-2,-8.368808627E-1,9.811489582E-1,1.290566352E0
3.517788375E0,-6.593071669E-2,-7.483227849E-1,9.580774903E-1,1.217475391E0
3.527834375E0,-7.522442937E-2,-6.641348600E-1,9.090133905E-1,1.128290375E0
3.537880375E0,-9.039379656E-2,-5.811156631E-1,7.855591178E-1,9.813101344E-1
3.547925375E0,-1.195296198E-1,-4.037737846E-1,7.437424064E-1,8.546773463E-1
3.557971375E0,1.355014089E-2,-4.020888209E-1,6.734797359E-1,7.844960043E-1
3.568016375E0,2.150419056E-1,-4.041255116E-1,6.170009375E-1,7.682776888E-1
3.578062375E0,3.384322822E-1,-4.640551507E-1,5.435469747E-1,7.907761417E-1
3.588108375E0,3.736829460E-1,-5.764479637E-1,4.481649399E-1,8.202335108E-1
3.598153375E0,3.383675814E-1,-7.117189765E-1,3.437077701E-1,8.597508667E-1
3.608199375E0,2.841683924E-1,-8.838600516E-1,1.484896988E-1,9.402177709E-1
3.618245375E0,2.486048341E-1,-1.017730713E0,-1.090970933E-1,1.053319678E0
3.628290375E0,1.316000521E-1,-1.171446562E0,-3.619522452E-1,1.233132211E0
3.638336375E0,-2.240469679E-2,-1.387345791E0,-6.093961000E-1,1.515451722E0
3.648381375E0,-8.422825485E-2,-1.648405433E0,-8.730946183E-1,1.867251746E0
3.658427375E0,-1.082893834E-1,-1.908937454E0,-1.179523706E0,2.246562923E0
3.668473375E0,-2.123814821E-1,-1.973970532E0,-1.490006804E0,2.482294470E0
3.678518375E0,-4.361216128E-1,-1.900530577E0,-1.707534075E0,2.591889494E0
3.688564375E0,-6.615014672E-1,-1.908146143E0,-1.829991817E0,2.725339602E0
3.698609375E0,-7.358710170E-1,-1.972699881E0,-1.920205235E0,2.849603327E0
3.708655375E0,-7.203670144E-1,-2.108804941E0,-2.021768808E0,3.008909442E0
3.718701375E0,-7.006063461E-1,-2.132977247E0,-2.176072836E0,3.126617050E0
3.728746375E0,-8.301954865E-1,-1.971791148E0,-2.348821878E0,3.177129065E0
3.738792375E0,-1.117278934E0,-1.727006793E0,-2.523432493E0,3.255545458E0
3.748837375E0,-1.444292545E0,-1.515053630E0,-2.705880642E0,3.420987943E0
3.758883375E0,-1.676292539E0,-1.487059474E0,-2.964028835E0,3.715746155E0
3.768929375E0,-1.755090475E0,-1.695255399E0,-3.299021006E0,4.103385558E0
3.778974375E0,-1.884888172E0,-2.004208088E0,-3.622968674E0,4.549236803E0
3.789020375E0,-2.214983702E0,-2.360565186E0,-3.922410965E0,5.085639446E0
3.799065375E0,-2.652185440E0,-2.658577681E0,-4.211649418E0,5.642704468E0
3.809111375E0,-3.102899313E0,-2.893502474E0,-4.469913006E0,6.162829139E0
3.819157375E0,-3.522415876E0,-3.028612375E0,-4.692319870E0,6.602860917E0
3.829202375E0,-3.927698851E0,-3.038771629E0,-4.872394562E0,6.957095661E0
3.839248375E0,-4.274815083E0,-2.973508596E0,-4.922362804E0,7.165574153E0
3.849294375E0,-4.526494026E0,-2.901132584E0,-4.995485306E0,7.338977577E0
3.859339375E0,-4.693021297E0,-2.886054039E0,-5.099568367E0,7.507286750E0
3.869385375E0,-4.791395187E0,-2.912878513E0,-5.120919704E0,7.593822996E0
3.879430375E0,-4.926434517E0,-2.920408010E0,-5.090078354E0,7.662077893E0
3.889476375E0,-5.098342896E0,-2.947914600E0,-4.987314224E0,7.717292527E0
3.899522375E0,-5.267704010E0,-3.029698372E0,-4.812219143E0,7.751466367E0
3.909567375E0,-5.464797497E0,-3.154849052E0,-4.626554966E0,7.824454938E0
3.919613375E0,-5.623484612E0,-3.269273996E0,-4.453146935E0,7.883035536E0
3.929658375E0,-5.750046253E0,-3.342475176E0,-4.281420231E0,7.909850277E0
3.939704375E0,-5.858742237E0,-3.360523939E0,-4.096784592E0,7.899469966E0
3.949750292E0,-5.964516163E0,-3.340141296E0,-3.907897711E0,7.874240373E0
3.959795292E0,-6.114760399E0,-3.283090115E0,-3.714225531E0,7.871749915E0
3.969841292E0,-6.247934818E0,-3.260843992E0,-3.513575554E0,7.874960712E0
3.979886292E0,-6.228904724E0,-3.334717035E0,-3.312442064E0,7.803323920E0
3.989932292E0,-6.023418903E0,-3.553071976E0,-3.039507866E0,7.625254344E0
3.999978292E0,-5.830024242E0,-3.936580181E0,-2.654009581E0,7.518617761E0
4.010023292E0,-5.677803040E0,-4.444431305E0,-2.213695049E0,7.542603181E0
4.020069292E0,-5.535167217E0,-5.065304756E0,-1.784021258E0,7.712205926E0
4.030115292E0,-5.419250965E0,-5.733546734E0,-1.370966434E0,8.007583165E0
4.040160292E0,-5.277514458E0,-6.371855259E0,-8.837648630E-1,8.320681380E0
4.050206292E0,-4.975557327E0,-6.890206814E0,-3.290735185E-1,8.505257788E0
4.060251292E0,-4.522848606E0,-7.408128262E0,2.779807448E-1,8.684111765E0
4.070297292E0,-4.012814522E0,-7.821362019E0,8.717608452E-1,8.833818607E0
4.080343292E0,-3.606254816E0,-7.915310383E0,1.439022183E0,8.816348286E0
4.090388292E0,-3.570180178E0,-7.791289806E0,2.049397230E0,8.811947138E0
4.100434292E0,-3.590685606E0,-7.717847347E0,2.692996025E0,8.928069130E0
4.110479292E0,-3.261479855E0,-7.557495117E0,3.251910686E0,8.850305441E0
4.120525292E0,-3.092667580E0,-7.227136612E0,3.668941736E0,8.675092497E0
4.130571292E0,-3.232482672E0,-6.628489494E0,4.029245853E0,8.403608710E0
4.140616292E0,-3.510130405E0,-5.991118431E0,4.339870453E0,8.188344831E0
4.150662292E0,-3.556051254E0,-5.470712185E0,4.654325485E0,8.014794948E0
4.160708292E0,-3.327724934E0,-5.235630989E0,4.923779488E0,7.920176105E0
4.170753292E0,-2.915982485E0,-5.381778717E0,5.112914562E0,7.975486902E0
4.180799292E0,-2.212234259E0,-5.940225124E0,5.650999069E0,8.491998906E0
4.190844292E0,-1.549341559E0,-6.582682133E0,6.061600685E0,9.081583903E0
4.200890292E0,-7.746767402E-1,-7.399421215E0,6.247935772E0,9.715362051E0
4.210936292E0,2.292154580E-1,-8.411774635E0,6.444194317E0,1.059896847E1
4.220981292E0,1.531498551E0,-9.413475037E0,6.722265244E0,1.166824109E1
4.231027292E0,2.767201424E0,-9.932624817E0,7.034770966E0,1.248208484E1
4.241072292E0,3.469976664E0,-9.738549232E0,7.368943691E0,1.269572410E1
4.251118292E0,3.521942854E0,-9.029830933E0,7.681287766E0,1.236705745E1
4.261164292E0,3.344514132E0,-8.083325386E0,7.761698246E0,1.169486570E1
4.271209292E0,3.397830486E0,-7.100079060E0,7.619955540E0,1.095536841E1
4.281255292E0,3.798786163E0,-6.155242920E0,7.466010094E0,1.039514783E1
4.291300292E0,4.347793102E0,-5.428803921E0,7.398308277E0,1.015431840E1
4.301346292E0,4.930591106E0,-5.021031380E0,7.321591377E0,1.015515559E1
4.311392292E0,5.588657856E0,-5.038898468E0,7.094174385E0,1.034170705E1
4.321437292E0,6.384107113E0,-5.352620602E0,6.564948082E0,1.060688051E1
4.331483292E0,7.196674824E0,-5.607517719E0,5.929089546E0,1.088073924E1
4.341529292E0,7.694464207E0,-5.756663322E0,5.272768021E0,1.096111466E1
4.351574292E0,7.840098858E0,-5.588944435E0,4.605287552E0,1.067296226E1
4.361620292E0,7.720783710E0,-5.251588821E0,3.978622198E0,1.014983354E1
4.371665292E0,7.668619156E0,-4.801007748E0,3.404086590E0,9.666705781E0
4.381711292E0,7.813319206E0,-4.500087261E0,2.891926765E0,9.469001151E0
4.391757292E0,8.156594276E0,-3.967619181E0,2.367374659E0,9.374246366E0
4.401802292E0,8.362221718E0,-3.249898672E0,2.066971302E0,9.206571772E0
4.411848292E0,8.253312111E0,-2.604100704E0,1.784307241E0,8.836416333E0
4.421893292E0,7.999408245E0,-2.237230062E0,1.382233858E0,8.420587929E0
4.431939292E0,7.691988945E0,-2.377030134E0,8.504117131E-1,8.095688128E0
4.441985292E0,7.765797615E0,-3.324533463E0,2.038881183E-1,8.449953000E0
4.452030292E0,8.589963913E0,-4.652127266E0,-8.314985633E-1,9.804139839E0
4.462076292E0,9.860713005E0,-5.734994411E0,-1.980233073E0,1.157778670E1
4.472122292E0,1.046874428E1,-5.819987774E0,-2.768270731E0,1.229350183E1
4.482167292E0,9.984370232E0,-4.424284935E0,-3.142616987E0,1.136388964E1
4.492213292E0,8.256816864E0,-2.915363550E0,-3.132716894E0,9.299907768E0
4.502258292E0,6.726355553E0,-2.509332657E0,-3.280886173E0,7.893340452E0
4.512304292E0,6.392107487E0,-3.440086126E0,-3.852999210E0,8.218201360E0
4.522350292E0,6.794613838E0,-5.308732986E0,-4.746060371E0,9.842485061E0
4.532395292E0,7.040668964E0,-7.009011269E0,-5.882838249E0,1.154578037E1
4.542441292E0,6.510833263E0,-7.761042118E0,-6.995746136E0,1.231118144E1
4.552487292E0,5.360860825E0,-7.372128010E0,-7.837076187E0,1.202110075E1
4.562532292E0,4.207626343E0,-6.304396152E0,-8.465116501E0,1.136255815E1
4.572578292E0,3.420614481E0,-5.090716839E0,-8.936155319E0,1.083839809E1
4.582623292E0,2.951592445E0,-4.111268520E0,-9.211883545E0,1.051062440E1
4.592669292E0,2.705187798E0,-3.512139320E0,-9.318662643E0,1.031943008E1
4.602715292E0,2.545531750E0,-3.378063440E0,-9.271843910E0,1.019108110E1
4.612760292E0,2.413645983E0,-3.676803589E0,-9.166709900E0,1.016725833E1
4.622806292E0,2.143708229E0,-4.124017239E0,-9.038616180E0,1.016364037E1
4.632851292E0,1.656255484E0,-4.267293930E0,-8.991162300E0,1.008930023E1
4.642897292E0,1.079804659E0,-3.814993143E0,-9.025233269E0,9.857737384E0
4.652943292E0,3.084932566E-1,-2.875620604E0,-9.103130341E0,9.551510035E0
4.662988292E0,-5.181143880E-1,-1.707185984E0,-9.212126732E0,9.383293954E0
4.673034292E0,-1.031035900E0,-7.835124135E-1,-9.288654327E0,9.378487402E0
4.683080292E0,-1.058955908E0,-4.837177098E-1,-9.249917030E0,9.322893087E0
4.693125292E0,-7.705522180E-1,-8.890721798E-1,-9.114418030E0,9.190038960E0
4.703171292E0,-3.783405125E-1,-1.910468698E0,-8.836832047E0,9.048902298E0
4.713216292E0,-1.303564459E-1,-3.256492615E0,-8.438362122E0,9.045866031E0
4.723262292E0,-3.829543591E-1,-4.566679001E0,-7.995954037E0,9.216099614E0
4.733308292E0,-1.082878828E0,-5.623436928E0,-7.576594353E0,9.497391822E0
4.743353292E0,-1.870364904E0,-6.275272846E0,-7.205921650E0,9.736663751E0
4.753399292E0,-2.459582806E0,-6.566947937E0,-6.856993198E0,9.807788156E0
4.763444292E0,-2.969519854E0,-6.643402100E0,-6.479135990E0,9.743307590E0
4.773490292E0,-3.407960176E0,-6.549386501E0,-6.059725761E0,9.551383796E0
4.783536292E0,-3.728782415E0,-6.395603180E0,-5.631164551E0,9.301482276E0
4.793581292E0,-3.899416685E0,-6.338909149E0,-5.167563438E0,9.060404603E0
4.803627292E0,-4.036335945E0,-6.456401348E0,-4.579418182E0,8.885279800E0
4.813673292E0,-4.095937729E0,-6.836800575E0,-3.937977791E0,8.889669120E0
4.823718292E0,-3.987497568E0,-7.518402100E0,-3.287073135E0,9.123122096E0
4.833764292E0,-3.909757137E0,-8.287631989E0,-2.612089634E0,9.528591559E0
4.843809292E0,-3.959203005E0,-8.887097359E0,-1.874942064E0,9.908137849E0
4.853855292E0,-4.232761383E0,-9.200038910E0,-1.138265133E0,1.019081117E1
4.863901292E0,-4.657402039E0,-9.254571915E0,-4.723095298E-1,1.037118949E1
4.873946292E0,-4.910239220E0,-9.282706261E0,1.283797622E-1,1.050216959E1
4.883992292E0,-4.841124058E0,-9.507027626E0,6.330506206E-1,1.068741360E1
4.894037292E0,-4.507060051E0,-1.004117584E1,1.129751444E0,1.106413760E1
4.904083292E0,-3.961954594E0,-1.079122734E1,1.766553164E0,1.163049362E1
4.914129292E0,-3.387809277E0,-1.155431938E1,2.602555037E0,1.231880030E1
4.924174292E0,-2.922779560E0,-1.177392292E1,3.438521385E0,1.260917644E1
4.934220292E0,-3.210833311E0,-1.068749428E1,3.973764181E0,1.184579192E1
4.944266375E0,-4.274604321E0,-8.728204727E0,4.137546539E0,1.056281644E1
4.954311375E0,-4.354352951E0,-7.143238544E0,4.386966228E0,9.446254243E0
4.964357375E0,-3.436621904E0,-6.294248581E0,4.768503666E0,8.612001075E0
4.974402375E0,-2.502533436E0,-6.021111488E0,5.216876507E0,8.350584269E0
4.984448375E0,-1.966028094E0,-6.137331963E0,5.687494755E0,8.595330516E0
4.994494375E0,-1.510941505E0,-6.640699387E0,6.269014359E0,9.256477386E0
5.004539375E0,-8.883469701E-1,-7.505970955E0,6.822619438E0,1.018218524E1
5.014585375E0,-6.595730782E-2,-8.700364113E0,7.105064869E0,1.123310433E1
5.024630375E0,1.108068585E0,-1.007528114E1,7.387612343E0,1.254256442E1
5.034676375E0,2.532640696E0,-1.120781994E1,7.767016411E0,1.386924802E1
5.044722375E0,3.710021973E0,-1.149734020E1,7.899478912E0,1.443450248E1
5.054767375E0,4.442837715E0,-1.070259571E1,7.932562828E0,1.404314477E1
5.064813375E0,4.528538227E0,-9.058470726E0,7.933761597E0,1.286499605E1
5.074859375E0,4.266323566E0,-7.117036343E0,7.799091339E0,1.138769287E1
5.084904375E0,4.158483982E0,-5.302901268E0,7.392156124E0,1.000288574E1
5.094950375E0,4.285574436E0,-4.071088791E0,6.906787395E0,9.090853883E0
5.104995375E0,4.807537079E0,-3.645294189E0,6.479484081E0,8.853490637E0
5.115041375E0,5.744641304E0,-4.457463741E0,6.117137432E0,9.502065937E0
5.125087375E0,7.161440849E0,-6.234469891E0,5.576175213E0,1.101129329E1
5.135132375E0,8.649632454E0,-7.916074753E0,4.774121761E0,1.265988229E1
5.145178375E0,9.540528297E0,-8.031004906E0,3.816595793E0,1.304166874E1
5.155224375E0,9.218133926E0,-6.184751511E0,3.054577827E0,1.151327886E1
5.165269375E0,8.086277008E0,-3.080874443E0,2.718389034E0,9.070242672E0
5.175315375E0,7.213195324E0,-1.599503309E-1,2.627835989E0,7.678625715E0
5.185360375E0,7.192584038E0,1.004973292E0,2.722763538E0,7.756073604E0
5.195406375E0,8.415650368E0,2.285387963E-1,2.546491623E0,8.795454546E0
5.205452375E0,1.045594311E1,-1.540309072E0,2.111256838E0,1.077760195E1
5.215497375E0,1.234622002E1,-2.824214458E0,1.217841268E0,1.272354013E1
5.225543375E0,1.219705963E1,-2.748770237E0,5.133422017E-1,1.251349358E1
5.235589375E0,1.011132622E1,-1.641294599E0,-3.183353692E-2,1.024371901E1
5.245634375E0,8.029543877E0,-6.882230043E-1,-4.759364128E-1,8.073025532E0
5.255680375E0,7.452346802E0,-1.313407063E0,-9.709324241E-1,7.629234610E0
5.265725375E0,8.706916809E0,-3.012913704E0,-2.025935650E0,9.433581746E0
5.275771375E0,1.091996193E1,-5.027383327E0,-3.284148693E0,1.246217414E1
5.285817375E0,1.166814423E1,-6.904930592E0,-4.778075218E0,1.437545335E1
5.295862375E0,1.076967907E1,-7.434095383E0,-6.311038017E0,1.452862562E1
5.305908375E0,8.958716393E0,-6.645928860E0,-7.344671249E0,1.335556684E1
5.315954375E0,7.130615234E0,-5.264655590E0,-8.024242401E0,1.195620083E1
5.325999375E0,5.877902985E0,-3.931068897E0,-8.602480888E0,1.113578572E1
5.336045375E0,5.302777767E0,-2.961243391E0,-8.995448112E0,1.085387033E1
5.346090375E0,5.201227188E0,-2.443868876E0,-9.292572021E0,1.092598527E1
5.356136375E0,5.090080738E0,-2.221920967E0,-9.523464203E0,1.102461905E1
5.366182375E0,4.774698257E0,-2.284091234E0,-9.661606789E0,1.101641784E1
5.376227375E0,4.341209412E0,-2.584462643E0,-9.741943359E0,1.097410619E1
5.386273375E0,3.751587629E0,-2.893982649E0,-9.794710159E0,1.088052813E1
5.396319375E0,2.977726460E0,-2.754392624E0,-9.722230911E0,1.053448183E1
5.406364375E0,2.115232229E0,-2.082710505E0,-9.596155167E0,1.004480385E1
5.416410375E0,1.313804984E0,-1.125547528E0,-9.556921959E0,9.712244751E0
5.426455375E0,6.289669275E-1,-1.660912782E-1,-9.524138451E0,9.546329082E0
5.436501375E0,1.583699733E-1,5.433532596E-1,-9.377882004E0,9.394944635E0
5.446547375E0,1.981442869E-1,7.554284930E-1,-9.197916985E0,9.231013499E0
5.456592375E0,6.288639903E-1,3.177160323E-1,-9.027971268E0,9.055422608E0
5.466638375E0,1.221041083E0,-7.914649844E-1,-8.767452240E0,8.887383019E0
5.476684375E0,1.706872344E0,-2.331314325E0,-8.487227440E0,8.965571331E0
5.486729375E0,1.807788014E0,-3.915903568E0,-8.181433678E0,9.248689382E0
5.496775375E0,1.400666475E0,-5.056512356E0,-7.899233341E0,9.483041240E0
5.506820375E0,5.764453411E-1,-5.620060921E0,-7.558539391E0,9.436572031E0
5.516866375E0,-3.601023555E-1,-5.690734863E0,-7.189513683E0,9.176232560E0
5.526912375E0,-1.108219266E0,-5.531997681E0,-6.877021790E0,8.895199659E0
5.536957375E0,-1.659239650E0,-5.427258015E0,-6.528627396E0,8.650501803E0
5.547003375E0,-1.947873592E0,-5.386801720E0,-6.125151157E0,8.386257866E0
5.557048375E0,-2.126371622E0,-5.519870281E0,-5.677334785E0,8.198936179E0
5.567094375E0,-2.301576376E0,-5.861541271E0,-5.235908985E0,8.189606998E0
5.577140375E0,-2.473091364E0,-6.336259365E0,-4.808733463E0,8.329962854E0
5.587185375E0,-2.629781723E0,-6.922509670E0,-4.352403641E0,8.589546525E0
5.597231375E0,-2.826651573E0,-7.521919727E0,-3.828156948E0,8.900787668E0
5.607277375E0,-3.047662735E0,-8.026614189E0,-3.253997087E0,9.181681792E0
5.617322375E0,-3.271341801E0,-8.519387245E0,-2.728612900E0,9.525070318E0
5.627368375E0,-3.460224867E0,-8.986293793E0,-2.284293175E0,9.896697811E0
5.637413375E0,-3.526053667E0,-9.494491577E0,-1.803741574E0,1.028746365E1
5.647459375E0,-3.382839680E0,-1.007736683E1,-1.281344056E0,1.070694957E1
5.657505375E0,-3.039418697E0,-1.084445000E1,-6.803281307E-1,1.128286347E1
5.667550375E0,-2.531781673E0,-1.170667076E1,3.665927798E-2,1.197737044E1
5.677596375E0,-2.003110886E0,-1.254475117E1,8.593558073E-1,1.273270307E1
5.687642375E0,-1.546135664E0,-1.312087440E1,1.783561110E0,1.333150295E1
5.697687375E0,-1.490989685E0,-1.274614906E1,2.661926031E0,1.310622815E1
5.707733375E0,-2.473238707E0,-1.121564674E1,3.158418417E0,1.191147550E1
5.717778375E0,-3.225015163E0,-9.154422760E0,3.663176537E0,1.037415255E1
5.727824375E0,-3.107048988E0,-7.521744251E0,4.249402523E0,9.180839384E0
5.737870375E0,-2.567595005E0,-6.609728813E0,4.868216038E0,8.601196805E0
5.747915375E0,-2.059484243E0,-6.323988438E0,5.509284496E0,8.636348810E0
5.757961375E0,-1.682038069E0,-6.591841698E0,6.019613743E0,9.083907675E0
5.768007375E0,-1.268786788E0,-7.260492802E0,6.482563019E0,9.815711840E0
5.778052375E0,-6.038506627E-1,-8.206915855E0,6.905209064E0,1.074243993E1
5.788098375E0,3.178930581E-1,-9.538759232E0,7.173977852E0,1.193963743E1
5.798143375E0,1.688055396E0,-1.104901218E1,7.398853302E0,1.340422439E1
5.808189375E0,3.344109774E0,-1.201886272E1,7.736983776E0,1.467981775E1
5.818235375E0,4.662835121E0,-1.180107212E1,7.915578842E0,1.495539110E1
5.828280375E0,5.134360313E0,-1.056583214E1,8.117469788E0,1.427906791E1
5.838326375E0,4.997280598E0,-8.589808464E0,8.178788185E0,1.287051666E1
5.848371375E0,4.781679630E0,-6.382141590E0,7.969604492E0,1.127434198E1
5.858417375E0,4.700038910E0,-4.420063972E0,7.660081863E0,1.001519772E1
5.868463375E0,4.720628262E0,-3.167981863E0,7.428350925E0,9.354188246E0
5.878508375E0,5.178143501E0,-2.940530539E0,7.223960400E0,9.361917209E0
5.888554375E0,6.224056244E0,-3.773895264E0,6.872557640E0,1.001065483E1
5.898600375E0,7.649685860E0,-4.819996357E0,6.296932697E0,1.101823126E1
5.908645375E0,8.990394592E0,-5.039853573E0,5.698056221E0,1.177689109E1
5.918691375E0,9.617857933E0,-4.291327000E0,5.289661407E0,1.178555032E1
5.928737375E0,9.428359985E0,-2.677613974E0,4.815545082E0,1.092030508E1
5.938782375E0,8.491477966E0,-7.702562809E-1,4.280683517E0,9.540584058E0
5.948828250E0,7.356862068E0,3.347664177E-1,3.810567141E0,8.291918353E0
5.958873250E0,7.101024628E0,-9.250113368E-2,3.437110424E0,7.889666361E0
5.968919250E0,8.355630875E0,-1.350506186E0,2.859335661E0,8.933993211E0
5.978965250E0,1.073114872E1,-3.181175947E0,1.878803730E0,1.134933199E1
5.989010250E0,1.305829716E1,-3.720165253E0,1.002813458E0,1.361485912E1
5.999056250E0,1.307652378E1,-3.049000502E0,6.854444742E-1,1.344476524E1
6.009102250E0,1.102199841E1,-1.999396801E0,4.696589410E-1,1.121171780E1
6.019147250E0,8.820659637E0,-1.412333608E0,-1.672539562E-1,8.934578700E0
6.029193250E0,7.868390083E0,-1.941387534E0,-1.053053260E0,8.172482440E0
6.039238250E0,8.098233223E0,-3.311738729E0,-2.171832085E0,9.014757310E0
6.049284250E0,8.952754974E0,-4.657845974E0,-3.703091145E0,1.074989464E1
6.059330250E0,9.793924332E0,-5.399563789E0,-5.427085400E0,1.243098946E1
6.069375250E0,9.946259499E0,-5.375331402E0,-6.580013752E0,1.308124026E1
6.079421250E0,9.366672516E0,-4.681525707E0,-7.119416714E0,1.266243781E1
6.089467250E0,8.561976433E0,-3.723986864E0,-7.597901821E0,1.203759240E1
6.099512250E0,7.676439762E0,-2.729739666E0,-8.121044159E0,1.150350226E1
6.109558250E0,6.746269703E0,-1.876623988E0,-8.437618256E0,1.096481985E1
6.119603250E0,5.992357731E0,-1.288350821E0,-8.692913055E0,1.063649079E1
6.129649250E0,5.575348854E0,-1.066002250E0,-8.961915016E0,1.060833617E1
6.139695250E0,5.269804478E0,-9.311953187E-1,-9.121435165E0,1.057537439E1
6.149740250E0,4.825780392E0,-4.773735106E-1,-9.234551430E0,1.043038743E1
6.159786250E0,4.270081520E0,7.995310426E-2,-9.266532898E0,1.020336320E1
6.169832250E0,3.730441093E0,5.740855932E-1,-9.307405472E0,1.004358311E1
6.179877250E0,3.330795050E0,1.081684589E0,-9.411131859E0,1.004159549E1
6.189923250E0,3.078128815E0,1.304897189E0,-9.420689583E0,9.996350629E0
6.199969250E0,2.940495253E0,1.138802886E0,-9.347463608E0,9.865011923E0
6.210014250E0,3.052290440E0,4.870043397E-1,-9.233020782E0,9.736648444E0
6.220060250E0,3.287098646E0,-6.407220364E-1,-9.078337669E0,9.676350401E0
6.230105250E0,3.431358814E0,-1.951028228E0,-8.922297478E0,9.756440270E0
6.240151250E0,3.127288103E0,-3.059362650E0,-8.847500801E0,9.870050716E0
6.250197250E0,2.442136526E0,-3.752885818E0,-8.700875282E0,9.785367313E0
6.260242250E0,1.818017006E0,-4.102173805E0,-8.494666100E0,9.606891688E0
6.270288250E0,1.307942271E0,-4.254950047E0,-8.299916267E0,9.418276006E0
6.280333250E0,7.612489462E-1,-4.331521988E0,-8.058968544E0,9.180879951E0
6.290379250E0,2.749088407E-1,-4.295300484E0,-7.722092628E0,8.840582316E0
6.300425250E0,-7.136882842E-2,-4.250631809E0,-7.313519478E0,8.459345805E0
6.310470250E0,-4.880877435E-1,-4.293810844E0,-6.915942669E0,8.155078431E0
6.320516250E0,-8.845620751E-1,-4.589491844E0,-6.574443817E0,8.066548020E0
6.330562250E0,-1.200189471E0,-5.072626591E0,-6.304005146E0,8.180004656E0
6.340607250E0,-1.444475770E0,-5.613733292E0,-6.081590176E0,8.401562401E0
6.350653250E0,-1.694889903E0,-6.231639862E0,-5.838547230E0,8.706010620E0
