"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.621805417E0,-1.882726792E-4,9.125121869E-4,-8.781184442E-4,1.280319138E-3
1.631851417E0,-7.349066436E-5,-1.072551589E-3,-3.993354039E-4,1.146837632E-3
1.641896417E0,-1.649884507E-5,-6.241491064E-5,9.322450496E-4,9.344777501E-4
1.651942417E0,-1.698817359E-3,8.261604235E-4,1.302617602E-5,1.889097972E-3
1.661987417E0,-9.874869138E-4,1.948885620E-5,-2.223972697E-4,1.012408399E-3
1.672032417E0,-1.014119014E-3,1.078206114E-4,-7.320474833E-5,1.022458603E-3
1.682078417E0,3.952258267E-4,-1.142867841E-4,-2.557135187E-3,2.590020326E-3
1.692123417E0,-8.588570636E-4,-1.254385337E-3,-1.234314404E-4,1.525238785E-3
1.702169417E0,-1.091883751E-3,-3.004409373E-4,-1.450218260E-3,1.840002142E-3
1.712214417E0,4.663327709E-4,-1.226508524E-3,-1.084247953E-3,1.702170097E-3
1.722259417E0,-1.654608641E-3,-1.412929501E-3,7.133858744E-4,2.289763948E-3
1.732305208E0,-1.604275545E-3,-3.084000200E-4,3.820364363E-4,1.677725376E-3
1.742350208E0,9.419728303E-4,-9.853756055E-4,8.536037058E-5,1.365856614E-3
1.752395208E0,-4.828185774E-4,8.494816720E-4,5.775124300E-4,1.135012554E-3
1.762441208E0,-1.054332824E-3,-6.264420226E-4,2.542047296E-4,1.252464513E-3
1.772486208E0,-1.165919006E-3,-1.665812917E-3,9.840982966E-5,2.035677847E-3
1.782532208E0,5.843103863E-4,3.701215610E-5,7.777821738E-4,9.735161207E-4
1.792577208E0,1.259155222E-3,-1.482442953E-3,1.660529524E-4,1.952096966E-3
1.802622208E0,5.648691440E-4,-4.257010296E-4,7.753840182E-4,1.049532702E-3
1.812668208E0,-3.525896464E-4,-4.218500108E-4,-2.549916971E-4,6.060508691E-4
1.822713208E0,-1.080431743E-3,6.982749328E-4,5.612671375E-4,1.403546021E-3
1.832759208E0,3.187942784E-4,-3.633769229E-4,-1.235677628E-3,1.326865396E-3
1.842804208E0,-1.317718066E-3,-1.489095390E-3,-2.654879354E-4,2.006058281E-3
1.852849208E0,-6.801586132E-4,9.892997332E-4,3.427281044E-4,1.248516021E-3
1.862895208E0,1.052494044E-3,9.288457222E-4,-6.399784470E-4,1.542747712E-3
1.872940208E0,-7.922768127E-4,-1.618978102E-3,2.818435896E-4,1.824343293E-3
1.882985208E0,-1.377373468E-3,1.983480062E-3,1.044769306E-4,2.417078041E-3
1.893031208E0,-6.849523634E-4,-9.575015865E-4,1.193075674E-3,1.676126067E-3
1.903076208E0,1.901623327E-4,-4.581590183E-4,2.817420755E-4,5.704822486E-4
1.913122208E0,-3.179686610E-4,-6.323591806E-4,6.994318683E-4,9.950814746E-4
1.923167208E0,-4.712515511E-5,1.687202603E-4,-5.618411815E-4,5.885174761E-4
1.933212208E0,5.052144406E-4,2.793008462E-4,2.063740976E-4,6.130586121E-4
1.943258208E0,-8.295618463E-4,-4.333606921E-4,-8.093555225E-4,1.237348257E-3
1.953303208E0,-2.753583249E-4,-1.131553669E-3,-2.934477525E-4,1.200977725E-3
1.963349208E0,-1.084426651E-3,-2.062327694E-3,-7.557724603E-4,2.449565000E-3
1.973394208E0,2.106688917E-4,-1.581805758E-3,1.632337226E-3,2.282764915E-3
1.983439208E0,1.060066279E-4,1.599015668E-4,-5.083115539E-4,5.433107325E-4
1.993485208E0,-1.061522402E-3,-8.033611812E-4,1.233340241E-3,1.814758151E-3
2.003530208E0,8.203880861E-5,-3.351778723E-4,-6.396608660E-4,7.268016206E-4
2.013575208E0,-7.858860772E-4,-9.424099699E-4,3.682414535E-4,1.281153873E-3
2.023621208E0,5.297154421E-4,-8.734343573E-4,3.767635208E-4,1.088777653E-3
2.033666208E0,-2.453025430E-3,-6.421841681E-5,-1.699223882E-3,2.984764575E-3
2.043712208E0,1.412723213E-5,-1.638205722E-4,1.942836680E-4,2.545248558E-4
2.053757208E0,5.300948396E-5,-4.991432652E-4,7.434273139E-4,8.970162627E-4
2.063802208E0,-1.314257272E-3,-1.759351231E-3,5.143955350E-4,2.255480369E-3
2.073848208E0,9.797899984E-4,4.405714571E-4,-8.284776704E-4,1.356638087E-3
2.083893208E0,-2.038104227E-3,-2.497694455E-3,-1.411157427E-4,3.226803385E-3
2.093939208E0,-5.720343906E-4,-8.819559589E-4,-6.410966162E-4,1.231289783E-3
2.103984208E0,-2.599118743E-4,1.286622137E-5,-6.904953625E-5,2.692351398E-4
2.114029208E0,1.626138575E-3,-4.698177800E-4,-8.268503007E-5,1.694665816E-3
2.124075208E0,-6.199714262E-4,-2.240082249E-4,-4.004001385E-4,7.712746106E-4
2.134120208E0,-2.017864957E-3,-1.314572990E-3,-1.523987856E-3,2.849985985E-3
2.144165208E0,-5.222335458E-4,8.103637956E-4,4.166576546E-4,1.050248046E-3
2.154211208E0,-4.423384089E-4,-3.919671290E-4,1.592122950E-3,1.698280597E-3
2.164256208E0,6.628733827E-4,-1.965096686E-3,-5.914028734E-4,2.156562882E-3
2.174302208E0,7.323819445E-4,-4.100436345E-4,2.455094596E-3,2.594611449E-3
2.184347208E0,2.394309267E-4,-8.960710838E-4,-8.544158190E-4,1.261069763E-3
2.194392208E0,8.849812439E-4,-1.194166951E-3,-1.255807700E-3,1.945836449E-3
2.204438208E0,8.496758528E-5,-5.928250030E-4,7.764506154E-4,9.805796922E-4
2.214483208E0,1.021068892E-3,1.977784559E-4,1.356403809E-4,1.048854763E-3
2.224529208E0,4.817787558E-4,5.860673264E-4,4.613448400E-4,8.879328477E-4
2.234574208E0,1.714555663E-3,-1.052697655E-3,-9.360159747E-4,2.219008648E-3
2.244619208E0,-1.075371867E-3,4.751584493E-4,-8.292231942E-4,1.438683881E-3
2.254665208E0,-1.223781146E-5,8.014836349E-4,1.340948511E-4,8.127159467E-4
2.264710208E0,4.703269806E-4,-1.962877810E-3,-1.322211465E-4,2.022765235E-3
2.274755208E0,5.891041365E-4,-1.883492805E-4,1.723415917E-3,1.831032921E-3
2.284801208E0,3.390333150E-4,-1.798230223E-3,8.906454314E-4,2.035147368E-3
