"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.444933917E0,1.122620499E1,2.966830444E-1,3.271446991E0,1.169692544E1
6.454981917E0,1.087323898E1,5.637277222E-1,3.150498505E0,1.133449407E1
6.465028917E0,1.056188644E1,7.858657837E-1,3.075055389E0,1.102846299E1
6.475076917E0,1.028406418E1,9.345066833E-1,3.009491730E0,1.075603641E1
6.485123917E0,9.996212769E0,1.090632019E0,2.959795074E0,1.048208638E1
6.495170917E0,9.740544434E0,1.188827820E0,2.897374878E0,1.023163226E1
6.505218917E0,9.549541626E0,1.225651245E0,2.861748962E0,1.004418107E1
6.515265917E0,9.393416290E0,1.233884125E0,2.827170868E0,9.886942639E0
6.525313917E0,9.246122589E0,1.221160583E0,2.794089661E0,9.735961850E0
6.535360917E0,9.121880951E0,1.178798676E0,2.774031372E0,9.606952090E0
6.545407917E0,9.055718536E0,1.086590424E0,2.733166351E0,9.521392506E0
6.555455917E0,9.010811920E0,9.897418213E-1,2.702929230E0,9.459394629E0
6.565502917E0,8.962462463E0,8.668473816E-1,2.693199463E0,9.398429717E0
6.575550917E0,8.972192230E0,7.345225525E-1,2.687660980E0,9.394853822E0
6.585597917E0,9.001531219E0,5.861810303E-1,2.660866699E0,9.404859600E0
6.595644917E0,9.026678925E0,4.330494690E-1,2.664908295E0,9.421793909E0
6.605692917E0,9.011410675E0,2.658471680E-1,2.655328217E0,9.398242655E0
6.615739917E0,8.960067444E0,1.221459961E-1,2.649190979E0,9.344299925E0
6.625787917E0,8.867260437E0,-2.395019531E-2,2.640359344E0,9.252047273E0
6.635834917E0,8.771759033E0,-1.507365417E-1,2.614762573E0,9.154423049E0
6.645881917E0,8.663384399E0,-2.685415649E-1,2.605182495E0,9.050597751E0
6.655929917E0,8.587043152E0,-3.873944092E-1,2.620301056E0,8.986287451E0
6.665976917E0,8.533304901E0,-4.698728943E-1,2.604733429E0,8.934355562E0
6.676024917E0,8.459807739E0,-5.589376831E-1,2.612517242E0,8.871640472E0
6.686071917E0,8.371940460E0,-6.221063232E-1,2.614463196E0,8.792714095E0
6.696118917E0,8.274044037E0,-6.659651184E-1,2.591111755E0,8.695813613E0
6.706166917E0,8.198151855E0,-7.068301392E-1,2.597847748E0,8.628911612E0
6.716213917E0,8.123307495E0,-7.412585449E-1,2.585722961E0,8.557076143E0
6.726261917E0,8.069419556E0,-7.533833313E-1,2.560425568E0,8.499346886E0
6.736308917E0,7.976762238E0,-8.056246948E-1,2.332449646E0,8.349735822E0
6.746355917E0,7.878566437E0,-8.403524780E-1,2.070644073E0,8.189357012E0
6.756403917E0,7.866591339E0,-7.773335266E-1,2.262844391E0,8.222406670E0
6.766450917E0,7.897127838E0,-7.418572998E-1,2.394420776E0,8.285422814E0
6.776497917E0,7.920030212E0,-6.969506836E-1,2.463576965E0,8.323570765E0
6.786545917E0,7.929460602E0,-6.584806824E-1,2.457290039E0,8.327557660E0
6.796592917E0,7.917485504E0,-6.200106812E-1,2.475701752E0,8.318659094E0
6.806640917E0,7.893535309E0,-5.478607178E-1,2.448308716E0,8.282648526E0
6.816687917E0,7.933502197E0,-4.748126221E-1,2.444267120E0,8.315067402E0
6.826734917E0,7.984246674E0,-3.784130859E-1,2.438279572E0,8.356829463E0
6.836782917E0,8.025411072E0,-2.966830444E-1,2.432142334E0,8.391100049E0
6.846829917E0,8.049211578E0,-1.830693054E-1,2.399959259E0,8.401376426E0
6.856877917E0,8.052055664E0,-5.313949585E-2,2.405647430E0,8.403901700E0
6.866924917E0,8.066874847E0,6.541397095E-2,2.396366730E0,8.415540523E0
6.876971917E0,8.082143097E0,1.999841309E-1,2.382445679E0,8.428349667E0
6.887019917E0,8.083789673E0,3.282673645E-1,2.387086029E0,8.435259015E0
6.897066917E0,8.077353058E0,4.778063965E-1,2.386786652E0,8.436153264E0
6.907113917E0,8.089477844E0,6.152206421E-1,2.401605835E0,8.460842678E0
6.917161917E0,8.134534149E0,7.426057434E-1,2.417472839E0,8.518584627E0
6.927208917E0,8.194110260E0,8.457412720E-1,2.454895020E0,8.595651855E0
6.937256917E0,8.253087616E0,9.541159058E-1,2.460134125E0,8.664643805E0
6.947303917E0,8.324489136E0,1.039438477E0,2.481689301E0,8.748504644E0
6.957350917E0,8.404273224E0,1.096170502E0,2.508034515E0,8.838757567E0
6.967398917E0,8.515791321E0,1.130449219E0,2.528242493E0,8.954810292E0
6.977445917E0,8.634494476E0,1.141077118E0,2.574945374E0,9.082229656E0
6.987492917E0,8.831335144E0,1.113833771E0,2.612816620E0,9.276848430E0
6.997540917E0,9.073980560E0,1.063837738E0,2.669398956E0,9.518117709E0
7.007587917E0,9.359886017E0,9.930349731E-1,2.749781799E0,9.805859710E0
7.017635917E0,9.721983032E0,8.937913513E-1,2.831511841E0,1.016529765E1
7.027682917E0,1.005773483E1,7.450007629E-1,2.939287720E0,1.050487831E1
7.037729917E0,1.027777725E1,5.776487732E-1,3.007096710E0,1.072422557E1
7.047777917E0,1.048090485E1,3.604504395E-1,3.056793365E0,1.092351942E1
7.057824917E0,1.103011276E1,1.419049072E-1,3.227288818E0,1.149342933E1
7.067871917E0,1.160042679E1,-8.023315430E-2,3.421734467E0,1.209481731E1
7.077919917E0,1.217163895E1,-3.034190369E-1,3.633094940E0,1.270591345E1
7.087966917E0,1.260558655E1,-5.460644531E-1,3.793112183E0,1.317523050E1
7.098014917E0,1.285002823E1,-7.932005310E-1,3.910767517E0,1.345535191E1
7.108061917E0,1.298100586E1,-1.018482056E0,3.992048492E0,1.361911414E1
7.118108917E0,1.310854065E1,-1.191372528E0,4.065545654E0,1.377613400E1
7.128156917E0,1.334430038E1,-1.356479187E0,4.172423401E0,1.404704615E1
7.138203917E0,1.355476273E1,-1.504221954E0,4.247567139E0,1.428412065E1
7.148251917E0,1.381342484E1,-1.627715149E0,4.336182861E0,1.456923622E1
7.158298917E0,1.397718430E1,-1.721569977E0,4.408482513E0,1.475670024E1
7.168345917E0,1.409214523E1,-1.773511963E0,4.451742554E0,1.488462004E1
7.178393917E0,1.405187897E1,-1.789079590E0,4.426594849E0,1.484085073E1
7.188440917E0,1.397059799E1,-1.769021301E0,4.381837921E0,1.474813711E1
7.198487917E0,1.390473495E1,-1.723066864E0,4.342619476E0,1.466863857E1
7.208535875E0,1.389350830E1,-1.687890015E0,4.324656830E0,1.464859045E1
7.218582875E0,1.383857254E1,-1.610201569E0,4.283492432E0,1.457556676E1
7.228629875E0,1.375998596E1,-1.523382111E0,4.245471497E0,1.448039830E1
7.238677875E0,1.362152390E1,-1.402583313E0,4.205654297E0,1.432482744E1
7.248724875E0,1.350461700E1,-1.255888367E0,4.168681183E0,1.418907463E1
7.258772875E0,1.333696564E1,-1.103654938E0,4.128714294E0,1.400496299E1
7.268819875E0,1.315629135E1,-9.383985901E-1,4.067341919E0,1.380260353E1
7.278866875E0,1.298744247E1,-7.614665222E-1,4.023932190E0,1.361783843E1
7.288914875E0,1.278611115E1,-5.770500183E-1,3.984114990E0,1.340487960E1
7.298961875E0,1.253478378E1,-3.878434753E-1,3.907174988E0,1.313534329E1
7.309008875E0,1.226205093E1,-2.016307068E-1,3.813170471E0,1.284285082E1
7.319056875E0,1.198273178E1,-3.382965088E-2,3.732338562E0,1.255059188E1
7.329103875E0,1.171523804E1,1.252894592E-1,3.629053345E0,1.226509388E1
7.339151875E0,1.139385635E1,2.673440552E-1,3.518732758E0,1.192782108E1
7.349198875E0,1.103580093E1,3.879931641E-1,3.376678162E0,1.154735452E1
7.359245875E0,1.067939209E1,4.959187317E-1,3.235222321E0,1.116969177E1
7.369293875E0,1.034244278E1,5.403762817E-1,3.110232239E0,1.081349498E1
7.379340875E0,1.005938141E1,5.822891235E-1,3.014281769E0,1.051741934E1
7.389387875E0,9.837393036E0,5.926176453E-1,2.919828186E0,1.027866207E1
7.399435875E0,9.666598206E0,5.812413025E-1,2.859353943E0,1.009736933E1
7.409482875E0,9.504036255E0,5.420228577E-1,2.804418182E0,9.923973763E0
7.419529875E0,9.397906952E0,4.836442566E-1,2.773282928E0,9.810487503E0
7.429577875E0,9.312135315E0,3.998185730E-1,2.742297363E0,9.715755958E0
7.439624875E0,9.215735779E0,2.951861572E-1,2.736908569E0,9.618086573E0
7.449672875E0,9.179361420E0,1.796264648E-1,2.741249542E0,9.581617337E0
7.459719875E0,9.117390289E0,7.649093628E-2,2.752176819E0,9.524029284E0
7.469766875E0,9.113498383E0,-6.032455444E-2,2.778072968E0,9.527705980E0
7.479814875E0,9.103618927E0,-1.863624573E-1,2.784210205E0,9.521682362E0
7.489861875E0,9.070238342E0,-3.252735901E-1,2.790497131E0,9.495362064E0
7.499908875E0,9.010811920E0,-4.544549561E-1,2.777474213E0,9.440107191E0
7.509956875E0,8.933572540E0,-5.626799011E-1,2.768642578E0,9.369669617E0
7.520003875E0,8.849297791E0,-6.848258972E-1,2.753374329E0,9.293015016E0
7.530050875E0,8.802145844E0,-7.768844604E-1,2.730921021E0,9.248743187E0
7.540098875E0,8.749904480E0,-8.580157471E-1,2.726729736E0,9.205002688E0
7.550145875E0,8.711135101E0,-9.677375793E-1,2.710713043E0,9.174331364E0
7.560193875E0,8.654702454E0,-1.023421783E0,2.680326233E0,9.117862437E0
7.570240875E0,8.588989105E0,-1.091380463E0,2.649340668E0,9.054327757E0
7.580287875E0,8.510402527E0,-1.151555328E0,2.628533936E0,8.981214923E0
7.590335875E0,8.443641357E0,-1.167422333E0,2.612966309E0,8.915466741E0
7.600382875E0,8.353079681E0,-1.210981750E0,2.598147125E0,8.831239180E0
7.610429875E0,8.283624115E0,-1.250499573E0,2.554887085E0,8.758403147E0
7.620477875E0,8.215964813E0,-1.263073425E0,2.519261169E0,8.685856845E0
7.630524875E0,8.156239014E0,-1.281485138E0,2.506837006E0,8.628480213E0
7.640571875E0,8.159382477E0,-1.311871948E0,2.525847473E0,8.641552862E0
7.650619875E0,8.157885590E0,-1.326840820E0,2.525398407E0,8.642293733E0
7.660666875E0,8.191415863E0,-1.336720276E0,2.532433777E0,8.677518987E0
7.670713875E0,8.274493103E0,-1.372346191E0,2.573298798E0,8.773393692E0
7.680761875E0,8.417894897E0,-1.385818176E0,2.610122223E0,8.921557293E0
7.690808875E0,8.579708405E0,-1.410666504E0,2.696342926E0,9.103386264E0
7.700855875E0,8.697812805E0,-1.419348450E0,2.721041565E0,9.223370578E0
7.710903875E0,8.763825531E0,-1.412013702E0,2.734363861E0,9.288442623E0
7.720950875E0,8.813671875E0,-1.408720551E0,2.759361877E0,9.342343575E0
7.730998875E0,8.906927948E0,-1.383872223E0,2.793341217E0,9.436695553E0
7.741045875E0,9.038055267E0,-1.371597748E0,2.834954681E0,9.571033980E0
7.751092875E0,9.180858307E0,-1.336271210E0,2.869233398E0,9.711142069E0
7.761140875E0,9.369017029E0,-1.302740936E0,2.910547485E0,9.896812653E0
7.771187875E0,9.578730927E0,-1.244362335E0,2.981350250E0,1.010885617E1
7.781234875E0,9.752519531E0,-1.163680115E0,3.021466827E0,1.027594523E1
7.791282875E0,9.859097900E0,-1.080303497E0,3.045267334E0,1.037509133E1
7.801329875E0,9.901459808E0,-9.743238831E-1,3.044069824E0,1.040454586E1
7.811376875E0,9.921667786E0,-8.481362915E-1,3.049907684E0,1.041444976E1
7.821424875E0,9.932145996E0,-6.957531738E-1,3.037782898E0,1.040959757E1
7.831471875E0,9.929750977E0,-5.510041809E-1,3.032094727E0,1.039697833E1
7.841518875E0,9.983788605E0,-4.041595459E-1,3.027753754E0,1.044062607E1
7.851566875E0,1.004905289E1,-2.338137817E-1,3.040477295E0,1.050155393E1
7.861613875E0,1.014066238E1,-1.028361511E-1,3.071462860E0,1.059610744E1
7.871660875E0,1.023810974E1,5.523513794E-2,3.090772705E0,1.069461630E1
7.881708875E0,1.031534912E1,1.932481384E-1,3.139720917E0,1.078432287E1
7.891755875E0,1.041713745E1,3.236270142E-1,3.160827026E0,1.089092809E1
7.901803875E0,1.050754944E1,4.272116089E-1,3.176394653E0,1.098547168E1
7.911850875E0,1.047626450E1,4.899311829E-1,3.171005859E0,1.095661574E1
7.921897875E0,1.053239777E1,5.357359314E-1,3.195255432E0,1.101944068E1
7.931945875E0,1.076740906E1,5.978567505E-1,3.273542633E0,1.126989849E1
7.941992875E0,1.104912323E1,5.972579956E-1,3.369044037E0,1.156677565E1
7.952039875E0,1.133787277E1,5.851332092E-1,3.467389526E0,1.187065836E1
7.962087875E0,1.155537048E1,5.189707947E-1,3.544628906E0,1.209794659E1
7.972134875E0,1.170101761E1,4.421804810E-1,3.597768402E0,1.224962343E1
7.982181875E0,1.189815765E1,3.341052246E-1,3.670966187E0,1.245607380E1
7.992229875E0,1.216669922E1,1.896556091E-1,3.757186890E0,1.273503013E1
8.002276875E0,1.246682510E1,5.613327026E-2,3.852837982E0,1.304872559E1
8.012323875E0,1.274270142E1,-1.002914429E-1,3.951632538E0,1.334173517E1
8.022371875E0,1.300360886E1,-2.567161560E-1,4.046235809E0,1.362100476E1
8.032418875E0,1.321002960E1,-4.385879517E-1,4.124672699E0,1.384594404E1
8.042465875E0,1.333157684E1,-5.996530151E-1,4.163591766E0,1.397948573E1
8.052513875E0,1.337423813E1,-7.448510742E-1,4.183500366E0,1.403305825E1
8.062560875E0,1.340163116E1,-8.842112732E-1,4.211492157E0,1.407558928E1
8.072607875E0,1.349982697E1,-1.030906219E0,4.237837372E0,1.418687285E1
8.082655875E0,1.366792740E1,-1.145567780E0,4.314028931E0,1.437829651E1
8.092702875E0,1.374905869E1,-1.262025604E0,4.330794067E0,1.447014515E1
8.102749875E0,1.366807709E1,-1.326391754E0,4.322261810E0,1.439644378E1
8.112797875E0,1.347527802E1,-1.372645569E0,4.267775116E0,1.420144985E1
8.122844875E0,1.328981369E1,-1.405128021E0,4.201313324E0,1.400873179E1
8.132891875E0,1.312829956E1,-1.413061523E0,4.128714294E0,1.383456808E1
8.142939875E0,1.304836578E1,-1.413510590E0,4.107757874E0,1.375251019E1
8.152986875E0,1.301633240E1,-1.401685181E0,4.086053009E0,1.371442524E1
8.163033875E0,1.292891418E1,-1.344653778E0,4.040397949E0,1.361211708E1
8.173081875E0,1.280886383E1,-1.272653503E0,4.004772034E0,1.348053555E1
8.183128875E0,1.258747421E1,-1.170266418E0,3.910019073E0,1.323262180E1
8.193175875E0,1.229947311E1,-1.045875092E0,3.826492767E0,1.292334866E1
8.203223875E0,1.203362595E1,-9.142987061E-1,3.713627472E0,1.262676223E1
8.213270250E0,1.174966644E1,-7.740403748E-1,3.628155212E0,1.232141673E1
8.223317250E0,1.147902924E1,-6.182144165E-1,3.523672485E0,1.202358387E1
8.233365250E0,1.115794693E1,-4.415817261E-1,3.423381042E0,1.167965376E1
8.243412250E0,1.081560883E1,-2.725831604E-1,3.304528198E0,1.131245342E1
8.253459250E0,1.044722488E1,-1.139131165E-1,3.191812592E0,1.092452066E1
8.263507250E0,1.008692413E1,4.296066284E-2,3.077899475E0,1.054615329E1
8.273554250E0,9.756411438E0,2.023791504E-1,2.954855347E0,1.019606255E1
8.283601250E0,9.462273102E0,3.465293884E-1,2.844235382E0,9.886575230E0
8.293649250E0,9.229806519E0,4.703219604E-1,2.777623901E0,9.650167131E0
8.303696250E0,8.988657990E0,5.911207581E-1,2.703527985E0,9.405023114E0
8.313743250E0,8.732540588E0,6.692582703E-1,2.615061951E0,9.140225422E0
8.323791250E0,8.463250580E0,7.448510742E-1,2.528691559E0,8.864293232E0
8.333838250E0,8.217461700E0,7.798782349E-1,2.447111206E0,8.609485473E0
8.343885250E0,7.982001343E0,7.997868347E-1,2.368524628E0,8.364323842E0
8.353933250E0,7.750432892E0,8.280780029E-1,2.293829956E0,8.125058711E0
8.363980250E0,7.584128723E0,7.994874573E-1,2.243983612E0,7.949443448E0
8.374027250E0,7.475155334E0,7.834707642E-1,2.222578125E0,7.837833070E0
8.384075250E0,7.443121948E0,7.592211914E-1,2.227517853E0,7.806299824E0
8.394122250E0,7.459587708E0,7.138655090E-1,2.222278748E0,7.816237942E0
8.404169250E0,7.476352844E0,6.662644958E-1,2.229314117E0,7.830044806E0
8.414217250E0,7.481142883E0,5.990542603E-1,2.241887970E0,7.832778978E0
8.424264250E0,7.443271637E0,5.200186157E-1,2.243983612E0,7.791545063E0
8.434311250E0,7.426805878E0,4.581971741E-1,2.245480499E0,7.772359543E0
8.444359250E0,7.391329651E0,3.623963928E-1,2.243235168E0,7.732734909E0
8.454406250E0,7.382498016E0,2.842588806E-1,2.251468048E0,7.723418184E0
8.464453250E0,7.394922180E0,4.490661621E-4,2.386187897E0,7.770377528E0
8.474501250E0,7.440577240E0,-2.080673218E-1,2.690355377E0,7.914764288E0
8.484548250E0,7.672445068E0,-1.270857239E-1,2.824326782E0,8.176758886E0
8.494595250E0,7.663463745E0,-9.355545044E-2,2.487377472E0,8.057572580E0
8.504643250E0,7.519612885E0,-9.924362183E-2,2.281256104E0,7.858661250E0
8.514690250E0,7.619155884E0,-1.591191101E-1,2.305655365E0,7.961965959E0
8.524737250E0,7.749834137E0,-2.026785278E-1,2.350112915E0,8.100866525E0
8.534785250E0,7.875872040E0,-2.636018372E-1,2.387385406E0,8.233981746E0
8.544832250E0,7.968379669E0,-3.167413330E-1,2.411784668E0,8.331392735E0
8.554879250E0,8.046517181E0,-3.406915283E-1,2.443818054E0,8.416338643E0
8.564927250E0,8.115224304E0,-3.818559265E-1,2.477198639E0,8.493479414E0
8.574974250E0,8.232280884E0,-4.089495850E-1,2.519410858E0,8.618881562E0
8.585021250E0,8.369844818E0,-4.348457336E-1,2.586770782E0,8.771247128E0
8.595069250E0,8.512797546E0,-4.417314148E-1,2.635120239E0,8.922259096E0
8.605116250E0,8.646619263E0,-4.423301697E-1,2.702330475E0,9.069855051E0
8.615163250E0,8.750503235E0,-4.197271729E-1,2.735860748E0,9.177821735E0
8.625211250E0,8.853040009E0,-4.195774841E-1,2.793640594E0,9.292835435E0
8.635258250E0,8.989855499E0,-3.785627747E-1,2.815794525E0,9.428123381E0
8.645305250E0,9.123527527E0,-3.427871704E-1,2.864443359E0,9.568766553E0
8.655353250E0,9.256002045E0,-3.031196594E-1,2.884351959E0,9.699739254E0
8.665400250E0,9.393416290E0,-2.490820312E-1,2.921025696E0,9.840259274E0
8.675447250E0,9.556876373E0,-1.893562317E-1,2.960543518E0,1.000672572E1
8.685495250E0,9.699978790E0,-1.219963074E-1,2.985092468E0,1.014964279E1
8.695542250E0,9.830207977E0,-4.924758911E-2,2.997217255E0,1.027709713E1
8.705589250E0,9.958042145E0,1.227447510E-2,3.025209045E0,1.040743214E1
8.715636250E0,1.004126907E1,9.684860229E-2,3.020868073E0,1.048628190E1
8.725684250E0,1.011686188E1,1.886077881E-1,3.040327606E0,1.056551272E1
8.735731250E0,1.018467087E1,2.619552612E-1,3.030747528E0,1.062927899E1
8.745778250E0,1.024499542E1,3.278182983E-1,3.052302704E0,1.069504314E1
8.755826250E0,1.034558624E1,4.087998962E-1,3.096760254E0,1.080685875E1
8.765873250E0,1.047551605E1,4.635859680E-1,3.143014069E0,1.094668379E1
8.775920250E0,1.050739975E1,5.031037903E-1,3.170257416E0,1.098676909E1
8.785968250E0,1.046638504E1,5.222639465E-1,3.173101501E0,1.094927160E1
8.796015250E0,1.081665665E1,5.080435181E-1,3.274590454E0,1.131287372E1
8.806062250E0,1.114776810E1,5.140310669E-1,3.395838318E0,1.166484802E1
8.816110250E0,1.143891266E1,5.113366699E-1,3.501069489E0,1.197362416E1
8.826157250E0,1.160072617E1,4.656816101E-1,3.546125793E0,1.213955168E1
8.836204250E0,1.159878021E1,3.695814514E-1,3.571123810E0,1.214171397E1
8.846252250E0,1.161225220E1,2.674937439E-1,3.549269257E0,1.214550395E1
8.856299250E0,1.171299271E1,1.770817566E-1,3.579057312E0,1.224888596E1
8.866346250E0,1.198183365E1,8.741821289E-2,3.661086731E0,1.252898781E1
8.876394250E0,1.226549377E1,-4.116439819E-2,3.727398834E0,1.281942019E1
8.886441250E0,1.254825577E1,-1.874102783E-1,3.826642456E0,1.312010053E1
8.896488250E0,1.275168274E1,-3.153941345E-1,3.896846466E0,1.333755219E1
8.906536250E0,1.292202850E1,-4.638853455E-1,3.958218842E0,1.352262943E1
8.916583250E0,1.296483948E1,-5.830375671E-1,3.974085846E0,1.357277988E1
8.926630250E0,1.301678146E1,-7.197033691E-1,4.002377014E0,1.363721359E1
8.936677250E0,1.309446991E1,-8.318202209E-1,4.036955109E0,1.372785758E1
8.946725250E0,1.326751007E1,-9.351054382E-1,4.111051025E0,1.392127818E1
8.956772250E0,1.335926926E1,-1.015039215E0,4.169130249E0,1.403146559E1
8.966819250E0,1.331406326E1,-1.100661163E0,4.166136475E0,1.399401403E1
8.976867250E0,1.321586746E1,-1.144370270E0,4.148024139E0,1.389873521E1
8.986914250E0,1.312829956E1,-1.169967041E0,4.142934723E0,1.381611307E1
8.996961250E0,1.305644897E1,-1.169967041E0,4.148323517E0,1.374948256E1
9.007009250E0,1.298355057E1,-1.172511749E0,4.100722504E0,1.366613677E1
9.017056250E0,1.291649002E1,-1.167572021E0,4.083657990E0,1.359688205E1
9.027103250E0,1.279628998E1,-1.143621826E0,4.026027832E0,1.346335056E1
9.037151250E0,1.260648468E1,-1.076112213E0,3.956422577E0,1.325649852E1
9.047198250E0,1.236473740E1,-1.040935364E0,3.850143585E0,1.299207000E1
9.057245250E0,1.214349747E1,-9.857002258E-1,3.773802338E0,1.275451762E1
9.067292250E0,1.196940948E1,-9.205856323E-1,3.706592102E0,1.256395902E1
9.077340250E0,1.183364182E1,-8.422984314E-1,3.653302917E0,1.241334634E1
9.087387250E0,1.164907562E1,-7.590715027E-1,3.593876495E0,1.221446277E1
9.097434250E0,1.138966507E1,-6.743476868E-1,3.513194275E0,1.193824733E1
9.107482250E0,1.114013397E1,-5.950126648E-1,3.425776062E0,1.167015709E1
9.117529250E0,1.094553864E1,-5.257067871E-1,3.370690613E0,1.146484796E1
9.127576250E0,1.074016571E1,-4.510121155E-1,3.318598938E0,1.125022979E1
9.137624250E0,1.052072205E1,-3.640429688E-1,3.259172516E0,1.101999660E1
9.147671250E0,1.030546967E1,-3.077600098E-1,3.200195160E0,1.079530779E1
9.157718250E0,1.009096573E1,-2.341131592E-1,3.128643951E0,1.056744109E1
9.167766250E0,9.851763153E0,-1.719923401E-1,3.067421265E0,1.031968468E1
9.177813250E0,9.583071899E0,-1.317260742E-1,2.985242157E0,1.003814174E1
9.187860250E0,9.344617767E0,-8.457412720E-2,2.909948730E0,9.787585791E0
9.197907250E0,9.092991028E0,-5.852828979E-2,2.826572113E0,9.522364271E0
9.207955250E0,8.896150360E0,-3.502716064E-2,2.747985535E0,9.310968942E0
9.218002500E0,8.746012573E0,-2.125579834E-2,2.699636078E0,9.153208328E0
9.228049500E0,8.591084747E0,-6.885681152E-3,2.617906036E0,8.981103304E0
9.238097500E0,8.464747467E0,-3.248245239E-2,2.595003662E0,8.853646074E0
9.248144500E0,8.332272949E0,-5.942642212E-2,2.535427551E0,8.709689826E0
9.258191500E0,8.210126953E0,-7.259902954E-2,2.491119690E0,8.580042687E0
9.268239500E0,8.098159790E0,-9.639953613E-2,2.450104980E0,8.461235091E0
9.278286500E0,8.012537842E0,-1.263372803E-1,2.428849182E0,8.373531640E0
9.288333500E0,7.925868073E0,-1.583706665E-1,2.408042450E0,8.285115232E0
9.298380500E0,7.866890717E0,-2.095642090E-1,2.406695251E0,8.229463454E0
9.308428500E0,7.878117371E0,-2.544708252E-1,2.415676575E0,8.244087701E0
9.318475500E0,7.919730835E0,-3.073109436E-1,2.436483307E0,8.291744534E0
9.328522500E0,7.978558502E0,-3.513194275E-1,2.456840973E0,8.355650105E0
9.338570500E0,8.030650177E0,-4.076023865E-1,2.486179962E0,8.416565379E0
9.348617500E0,8.063432007E0,-4.610412598E-1,2.522254944E0,8.461280327E0
9.358664500E0,8.083190918E0,-5.110372925E-1,2.536475372E0,8.487216378E0
9.368712500E0,8.098908234E0,-5.586383057E-1,2.539469147E0,8.506073999E0
9.378759500E0,8.099057922E0,-6.047424316E-1,2.534679108E0,8.507940457E0
9.388806500E0,8.113428040E0,-6.578819275E-1,2.550546112E0,8.530287724E0
9.398853500E0,8.178542633E0,-6.959028625E-1,2.566263428E0,8.599915603E0
9.408901500E0,8.266260223E0,-7.563771057E-1,2.600392456E0,8.698574902E0
9.418948500E0,8.395591278E0,-8.059240723E-1,2.630479889E0,8.834867909E0
9.428995500E0,8.529113617E0,-8.560697937E-1,2.669249268E0,8.977946660E0
9.439043500E0,8.629105682E0,-8.949888611E-1,2.701582031E0,9.086309229E0
9.449090500E0,8.760233002E0,-9.484277344E-1,2.739602966E0,9.227492716E0
9.459137500E0,8.914262695E0,-1.005608826E0,2.768492889E0,9.388284262E0
9.469185500E0,9.075327759E0,-1.038091278E0,2.830314331E0,9.562943409E0
9.479232500E0,9.220376129E0,-1.077758789E0,2.852468262E0,9.711512506E0
9.489279500E0,9.351054382E0,-1.109043732E0,2.897374878E0,9.852257469E0
9.499326500E0,9.480235748E0,-1.144070892E0,2.944676514E0,9.992741757E0
9.509374500E0,9.619895325E0,-1.151405640E0,2.980751495E0,1.013671547E1
9.519421500E0,9.766141205E0,-1.160087585E0,3.029550018E0,1.029084499E1
9.529468500E0,9.949659576E0,-1.178050232E0,3.096311188E0,1.048669018E1
9.539516500E0,1.016625916E1,-1.177152100E0,3.154839478E0,1.070941289E1
9.549563500E0,1.035860916E1,-1.169667664E0,3.234024811E0,1.091456929E1
9.559610500E0,1.052715866E1,-1.163979492E0,3.287463684E0,1.108978517E1
9.569657500E0,1.065873505E1,-1.110989685E0,3.335813141E0,1.122366162E1
9.579705500E0,1.077818665E1,-1.069376221E0,3.363655243E0,1.134138658E1
9.589752500E0,1.086814957E1,-1.013841705E0,3.388204193E0,1.142910660E1
9.599799500E0,1.095481934E1,-9.216334534E-1,3.418740692E0,1.151283036E1
9.609847500E0,1.103610031E1,-8.439450073E-1,3.427123260E0,1.158675654E1
9.619894500E0,1.113833771E1,-7.679031372E-1,3.442092133E0,1.168333173E1
9.629941500E0,1.120494919E1,-6.414161682E-1,3.441942444E0,1.173921926E1
9.639988500E0,1.115630035E1,-5.303471375E-1,3.428919525E0,1.168339825E1
9.650036500E0,1.130389343E1,-4.228706360E-1,3.456462250E0,1.182810034E1
9.660083500E0,1.146600632E1,-3.061134338E-1,3.489842834E0,1.198924557E1
9.670130500E0,1.161015656E1,-1.914518738E-1,3.521277466E0,1.213391050E1
9.680178500E0,1.170730453E1,-7.274871826E-2,3.542533264E0,1.223175432E1
9.690225500E0,1.168649780E1,2.140548706E-2,3.546275482E0,1.221272938E1
9.700272500E0,1.165805695E1,1.184037781E-1,3.540437622E0,1.218437564E1
9.710320500E0,1.168410278E1,1.802252197E-1,3.543880463E0,1.221105351E1
9.720367500E0,1.179981216E1,2.399510193E-1,3.575614471E0,1.233199750E1
9.730414500E0,1.190863586E1,2.680924988E-1,3.625610504E0,1.245120610E1
9.740461500E0,1.197404984E1,2.909948730E-1,3.658691711E0,1.252392001E1
9.750509500E0,1.208092758E1,2.880010986E-1,3.698359222E0,1.263762702E1
9.760556500E0,1.218930222E1,2.631527710E-1,3.737877045E0,1.275225716E1
9.770603500E0,1.225666214E1,2.157014465E-1,3.767365723E0,1.282440402E1
9.780651500E0,1.228555206E1,1.564247131E-1,3.806883545E0,1.286279987E1
9.790698500E0,1.236862930E1,9.265731812E-2,3.818409576E0,1.294495376E1
9.800745500E0,1.250948639E1,1.197509766E-3,3.856580200E0,1.309047218E1
9.810792500E0,1.265857635E1,-1.071771240E-1,3.913461914E0,1.325014062E1
