"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.722773210E-1,1.787499990E-3,-2.749999985E-4,1.924999990E-3,2.641288734E-3
2.746753980E-1,1.787499990E-3,-2.612499986E-3,1.924999990E-3,3.704853216E-3
2.770733370E-1,2.887499984E-3,-3.849999979E-3,1.924999990E-3,5.183221099E-3
2.794724120E-1,1.787499990E-3,-2.612499986E-3,3.162499983E-3,4.474563502E-3
2.818692600E-1,5.499999970E-4,-2.612499986E-3,1.924999990E-3,3.291395013E-3
2.842671040E-1,1.787499990E-3,-1.374999993E-3,3.162499983E-3,3.884222874E-3
2.866650280E-1,1.787499990E-3,-2.612499986E-3,4.399999976E-3,5.420360890E-3
2.890631040E-1,5.499999970E-4,-1.374999993E-3,3.162499983E-3,3.492066883E-3
2.914609530E-1,2.887499984E-3,-1.374999993E-3,3.162499983E-3,4.497742465E-3
2.938588740E-1,2.887499984E-3,-1.374999993E-3,1.924999990E-3,3.732814769E-3
2.962569510E-1,1.787499990E-3,-3.849999979E-3,1.924999990E-3,4.660824070E-3
2.986560280E-1,5.499999970E-4,-1.374999993E-3,3.162499983E-3,3.492066883E-3
3.010527330E-1,2.887499984E-3,-1.374999993E-3,3.162499983E-3,4.497742465E-3
3.034508080E-1,1.787499990E-3,-1.374999993E-3,3.162499983E-3,3.884222874E-3
3.058487310E-1,1.787499990E-3,-3.849999979E-3,1.924999990E-3,4.660824070E-3
3.082465790E-1,1.787499990E-3,-3.849999979E-3,6.874999963E-4,4.300036314E-3
3.106446540E-1,1.787499990E-3,-2.612499986E-3,3.162499983E-3,4.474563502E-3
3.130425830E-1,5.499999970E-4,-2.612499986E-3,1.924999990E-3,3.291395013E-3
3.154404290E-1,5.499999970E-4,-1.374999993E-3,4.399999976E-3,4.642534304E-3
3.178397350E-1,1.787499990E-3,9.624999948E-4,4.399999976E-3,4.845777775E-3
3.202364290E-1,-6.874999963E-4,-2.749999985E-4,4.399999976E-3,4.461869679E-3
3.226342730E-1,1.787499990E-3,-2.749999985E-4,1.924999990E-3,2.641288734E-3
3.250323500E-1,2.887499984E-3,-1.374999993E-3,1.924999990E-3,3.732814769E-3
3.274302750E-1,5.499999970E-4,-2.612499986E-3,1.924999990E-3,3.291395013E-3
3.298281220E-1,1.787499990E-3,-1.374999993E-3,3.162499983E-3,3.884222874E-3
3.322261960E-1,1.787499990E-3,-2.749999985E-4,6.874999963E-4,1.934796490E-3
3.346240450E-1,5.499999970E-4,-1.374999993E-3,6.874999963E-4,1.632722028E-3
3.370231690E-1,1.787499990E-3,-2.749999985E-4,3.162499983E-3,3.643101338E-3
3.394200170E-1,5.499999970E-4,9.624999948E-4,3.162499983E-3,3.351165824E-3
3.418178610E-1,5.499999970E-4,9.624999948E-4,3.162499983E-3,3.351165824E-3
3.442157840E-1,5.499999970E-4,9.624999948E-4,1.924999990E-3,2.221380471E-3
3.466138610E-1,1.787499990E-3,9.624999948E-4,3.162499983E-3,3.758053831E-3
3.490117090E-1,5.499999970E-4,-2.749999985E-4,1.924999990E-3,2.020829027E-3
3.514096300E-1,-6.874999963E-4,9.624999948E-4,1.924999990E-3,2.259355537E-3
3.538077070E-1,5.499999970E-4,9.624999948E-4,1.924999990E-3,2.221380471E-3
3.562067840E-1,5.499999970E-4,9.624999948E-4,1.924999990E-3,2.221380471E-3
3.586034780E-1,5.499999970E-4,3.437499981E-3,1.924999990E-3,3.978005917E-3
3.610015530E-1,-6.874999963E-4,9.624999948E-4,3.162499983E-3,3.376458000E-3
3.633993990E-1,-1.924999990E-3,3.437499981E-3,6.874999963E-4,3.999335861E-3
3.657973220E-1,5.499999970E-4,-2.749999985E-4,1.924999990E-3,2.020829027E-3
3.681953990E-1,5.499999970E-4,9.624999948E-4,3.162499983E-3,3.351165824E-3
3.705932480E-1,5.499999970E-4,9.624999948E-4,1.924999990E-3,2.221380471E-3
3.729911680E-1,-6.874999963E-4,2.199999988E-3,3.162499983E-3,3.913318583E-3
3.753904750E-1,-1.924999990E-3,2.199999988E-3,3.162499983E-3,4.306626412E-3
3.777871700E-1,-6.874999963E-4,2.199999988E-3,6.874999963E-4,2.405267644E-3
3.801850140E-1,5.499999970E-4,2.199999988E-3,1.924999990E-3,2.974579786E-3
3.825830910E-1,-6.874999963E-4,2.199999988E-3,1.924999990E-3,3.003045313E-3
3.849810070E-1,-3.162499983E-3,2.199999988E-3,1.924999990E-3,4.306626412E-3
3.873788530E-1,-1.924999990E-3,9.624999948E-4,1.924999990E-3,2.887499984E-3
3.897769280E-1,-1.924999990E-3,9.624999948E-4,3.162499983E-3,3.825367609E-3
3.921748530E-1,-6.874999963E-4,2.199999988E-3,3.162499983E-3,3.913318583E-3
3.945739280E-1,-6.874999963E-4,9.624999948E-4,6.874999963E-4,1.368107719E-3
3.969708000E-1,-1.924999990E-3,-1.374999993E-3,1.924999990E-3,3.049897523E-3
3.993686440E-1,5.499999970E-4,-1.374999993E-3,1.924999990E-3,2.428734225E-3
4.017665670E-1,-6.874999963E-4,9.624999948E-4,1.924999990E-3,2.259355537E-3
4.041646440E-1,-6.874999963E-4,2.199999988E-3,3.162499983E-3,3.913318583E-3
4.065624920E-1,-6.874999963E-4,-2.749999985E-4,1.924999990E-3,2.062499989E-3
4.089604220E-1,-1.924999990E-3,2.199999988E-3,1.924999990E-3,3.500178548E-3
4.113584990E-1,-6.874999963E-4,-2.749999985E-4,6.874999963E-4,1.010414513E-3
4.137575760E-1,5.499999970E-4,9.624999948E-4,3.162499983E-3,3.351165824E-3
4.161542710E-1,-6.874999963E-4,-1.374999993E-3,1.924999990E-3,2.463515006E-3
4.185523460E-1,-6.874999963E-4,9.624999948E-4,6.874999963E-4,1.368107719E-3
4.209501880E-1,-6.874999963E-4,2.199999988E-3,6.874999963E-4,2.405267644E-3
4.233481110E-1,-6.874999963E-4,-2.749999985E-4,1.924999990E-3,2.062499989E-3
4.257461880E-1,-1.924999990E-3,-2.749999985E-4,1.924999990E-3,2.736215437E-3
4.281440360E-1,5.499999970E-4,2.199999988E-3,6.874999963E-4,2.369632079E-3
4.305419570E-1,-6.874999963E-4,9.624999948E-4,6.874999963E-4,1.368107719E-3
4.329410330E-1,-6.874999963E-4,-2.749999985E-4,6.874999963E-4,1.010414513E-3
4.353379580E-1,5.499999970E-4,-1.374999993E-3,3.162499983E-3,3.492066883E-3
4.377358020E-1,5.499999970E-4,9.624999948E-4,1.924999990E-3,2.221380471E-3
4.401338790E-1,5.499999970E-4,-2.749999985E-4,1.924999990E-3,2.020829027E-3
4.425318040E-1,5.499999970E-4,-2.749999985E-4,6.874999963E-4,9.223780357E-4
4.449296410E-1,5.499999970E-4,-2.749999985E-4,-5.499999970E-4,8.249999955E-4
4.473274870E-1,1.787499990E-3,-2.749999985E-4,6.874999963E-4,1.934796490E-3
4.497256390E-1,5.499999970E-4,-1.374999993E-3,6.874999963E-4,1.632722028E-3
4.521247160E-1,1.787499990E-3,-1.374999993E-3,1.924999990E-3,2.965030549E-3
4.545215640E-1,1.787499990E-3,-1.512499992E-3,1.924999990E-3,3.031243540E-3
4.569194040E-1,1.787499990E-3,-1.512499992E-3,6.874999963E-4,2.440382897E-3
4.593173270E-1,5.499999970E-4,-1.512499992E-3,1.924999990E-3,2.509139530E-3
4.617154040E-1,5.499999970E-4,-1.512499992E-3,6.874999963E-4,1.750089274E-3
4.641132520E-1,1.787499990E-3,-1.512499992E-3,-4.124999978E-4,2.377597251E-3
4.665111730E-1,5.499999970E-4,-2.612499986E-3,6.874999963E-4,2.756866413E-3
4.689092500E-1,2.887499984E-3,-1.512499992E-3,-1.649999991E-3,3.653465800E-3
4.713083270E-1,2.887499984E-3,-1.512499992E-3,6.874999963E-4,3.331361378E-3
4.737050210E-1,1.787499990E-3,-3.849999979E-3,6.874999963E-4,4.300036314E-3
4.761030960E-1,1.787499990E-3,-5.087499972E-3,1.924999990E-3,5.725682243E-3
4.785009420E-1,2.887499984E-3,-1.512499992E-3,3.162499983E-3,4.541664731E-3
