"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.600889920E-1,-2.337499987E-3,-3.574999981E-3,-1.374999993E-3,4.487221416E-3
2.624870670E-1,-2.337499987E-3,0.000000000E0,-1.374999993E-3,2.711923887E-3
2.648825310E-1,-1.099999994E-3,-1.099999994E-3,-1.374999993E-4,1.561699787E-3
2.672791440E-1,-1.099999994E-3,-3.574999981E-3,-1.374999993E-3,3.985128584E-3
2.696760000E-1,-1.099999994E-3,-1.099999994E-3,-1.374999993E-3,2.076204458E-3
2.720726180E-1,-2.337499987E-3,-1.099999994E-3,-1.374999993E-3,2.926522024E-3
2.744693080E-1,-2.337499987E-3,0.000000000E0,-1.374999993E-3,2.711923887E-3
2.768659250E-1,-1.099999994E-3,-2.337499987E-3,-2.474999987E-3,3.577643234E-3
2.792627700E-1,-2.337499987E-3,0.000000000E0,-1.374999993E-4,2.341540613E-3
2.816606290E-1,1.374999993E-4,0.000000000E0,-1.374999993E-3,1.381857890E-3
2.840560920E-1,-1.099999994E-3,1.237499993E-3,-1.374999993E-3,2.152215417E-3
2.864529360E-1,1.374999993E-4,1.237499993E-3,-1.374999993E-4,1.252684610E-3
2.888496290E-1,-1.099999994E-3,1.237499993E-3,-2.474999987E-3,2.977756060E-3
2.912462460E-1,-1.099999994E-3,0.000000000E0,-1.374999993E-3,1.760859156E-3
2.936430950E-1,-1.099999994E-3,1.237499993E-3,-2.474999987E-3,2.977756060E-3
2.960397900E-1,-3.574999981E-3,0.000000000E0,-1.374999993E-3,3.830306755E-3
2.984364050E-1,1.374999993E-4,2.474999987E-3,-1.374999993E-3,2.834635102E-3
3.008344800E-1,-1.099999994E-3,1.237499993E-3,-1.374999993E-3,2.152215417E-3
3.032299430E-1,-3.574999981E-3,1.237499993E-3,-1.374999993E-4,3.785622451E-3
3.056265620E-1,-2.337499987E-3,1.237499993E-3,-1.374999993E-3,2.980928950E-3
3.080234080E-1,1.374999993E-4,1.237499993E-3,-1.374999993E-4,1.252684610E-3
3.104200250E-1,-1.099999994E-3,1.237499993E-3,-1.374999993E-3,2.152215417E-3
3.128167160E-1,-1.099999994E-3,1.237499993E-3,-1.374999993E-4,1.661418812E-3
3.152133330E-1,-2.337499987E-3,0.000000000E0,-1.374999993E-3,2.711923887E-3
3.176101620E-1,-2.337499987E-3,2.474999987E-3,-1.374999993E-3,3.671533209E-3
3.200080080E-1,-1.099999994E-3,0.000000000E0,-1.374999993E-3,1.760859156E-3
3.224034720E-1,-2.337499987E-3,3.712499980E-3,-1.374999993E-4,4.389244644E-3
3.248003160E-1,1.374999993E-4,1.237499993E-3,-1.374999993E-3,1.854976405E-3
3.271970080E-1,-1.099999994E-3,2.474999987E-3,-1.374999993E-3,3.037474263E-3
3.295936310E-1,1.374999993E-4,2.474999987E-3,-1.374999993E-4,2.482627123E-3
3.319904750E-1,1.374999993E-4,2.474999987E-3,1.099999994E-3,2.711923887E-3
3.343871690E-1,-1.099999994E-3,1.237499993E-3,1.099999994E-3,1.987814430E-3
3.367837850E-1,1.374999993E-4,1.237499993E-3,-1.374999993E-4,1.252684610E-3
3.391816290E-1,1.374999993E-3,0.000000000E0,-2.474999987E-3,2.831298273E-3
3.415772460E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-3,1.766219470E-3
3.439739370E-1,1.374999993E-4,0.000000000E0,-1.374999993E-4,1.944543638E-4
3.463707830E-1,1.374999993E-4,1.237499993E-3,-1.374999993E-3,1.854976405E-3
3.487674000E-1,1.374999993E-3,1.237499993E-3,-1.374999993E-3,2.304919997E-3
3.511640900E-1,1.374999993E-3,0.000000000E0,-1.374999993E-3,1.944543638E-3
3.535607320E-1,1.374999993E-4,1.237499993E-3,-1.374999993E-4,1.252684610E-3
3.559575760E-1,-1.099999994E-3,3.712499980E-3,-1.374999993E-3,4.108926997E-3
3.583554220E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-3,1.766219470E-3
3.607508860E-1,1.374999993E-4,-1.099999994E-3,-1.374999993E-4,1.117055275E-3
3.631477300E-1,-1.099999994E-3,-2.337499987E-3,-1.374999993E-3,2.926522024E-3
3.655443450E-1,1.374999993E-3,-1.099999994E-3,-1.374999993E-4,1.766219470E-3
3.679410380E-1,1.374999993E-3,-1.099999994E-3,-1.374999993E-4,1.766219470E-3
3.703378840E-1,1.374999993E-4,-2.337499987E-3,1.099999994E-3,2.587047048E-3
3.727345010E-1,1.374999993E-3,-2.337499987E-3,-1.374999993E-3,3.040584837E-3
3.751311910E-1,2.474999987E-3,-3.574999981E-3,-1.374999993E-3,4.560359062E-3
3.775290190E-1,1.374999993E-4,-3.574999981E-3,-1.374999993E-3,3.832773942E-3
3.799246360E-1,1.374999993E-4,-4.812499974E-3,-1.374999993E-3,5.006963873E-3
3.823213260E-1,1.374999993E-4,-3.574999981E-3,-1.374999993E-4,3.580284536E-3
3.847179420E-1,1.374999993E-3,-2.337499987E-3,-1.374999993E-4,2.715407413E-3
3.871147880E-1,1.374999993E-4,-3.574999981E-3,-1.374999993E-4,3.580284536E-3
3.895114870E-1,-1.099999994E-3,-3.574999981E-3,-1.374999993E-3,3.985128584E-3
3.919081030E-1,1.374999993E-3,-2.337499987E-3,-1.374999993E-4,2.715407413E-3
3.943049470E-1,1.374999993E-3,-3.574999981E-3,1.099999994E-3,3.985128584E-3
3.967027930E-1,1.374999993E-4,1.237499993E-3,1.099999994E-3,1.661418812E-3
3.990982560E-1,-1.099999994E-3,-3.574999981E-3,-1.374999993E-4,3.742930817E-3
4.014951110E-1,-1.099999994E-3,-1.099999994E-3,1.099999994E-3,1.905255878E-3
4.038917260E-1,1.374999993E-4,-2.337499987E-3,1.099999994E-3,2.587047048E-3
4.062884180E-1,1.374999993E-3,-2.337499987E-3,-1.374999993E-4,2.715407413E-3
4.086852640E-1,1.374999993E-3,-3.574999981E-3,1.099999994E-3,3.985128584E-3
4.110818820E-1,1.374999993E-4,-2.337499987E-3,2.337499987E-3,3.308582571E-3
4.134785670E-1,1.374999993E-4,-4.812499974E-3,2.337499987E-3,5.351912596E-3
4.158764130E-1,1.374999993E-4,-1.099999994E-3,1.099999994E-3,1.561699787E-3
4.182720310E-1,1.374999993E-4,-1.099999994E-3,2.337499987E-3,2.587047048E-3
4.206686440E-1,1.374999993E-4,-2.337499987E-3,2.337499987E-3,3.308582571E-3
4.230655670E-1,-1.099999994E-3,-2.337499987E-3,3.574999981E-3,4.410729082E-3
4.254622090E-1,-1.099999994E-3,3.712499980E-3,2.337499987E-3,4.522893131E-3
4.278588240E-1,-1.099999994E-3,-2.337499987E-3,2.337499987E-3,3.483936332E-3
4.302555140E-1,-1.099999994E-3,0.000000000E0,1.099999994E-3,1.555634910E-3
4.326523600E-1,-3.574999981E-3,1.099999994E-2,1.099999994E-3,1.161854653E-2
4.350502070E-1,-3.574999981E-3,7.424999960E-3,1.099999994E-3,8.313919007E-3
4.374456610E-1,-1.099999994E-3,0.000000000E0,1.099999994E-3,1.555634910E-3
4.398425050E-1,1.374999993E-4,1.237499993E-3,-1.374999993E-4,1.252684610E-3
4.422391210E-1,-1.099999994E-3,0.000000000E0,1.099999994E-3,1.555634910E-3
4.446358130E-1,-1.099999994E-3,2.474999987E-3,1.099999994E-3,2.923290083E-3
4.470326590E-1,1.374999993E-3,0.000000000E0,1.099999994E-3,1.760859156E-3
4.494292670E-1,1.374999993E-4,2.474999987E-3,1.099999994E-3,2.711923887E-3
4.518259570E-1,-1.099999994E-3,1.237499993E-3,1.099999994E-3,1.987814430E-3
4.542238030E-1,1.374999993E-4,1.237499993E-3,1.099999994E-3,1.661418812E-3
4.566194200E-1,1.374999993E-4,2.474999987E-3,1.099999994E-3,2.711923887E-3
4.590160340E-1,-1.099999994E-3,2.474999987E-3,2.337499987E-3,3.577643234E-3
4.614126970E-1,-1.099999994E-3,2.474999987E-3,1.099999994E-3,2.923290083E-3
4.638095430E-1,-1.099999994E-3,3.712499980E-3,1.099999994E-3,4.025252299E-3
4.662061610E-1,1.374999993E-4,3.712499980E-3,-1.374999993E-4,3.717589084E-3
4.686028510E-1,-1.099999994E-3,2.474999987E-3,-1.374999993E-4,2.711923887E-3
4.709996970E-1,1.374999993E-4,3.712499980E-3,1.099999994E-3,3.874475750E-3
4.733975380E-1,-1.099999994E-3,1.237499993E-3,1.099999994E-3,1.987814430E-3
4.757930020E-1,1.374999993E-4,3.712499980E-3,-1.374999993E-4,3.717589084E-3
4.781898460E-1,1.237499993E-3,2.474999987E-3,-1.374999993E-4,2.770548216E-3
4.805864610E-1,1.374999993E-4,3.712499980E-3,-1.374999993E-4,3.717589084E-3
4.829830770E-1,-1.099999994E-3,2.474999987E-3,2.337499987E-3,3.577643234E-3
4.853799950E-1,1.374999993E-4,1.237499993E-3,-1.237499993E-3,1.755482474E-3
4.877766120E-1,1.374999993E-4,1.374999993E-4,1.099999994E-3,1.117055275E-3
4.901732280E-1,-1.099999994E-3,1.374999993E-4,-1.374999993E-4,1.117055275E-3
4.925711490E-1,1.374999993E-4,1.237499993E-3,-1.374999993E-4,1.252684610E-3
4.949667660E-1,1.374999993E-4,1.237499993E-3,2.337499987E-3,2.648437025E-3
4.973633840E-1,1.237499993E-3,-1.099999994E-3,1.099999994E-3,1.987814430E-3
4.997600770E-1,1.374999993E-4,1.237499993E-3,1.099999994E-3,1.661418812E-3
5.021569230E-1,1.374999993E-4,1.374999993E-4,1.099999994E-3,1.117055275E-3
5.045535400E-1,1.374999993E-4,1.374999993E-4,-1.374999993E-4,2.381569848E-4
5.069502310E-1,1.374999993E-4,1.374999993E-4,1.099999994E-3,1.117055275E-3
5.093468820E-1,1.374999993E-4,-1.099999994E-3,1.099999994E-3,1.561699787E-3
5.117449570E-1,-1.099999994E-3,-1.099999994E-3,2.337499987E-3,2.807829440E-3
5.141404210E-1,1.374999993E-4,-1.099999994E-3,2.337499987E-3,2.587047048E-3
5.165370340E-1,1.237499993E-3,-1.099999994E-3,1.099999994E-3,1.987814430E-3
5.189338800E-1,-1.099999994E-3,1.374999993E-4,1.099999994E-3,1.561699787E-3
5.213304920E-1,-1.099999994E-3,-2.337499987E-3,1.099999994E-3,2.807829440E-3
5.237271830E-1,-1.099999994E-3,1.374999993E-4,1.099999994E-3,1.561699787E-3
5.261240290E-1,1.374999993E-4,-3.574999981E-3,1.099999994E-3,3.742930817E-3
5.285206460E-1,1.374999993E-4,1.374999993E-4,1.099999994E-3,1.117055275E-3
5.309185670E-1,-1.099999994E-3,-3.574999981E-3,2.337499987E-3,4.410729082E-3
5.333141850E-1,1.237499993E-3,-1.099999994E-3,-1.374999993E-4,1.661418812E-3
5.357107980E-1,1.374999993E-4,-4.812499974E-3,2.337499987E-3,5.351912596E-3
5.381074900E-1,1.237499993E-3,-1.099999994E-3,2.337499987E-3,2.864491650E-3
5.405043370E-1,1.237499993E-3,-3.574999981E-3,2.337499987E-3,4.447014424E-3
5.429009540E-1,1.237499993E-3,-2.337499987E-3,-1.374999993E-4,2.648437025E-3
5.452976440E-1,1.237499993E-3,-2.337499987E-3,1.099999994E-3,2.864491650E-3
5.476942620E-1,-1.099999994E-3,-1.099999994E-3,1.099999994E-3,1.905255878E-3
5.500923370E-1,1.237499993E-3,-2.337499987E-3,1.099999994E-3,2.864491650E-3
5.524877230E-1,1.237499993E-3,1.374999993E-4,-1.374999993E-4,1.252684610E-3
5.548844140E-1,1.237499993E-3,-4.812499974E-3,1.099999994E-3,5.089357741E-3
5.572812600E-1,1.237499993E-3,-4.812499974E-3,2.337499987E-3,5.491399496E-3
5.596778770E-1,1.374999993E-4,-2.337499987E-3,2.337499987E-3,3.308582571E-3
5.620745670E-1,1.374999993E-4,-1.099999994E-3,2.337499987E-3,2.587047048E-3
5.644714140E-1,1.374999993E-4,-1.099999994E-3,1.099999994E-3,1.561699787E-3
5.668680310E-1,1.237499993E-3,-1.099999994E-3,1.099999994E-3,1.987814430E-3
5.692659280E-1,1.237499993E-3,-2.337499987E-3,1.099999994E-3,2.864491650E-3
5.716615450E-1,1.374999993E-4,-1.099999994E-3,2.337499987E-3,2.587047048E-3
5.740581590E-1,1.374999993E-4,2.474999987E-3,1.099999994E-3,2.711923887E-3
5.764548510E-1,2.474999987E-3,1.237499993E-3,1.099999994E-3,2.977756060E-3
5.788516970E-1,2.474999987E-3,1.237499993E-3,1.099999994E-3,2.977756060E-3
5.812483150E-1,1.374999993E-4,1.374999993E-4,1.099999994E-3,1.117055275E-3
5.836449300E-1,1.237499993E-3,1.237499993E-3,2.337499987E-3,2.920054564E-3
5.860416200E-1,1.237499993E-3,1.374999993E-4,3.574999981E-3,3.785622451E-3
5.884394670E-1,1.237499993E-3,1.374999993E-4,2.337499987E-3,2.648437025E-3
5.908350840E-1,1.374999993E-4,1.237499993E-3,2.337499987E-3,2.648437025E-3
5.932317830E-1,1.374999993E-4,1.237499993E-3,2.337499987E-3,2.648437025E-3
5.956286290E-1,1.237499993E-3,-2.337499987E-3,2.337499987E-3,3.529761835E-3
5.980252470E-1,1.374999993E-4,1.237499993E-3,2.337499987E-3,2.648437025E-3
6.004219370E-1,1.374999993E-4,-1.099999994E-3,2.337499987E-3,2.587047048E-3
6.028187830E-1,-1.099999994E-3,1.374999993E-4,1.099999994E-3,1.561699787E-3
6.052153870E-1,-1.099999994E-3,1.374999993E-4,2.337499987E-3,2.587047048E-3
6.076132310E-1,1.374999993E-4,1.237499993E-3,2.337499987E-3,2.648437025E-3
6.100086940E-1,-1.099999994E-3,1.237499993E-3,-1.374999993E-4,1.661418812E-3
6.124055390E-1,1.374999993E-4,2.474999987E-3,2.337499987E-3,3.407115697E-3
6.148021540E-1,1.237499993E-3,2.474999987E-3,3.574999981E-3,4.520802587E-3
6.171988460E-1,1.237499993E-3,2.474999987E-3,1.099999994E-3,2.977756060E-3
6.195956920E-1,1.237499993E-3,1.237499993E-3,3.574999981E-3,3.980381556E-3
6.219923100E-1,1.374999993E-4,1.237499993E-3,1.099999994E-3,1.661418812E-3
6.243890000E-1,-1.099999994E-3,1.374999993E-4,1.099999994E-3,1.561699787E-3
6.267868460E-1,1.374999993E-4,1.374999993E-4,1.099999994E-3,1.117055275E-3
6.291824740E-1,-1.099999994E-3,1.237499993E-3,1.099999994E-3,1.987814430E-3
6.315791640E-1,1.237499993E-3,1.237499993E-3,3.574999981E-3,3.980381556E-3
6.339760100E-1,1.237499993E-3,-3.574999981E-3,1.099999994E-3,3.939800894E-3
6.363726280E-1,1.374999993E-4,-1.099999994E-3,2.337499987E-3,2.587047048E-3
6.387693180E-1,-1.099999994E-3,1.374999993E-4,2.337499987E-3,2.587047048E-3
6.411661640E-1,1.374999993E-4,-3.574999981E-3,1.099999994E-3,3.742930817E-3
6.435627810E-1,-1.099999994E-3,2.474999987E-3,2.337499987E-3,3.577643234E-3
6.459606260E-1,-3.574999981E-3,1.237499993E-3,1.099999994E-3,3.939800894E-3
6.483560890E-1,-3.574999981E-3,8.662499487E-3,2.337499987E-3,9.658334661E-3
6.507529330E-1,1.374999993E-4,1.237499993E-3,1.099999994E-3,1.661418812E-3
6.531495730E-1,-3.574999981E-3,-1.099999994E-3,-1.374999993E-4,3.742930817E-3
6.555462650E-1,1.374999993E-4,1.237499993E-3,1.099999994E-3,1.661418812E-3
6.579431110E-1,-1.099999994E-3,-2.337499987E-3,1.099999994E-3,2.807829440E-3
6.603397290E-1,-1.099999994E-3,1.374999993E-4,1.099999994E-3,1.561699787E-3
6.627364190E-1,-1.099999994E-3,-3.574999981E-3,2.337499987E-3,4.410729082E-3
6.651342550E-1,1.374999993E-4,-1.099999994E-3,2.337499987E-3,2.587047048E-3
6.675298720E-1,1.374999993E-4,-7.287499961E-3,1.099999994E-3,7.371333795E-3
6.699265630E-1,1.237499993E-3,-9.762499481E-3,-1.374999993E-4,9.841580595E-3
6.723231780E-1,1.237499993E-3,-6.049999967E-3,1.099999994E-3,6.272472066E-3
6.747200240E-1,-1.099999994E-3,-9.762499481E-3,1.099999994E-3,9.885666194E-3
6.771166420E-1,-1.099999994E-3,-1.099999994E-3,1.099999994E-3,1.905255878E-3
6.795133320E-1,-2.337499987E-3,-1.099999994E-3,2.337499987E-3,3.483936332E-3
6.819101780E-1,-2.337499987E-3,3.712499980E-3,1.099999994E-3,4.522893131E-3
6.843080240E-1,1.374999993E-4,2.474999987E-3,2.337499987E-3,3.407115697E-3
6.867034880E-1,-2.337499987E-3,8.662499487E-3,2.337499987E-3,9.271823432E-3
