"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.250356958E1,-7.706736214E-3,2.561584860E-2,-4.539477080E-2,5.269013853E-2
1.251360858E1,1.289548725E-2,2.259632573E-2,-4.717260599E-2,5.387153500E-2
1.252364758E1,3.492462263E-2,1.805723459E-2,-5.117321014E-2,6.453286312E-2
1.253368758E1,5.617069080E-2,1.502073929E-2,-4.995165020E-2,7.665465721E-2
1.254372658E1,7.763283700E-2,1.102599688E-2,-5.331948400E-2,9.482297908E-2
1.255376558E1,9.716779739E-2,7.383444812E-3,-5.526114628E-2,1.120262933E-1
1.256380458E1,1.174277961E-1,2.077362500E-3,-5.570642650E-2,1.299877252E-1
1.257384358E1,1.365967691E-1,-1.013167202E-3,-5.740657076E-2,1.481729334E-1
1.258388258E1,1.597164571E-1,-4.401774146E-3,-5.686914176E-2,1.695960541E-1
1.259392158E1,1.826064885E-1,-1.046282239E-2,-5.612162501E-2,1.913223382E-1
1.260396158E1,2.025623620E-1,-1.247164607E-2,-5.216097087E-2,2.095419274E-1
1.261400058E1,2.285171598E-1,-1.524931192E-2,-4.929455370E-2,2.342703286E-1
1.262403958E1,2.499132603E-1,-1.866188645E-2,-4.570674524E-2,2.547430279E-1
1.263407858E1,2.726475298E-1,-2.476670034E-2,-4.128299281E-2,2.768652208E-1
1.264411758E1,2.915240228E-1,-2.904853038E-2,-3.523175791E-2,2.950785485E-1
1.265415658E1,3.123252392E-1,-3.067324683E-2,-2.940855548E-2,3.152027383E-1
1.266419558E1,3.314225078E-1,-3.525361419E-2,-2.266090363E-2,3.340616897E-1
1.267423558E1,3.535163701E-1,-4.399839789E-2,-1.598959602E-2,3.566025099E-1
1.268427458E1,3.693437874E-1,-2.251201868E-2,-8.689871058E-3,3.701312445E-1
1.269431358E1,3.858079314E-1,-5.288656428E-2,-6.743927952E-4,3.894164910E-1
1.270435258E1,4.026761353E-1,-5.346420407E-2,7.239456754E-3,4.062744156E-1
1.271439158E1,4.166017473E-1,-6.149338931E-2,1.183595508E-2,4.212820226E-1
1.272443058E1,4.336896539E-1,-5.790664256E-2,1.101144031E-2,4.376769893E-1
1.273446958E1,4.526737332E-1,-4.866816103E-2,1.878095791E-2,4.556696424E-1
1.274450958E1,4.693467021E-1,-6.343485415E-2,2.460103109E-2,4.742525891E-1
1.275454858E1,4.806373119E-1,-6.209566817E-2,2.645641193E-2,4.853535200E-1
1.276458758E1,4.974256158E-1,-8.342173696E-2,2.490512095E-2,5.049868261E-1
1.277462658E1,5.132599473E-1,-6.543937325E-2,2.546959370E-2,5.180412969E-1
1.278466558E1,5.207532644E-1,-6.251735985E-2,2.608744614E-2,5.251408740E-1
1.279470458E1,5.300570130E-1,-9.088691324E-2,2.371847443E-2,5.383153668E-1
1.280474358E1,5.402886271E-1,-6.300202012E-2,2.529080398E-2,5.445371245E-1
1.281478358E1,5.511353016E-1,-9.666812420E-2,2.319211513E-2,5.600292145E-1
1.282482258E1,5.552834272E-1,-8.301915973E-2,2.221873030E-2,5.618945964E-1
1.283486158E1,5.635969043E-1,-6.606593728E-2,2.540987730E-2,5.680245069E-1
1.284490058E1,5.767095089E-1,-1.016721353E-1,2.804241143E-2,5.862742171E-1
1.285493958E1,5.842516422E-1,-9.052266181E-2,3.088835999E-2,5.920290741E-1
1.286497858E1,5.895398855E-1,-9.020654857E-2,3.028408810E-2,5.971696777E-1
1.287501758E1,5.942090154E-1,-9.692919254E-2,3.248700500E-2,6.029386601E-1
1.288505758E1,5.994775891E-1,-8.547440171E-2,3.299007565E-2,6.064384539E-1
1.289509658E1,6.059923172E-1,-8.597727120E-2,3.310817480E-2,6.129558964E-1
1.290513558E1,6.162433028E-1,-9.103594720E-2,3.833196685E-2,6.241095189E-1
1.291517458E1,6.214466691E-1,-9.446018189E-2,3.818178549E-2,6.297432312E-1
1.292521358E1,6.254739165E-1,-9.543196857E-2,3.959139809E-2,6.339498085E-1
1.293525258E1,6.317487359E-1,-1.011789888E-1,3.680054471E-2,6.408571863E-1
1.294529158E1,6.385395527E-1,-9.948869050E-2,3.294189274E-2,6.470826286E-1
1.295533058E1,6.455268264E-1,-1.036561280E-1,3.060459718E-2,6.545121220E-1
1.296537058E1,6.498616338E-1,-1.052159443E-1,2.438398451E-2,6.587754676E-1
1.297540958E1,6.545207500E-1,-1.049648821E-1,2.208299749E-2,6.632516095E-1
1.298544858E1,6.610356569E-1,-1.083356440E-1,1.553241909E-2,6.700343331E-1
1.299548758E1,6.665942669E-1,-1.066177711E-1,1.131407544E-2,6.751616651E-1
1.300552658E1,6.714066267E-1,-1.070923433E-1,7.430388127E-3,6.799344373E-1
1.301556558E1,6.759166121E-1,-1.077000871E-1,2.983583137E-3,6.844497623E-1
1.302560458E1,6.791377068E-1,-1.065666452E-1,-8.449773304E-4,6.874483170E-1
1.303564458E1,6.825073361E-1,-1.057695299E-1,-5.305064842E-3,6.906747433E-1
1.304568358E1,6.842834353E-1,-1.075386629E-1,-9.067312814E-3,6.927413659E-1
1.305572258E1,6.847099066E-1,-1.059314460E-1,-1.364622265E-2,6.929901491E-1
1.306576158E1,6.842288971E-1,-1.058233231E-1,-1.527234912E-2,6.925323126E-1
1.307580058E1,6.836994290E-1,-1.052367911E-1,-1.532181725E-2,6.919208405E-1
1.308583958E1,6.864635348E-1,-1.081042141E-1,-1.920790039E-2,6.951889306E-1
1.309587858E1,6.839905977E-1,-1.046953201E-1,-2.048246376E-2,6.922599072E-1
1.310591858E1,6.821902990E-1,-9.674152732E-2,-1.876286231E-2,6.892710441E-1
1.311595758E1,6.796754599E-1,-1.025245786E-1,-2.035596408E-2,6.876658965E-1
1.312599658E1,6.753811240E-1,-1.071765870E-1,-1.927578636E-2,6.841038221E-1
1.313603558E1,6.708428264E-1,-9.598891437E-2,-1.872770861E-2,6.779341387E-1
1.314607458E1,6.639689207E-1,-9.720730782E-2,-1.762356237E-2,6.712783166E-1
1.315611358E1,6.592534184E-1,-1.035709456E-1,-2.031794004E-2,6.676487319E-1
1.316615258E1,6.508958936E-1,-8.977551013E-2,-1.941832528E-2,6.573447937E-1
1.317619258E1,6.411641836E-1,-9.629064798E-2,-1.985470019E-2,6.486583140E-1
1.318623158E1,6.325605512E-1,-9.812050313E-2,-2.055191621E-2,6.404552016E-1
1.319627058E1,6.234964132E-1,-7.655271888E-2,-2.367434092E-2,6.286243477E-1
1.320630958E1,6.153007746E-1,-9.415248036E-2,-2.890212648E-2,6.231332648E-1
1.321634858E1,6.000732780E-1,-7.889448106E-2,-2.905528434E-2,6.059343922E-1
1.322638758E1,5.840829015E-1,-8.351160586E-2,-3.152723238E-2,5.908646127E-1
1.323642658E1,5.674045086E-1,-8.591344953E-2,-3.406274319E-2,5.748819598E-1
1.324646658E1,5.573194027E-1,-6.372718513E-2,-3.470536321E-2,5.620236054E-1
1.325650558E1,5.418570638E-1,-8.352585137E-2,-3.668135405E-2,5.494826359E-1
1.326654458E1,5.257318616E-1,-5.967590958E-2,-3.731890768E-2,5.304223839E-1
1.327658358E1,5.053535700E-1,-7.194132358E-2,-3.904972970E-2,5.119401001E-1
1.328662258E1,4.878544509E-1,-6.271054596E-2,-3.572397679E-2,4.931640502E-1
1.329666158E1,4.701304734E-1,-6.348839402E-2,-3.449656442E-2,4.756505557E-1
1.330670058E1,4.533259273E-1,-5.680465326E-2,-3.027492017E-2,4.578730564E-1
1.331674067E1,4.365747571E-1,-5.712325871E-2,-2.623024955E-2,4.410766500E-1
1.332677967E1,4.183166623E-1,-4.671882093E-2,-2.203869820E-2,4.214939886E-1
1.333681867E1,4.016894996E-1,-4.579718038E-2,-1.852846332E-2,4.047161225E-1
1.334685767E1,3.849169314E-1,-3.905458748E-2,-1.251930557E-2,3.870956444E-1
1.335689667E1,3.658596277E-1,-4.194630682E-2,-7.842082530E-3,3.683398677E-1
1.336693567E1,3.490878344E-1,-4.401451722E-2,-4.839901812E-3,3.518849506E-1
1.337697467E1,3.292072117E-1,-3.702712432E-2,-1.696077408E-3,3.312872966E-1
1.338701467E1,3.149747550E-1,-2.767942846E-2,1.482138876E-3,3.161920995E-1
1.339705367E1,2.973605394E-1,-3.024833463E-2,2.463931218E-3,2.989052076E-1
1.340709267E1,2.788552940E-1,-2.602536045E-2,4.280473106E-3,2.800998337E-1
1.341713167E1,2.659104764E-1,-1.694911905E-2,5.403714254E-3,2.665048860E-1
1.342717067E1,2.488361597E-1,-2.099525928E-2,4.914491437E-3,2.497686680E-1
1.343720967E1,2.327256948E-1,-9.477492422E-3,6.801977288E-3,2.330178937E-1
1.344724867E1,2.172881514E-1,-1.159870066E-2,8.935702965E-3,2.177808930E-1
1.345728767E1,1.978398114E-1,-8.465323597E-3,1.220826618E-2,1.983968106E-1
1.346732767E1,1.836771220E-1,-4.668454640E-3,1.585919410E-2,1.844196130E-1
1.347736667E1,1.668279171E-1,-1.003108919E-3,1.495037042E-2,1.674994738E-1
1.348740567E1,1.481120139E-1,3.454756457E-3,1.894804090E-2,1.493590716E-1
1.349744467E1,1.323770732E-1,5.609608255E-3,2.191172726E-2,1.342954988E-1
1.350748367E1,1.143309548E-1,1.023791637E-2,2.319377288E-2,1.171082118E-1
1.351752267E1,9.722304344E-2,1.322576776E-2,2.551061846E-2,1.013806331E-1
1.352756167E1,7.802058756E-2,1.446786709E-2,2.726777270E-2,8.390508143E-2
1.353760167E1,6.152431667E-2,2.177194133E-2,3.053853847E-2,7.205457170E-2
1.354764067E1,4.523349926E-2,2.315944806E-2,3.082083352E-2,5.943360386E-2
1.355767967E1,2.574249357E-2,2.611327916E-2,3.038678318E-2,4.762285078E-2
1.356771867E1,7.387721445E-3,3.007845953E-2,3.084617853E-2,4.371245687E-2
1.357775767E1,-1.295668073E-2,3.046776354E-2,2.955198102E-2,4.437882122E-2
1.358779667E1,-3.302812576E-2,3.616932407E-2,2.979086526E-2,5.732863811E-2
1.359783567E1,-5.293291435E-2,3.784860671E-2,2.753985301E-2,7.066012988E-2
1.360787567E1,-7.330023497E-2,4.148328677E-2,2.629855275E-2,8.823492169E-2
1.361791467E1,-9.597928822E-2,4.393106699E-2,2.434446663E-2,1.083264302E-1
1.362795367E1,-1.163167879E-1,4.744271189E-2,2.222139388E-2,1.275703586E-1
1.363799267E1,-1.393261105E-1,5.033214390E-2,1.959653199E-2,1.494292938E-1
1.364803167E1,-1.604673564E-1,5.516604707E-2,1.799224317E-2,1.706364148E-1
1.365807067E1,-1.840804219E-1,5.540508032E-2,1.378253847E-2,1.927311159E-1
1.366810967E1,-2.076424658E-1,5.893696472E-2,9.721217677E-3,2.160635589E-1
1.367814867E1,-2.321043611E-1,6.233134866E-2,6.925086025E-3,2.404279274E-1
1.368818867E1,-2.558642626E-1,6.353163719E-2,5.215337034E-3,2.636853988E-1
1.369822767E1,-2.781397104E-1,6.805144995E-2,2.748464234E-3,2.863568620E-1
1.370826667E1,-2.989177108E-1,6.748845428E-2,1.190248877E-3,3.064439687E-1
1.371830567E1,-3.227211833E-1,7.179762423E-2,-9.822263382E-4,3.306128034E-1
1.372834467E1,-3.428019583E-1,7.397741824E-2,-2.658952493E-3,3.507034517E-1
1.373838367E1,-3.631129861E-1,7.357337326E-2,-5.575526506E-3,3.705336266E-1
1.374842267E1,-3.858494461E-1,7.870155573E-2,-7.555320393E-3,3.938664910E-1
1.375846267E1,-4.067101479E-1,7.893255353E-2,-9.934275411E-3,4.144178835E-1
1.376850167E1,-4.259466827E-1,8.087772131E-2,-1.220888086E-2,4.337289927E-1
1.377854067E1,-4.443329871E-1,7.887221873E-2,-1.253267564E-2,4.514528749E-1
1.378857967E1,-4.622898996E-1,8.100381494E-2,-1.376625150E-2,4.695349603E-1
1.379861867E1,-4.779994786E-1,8.275285363E-2,-1.710456982E-2,4.854112716E-1
1.380865767E1,-4.923787117E-1,8.688954264E-2,-2.044603974E-2,5.004044653E-1
1.381869667E1,-5.038592815E-1,8.963606507E-2,-2.364822291E-2,5.123163458E-1
1.382873667E1,-5.176371336E-1,8.737663925E-2,-2.746000700E-2,5.256775924E-1
1.383877567E1,-5.298331380E-1,8.114273846E-2,-3.191183507E-2,5.369596478E-1
1.384881467E1,-5.421633124E-1,9.046886116E-2,-3.424529731E-2,5.507253513E-1
1.385885367E1,-5.543251038E-1,9.085740894E-2,-3.810853511E-2,5.630130104E-1
1.386889267E1,-5.646123290E-1,9.039694816E-2,-4.380211234E-2,5.734782606E-1
1.387893167E1,-5.708178878E-1,9.247776121E-2,-4.694050923E-2,5.801625710E-1
1.388897067E1,-5.772020221E-1,9.588021785E-2,-4.951631650E-2,5.872027385E-1
1.389900967E1,-5.840924382E-1,9.204783291E-2,-4.779531434E-2,5.932294430E-1
1.390904967E1,-5.884283781E-1,1.026733145E-1,-4.772740230E-2,5.992225552E-1
1.391908867E1,-5.956885815E-1,8.935821056E-2,-4.558221251E-2,6.040757519E-1
1.392912767E1,-6.010311842E-1,9.212683141E-2,-4.408152401E-2,6.096466339E-1
1.393916667E1,-6.109874845E-1,9.514042735E-2,-4.369095340E-2,6.198921733E-1
1.394920567E1,-6.164618731E-1,8.196177334E-2,-3.662505373E-2,6.229641786E-1
1.395924467E1,-6.228036880E-1,8.882402629E-2,-3.229866922E-2,6.299343978E-1
1.396928367E1,-6.228013039E-1,9.801778942E-2,-2.460879274E-2,6.309473384E-1
1.397932367E1,-6.272302270E-1,8.093791455E-2,-1.998291537E-2,6.327464110E-1
1.398936267E1,-6.305953860E-1,8.272276074E-2,-1.576420106E-2,6.361934502E-1
1.399940167E1,-6.347489357E-1,9.697385132E-2,-1.296453550E-2,6.422446718E-1
1.400944067E1,-6.355884075E-1,9.029890597E-2,-8.297346532E-3,6.420244249E-1
1.401947967E1,-6.384972930E-1,6.546324492E-2,-8.809285238E-3,6.419048474E-1
1.402951867E1,-6.399492621E-1,6.838260591E-2,-9.565089829E-3,6.436635222E-1
1.403955767E1,-6.446538568E-1,8.774606884E-2,-1.253029797E-2,6.507188148E-1
1.404959767E1,-6.493852735E-1,9.030696005E-2,-1.295746956E-2,6.557625153E-1
1.405963667E1,-6.526105404E-1,8.999413252E-2,-1.225659810E-2,6.589003608E-1
1.406967567E1,-6.525223851E-1,8.439856768E-2,-1.271173172E-2,6.580806709E-1
1.407971467E1,-6.540668011E-1,6.521803141E-2,-1.383630559E-2,6.574558656E-1
1.408975367E1,-6.577385068E-1,5.733960122E-2,-1.345307566E-2,6.603701677E-1
1.409979267E1,-6.625509262E-1,6.654354930E-2,-1.622507721E-2,6.660818470E-1
1.410983167E1,-6.645991206E-1,7.677593827E-2,-1.506074332E-2,6.691885846E-1
1.411987067E1,-6.683185697E-1,8.579498529E-2,-9.863701649E-3,6.738751981E-1
1.412991067E1,-6.664862633E-1,8.113285154E-2,-1.351706218E-3,6.714077046E-1
1.413994967E1,-6.663618684E-1,6.980495900E-2,6.335346028E-3,6.700380650E-1
1.414998867E1,-6.680090427E-1,5.825669318E-2,1.523909159E-2,6.707176406E-1
1.416002767E1,-6.701882482E-1,5.255731195E-2,2.076677606E-2,6.725665900E-1
1.417006667E1,-6.703192592E-1,5.344574526E-2,2.511784807E-2,6.729154948E-1
1.418010567E1,-6.663150191E-1,5.391321704E-2,2.848315239E-2,6.690991180E-1
1.419014467E1,-6.635267138E-1,5.444851518E-2,2.880273387E-2,6.663797253E-1
1.420018467E1,-6.594610810E-1,5.417881161E-2,3.102215007E-2,6.624097182E-1
1.421022367E1,-6.545310616E-1,5.009006336E-2,2.859201282E-2,6.570672936E-1
1.422026267E1,-6.497426629E-1,4.801599309E-2,2.812116593E-2,6.521210498E-1
1.423030167E1,-6.440176964E-1,4.770094156E-2,2.569848858E-2,6.462929563E-1
1.424034067E1,-6.360588670E-1,4.728091508E-2,2.233835310E-2,6.382048019E-1
1.425037967E1,-6.250017285E-1,4.819864035E-2,2.104032785E-2,6.272104631E-1
1.426041867E1,-6.157783270E-1,3.975438327E-2,2.039124444E-2,6.173970860E-1
1.427045867E1,-6.047019958E-1,3.494631127E-2,1.911265962E-2,6.060124109E-1
1.428049767E1,-5.910516977E-1,3.784931451E-2,1.954330690E-2,5.925846951E-1
1.429053667E1,-5.773052573E-1,2.950296924E-2,1.856858842E-2,5.783567911E-1
1.430057567E1,-5.627591014E-1,2.234460786E-2,1.952437311E-2,5.635408493E-1
1.431061429E1,-5.492768288E-1,2.489431947E-2,2.030920610E-2,5.502156174E-1
1.432065329E1,-5.358450413E-1,2.484668791E-2,2.127536759E-2,5.368425350E-1
1.433069229E1,-5.208982825E-1,1.904952154E-2,2.487729304E-2,5.218398075E-1
1.434073129E1,-5.031532049E-1,1.602850854E-2,2.661428601E-2,5.041114767E-1
1.435077129E1,-4.851155579E-1,1.009338722E-2,2.815492265E-2,4.860367071E-1
1.436081029E1,-4.682613909E-1,9.234430268E-3,2.693852037E-2,4.691265169E-1
1.437084929E1,-4.502581358E-1,5.243683234E-3,2.782694995E-2,4.511476745E-1
1.438088829E1,-4.323621690E-1,1.519300975E-3,2.861154452E-2,4.333104822E-1
1.439092729E1,-4.144353569E-1,2.114517149E-3,2.959505096E-2,4.154960929E-1
1.440096629E1,-3.958683014E-1,-1.358037814E-3,2.675470524E-2,3.967737020E-1
1.441100529E1,-3.776820898E-1,-4.254492000E-3,2.565082535E-2,3.785760511E-1
1.442104529E1,-3.568397462E-1,-7.857236080E-3,2.089190483E-2,3.575371482E-1
1.443108429E1,-3.387768567E-1,-8.627687581E-3,1.910172775E-2,3.394246184E-1
1.444112329E1,-3.198438287E-1,-1.198194828E-2,1.729391702E-2,3.205350549E-1
1.445116229E1,-3.008440435E-1,-1.553939935E-2,1.592984609E-2,3.016659932E-1
1.446120129E1,-2.813744843E-1,-1.806481555E-2,1.343294978E-2,2.822735944E-1
1.447124029E1,-2.619488537E-1,-2.089309320E-2,1.051199436E-2,2.629909225E-1
1.448127929E1,-2.410874665E-1,-2.508774027E-2,7.142758928E-3,2.424944952E-1
1.449131929E1,-2.241162062E-1,-2.722199634E-2,3.467063420E-3,2.257900163E-1
1.450135829E1,-2.069531977E-1,-2.819538116E-2,-1.076022862E-3,2.088678132E-1
1.451139729E1,-1.893795282E-1,-3.095814586E-2,-6.790900137E-3,1.920133558E-1
1.452143629E1,-1.704941541E-1,-3.385597095E-2,-1.157124061E-2,1.742078556E-1
1.453147529E1,-1.534299552E-1,-3.596998751E-2,-1.909094304E-2,1.587421030E-1
1.454151429E1,-1.376078278E-1,-3.721797466E-2,-2.494021691E-2,1.447173325E-1
1.455155329E1,-1.202719882E-1,-4.032535106E-2,-2.792668529E-2,1.298898951E-1
1.456159229E1,-1.040685847E-1,-4.397498444E-2,-3.299985453E-2,1.176990229E-1
1.457163229E1,-8.762943000E-2,-4.263301939E-2,-3.725798428E-2,1.043295200E-1
1.458167129E1,-7.050476223E-2,-4.411030561E-2,-4.034902155E-2,9.243746047E-2
1.459171029E1,-5.318036675E-2,-4.607465118E-2,-4.066940024E-2,8.127130494E-2
1.460174929E1,-3.543763235E-2,-4.891983420E-2,-3.994406015E-2,7.241894714E-2
1.461178829E1,-1.957824454E-2,-5.017631501E-2,-3.815015405E-2,6.600306433E-2
1.462182729E1,-1.242307830E-3,-5.065377057E-2,-3.840525821E-2,6.357917630E-2
1.463186629E1,1.890184358E-2,-5.421547964E-2,-3.540973738E-2,6.745700427E-2
1.464190629E1,3.740846366E-2,-5.360362679E-2,-3.535450250E-2,7.431475496E-2
1.465194529E1,5.969565734E-2,-5.600818992E-2,-3.429057077E-2,8.874870189E-2
1.466198429E1,7.694917917E-2,-5.578570813E-2,-3.707145900E-2,1.020172264E-1
1.467202329E1,9.710344672E-2,-5.827096850E-2,-3.918734193E-2,1.198341892E-1
1.468206229E1,1.149786860E-1,-5.804650858E-2,-4.118760675E-2,1.352254205E-1
1.469210129E1,1.324306428E-1,-6.063243374E-2,-4.413865507E-2,1.521919448E-1
1.470214029E1,1.511613429E-1,-6.365002692E-2,-4.565562680E-2,1.702513253E-1
1.471217929E1,1.739740074E-1,-6.441195309E-2,-4.465081543E-2,1.908128671E-1
1.472221929E1,1.938629299E-1,-6.331582367E-2,-4.692207277E-2,2.092687508E-1
1.473225829E1,2.152505070E-1,-6.707140803E-2,-4.417582229E-2,2.297452019E-1
1.474229729E1,2.388971299E-1,-6.573015451E-2,-4.481218010E-2,2.517944069E-1
1.475233629E1,2.607124150E-1,-6.710354984E-2,-4.144781083E-2,2.723816638E-1
1.476237529E1,2.807120085E-1,-6.672763824E-2,-3.506144509E-2,2.906563509E-1
1.477241429E1,3.020471036E-1,-7.599118352E-2,-3.186325356E-2,3.130852595E-1
1.478245329E1,3.226844966E-1,-7.280761003E-2,-2.449730970E-2,3.317022017E-1
1.479249329E1,3.410978615E-1,-6.661176682E-2,-1.779306866E-2,3.479963677E-1
1.480253229E1,3.606202304E-1,-7.696183026E-2,-1.108107809E-2,3.689076635E-1
1.481257129E1,3.832730651E-1,-7.643798739E-2,-6.870886777E-3,3.908813342E-1
1.482261029E1,4.033414125E-1,-7.445506006E-2,-1.478925580E-3,4.101585526E-1
1.483264929E1,4.180990756E-1,-7.913876325E-2,4.349135794E-3,4.255451748E-1
1.484268829E1,4.373261631E-1,-7.620625943E-2,6.611275952E-3,4.439653994E-1
1.485272729E1,4.543048739E-1,-7.093106955E-2,1.004622132E-2,4.599185381E-1
1.486276629E1,4.675495625E-1,-7.664882392E-2,1.008740254E-2,4.738980811E-1
1.487280629E1,4.815303683E-1,-7.707493007E-2,1.138436235E-2,4.877926241E-1
1.488284529E1,4.934661090E-1,-8.206116408E-2,1.363073848E-2,5.004284489E-1
1.489288429E1,5.089728832E-1,-7.013846189E-2,1.421423629E-2,5.139794200E-1
1.490292329E1,5.204959512E-1,-7.235981524E-2,1.369459741E-2,5.256800548E-1
1.491296229E1,5.337443948E-1,-7.823847979E-2,1.225329377E-2,5.395873255E-1
1.492300129E1,5.449585319E-1,-6.825394928E-2,1.345532015E-2,5.493809686E-1
1.493304029E1,5.537526011E-1,-6.888139248E-2,1.447504386E-2,5.582079509E-1
1.494308029E1,5.609874725E-1,-6.914890558E-2,1.626233757E-2,5.654670451E-1
1.495311929E1,5.710992217E-1,-6.502180547E-2,1.811935939E-2,5.750743147E-1
1.496315829E1,5.787476897E-1,-6.736168265E-2,1.749745198E-2,5.829173573E-1
1.497319729E1,5.868175626E-1,-6.708231568E-2,1.806230843E-2,5.909155065E-1
1.498323629E1,5.932603478E-1,-6.426323205E-2,1.766506955E-2,5.969921758E-1
1.499327529E1,5.988652110E-1,-6.175161153E-2,1.824217662E-2,6.023168431E-1
1.500331429E1,6.071114540E-1,-5.889235809E-2,2.114563622E-2,6.103275886E-1
1.501335329E1,6.105304360E-1,-6.203116104E-2,2.367350832E-2,6.141300459E-1
1.502339329E1,6.140961647E-1,-5.796310306E-2,2.595044300E-2,6.173712386E-1
1.503343229E1,6.204334497E-1,-5.460885167E-2,2.689826302E-2,6.234126312E-1
1.504347129E1,6.248524189E-1,-5.362438411E-2,2.841281518E-2,6.277924880E-1
1.505351029E1,6.308458447E-1,-5.203501135E-2,2.833718061E-2,6.336222203E-1
1.506354929E1,6.359948516E-1,-4.986082017E-2,2.790051140E-2,6.385561770E-1
1.507358829E1,6.397983432E-1,-4.916999862E-2,2.769544907E-2,6.422823729E-1
1.508362729E1,6.430463195E-1,-4.548870027E-2,2.607748844E-2,6.451804602E-1
1.509366629E1,6.482443213E-1,-4.343246669E-2,2.375041880E-2,6.501316495E-1
1.510370629E1,6.502375603E-1,-4.341280088E-2,1.926808432E-2,6.519699496E-1
1.511374529E1,6.548714638E-1,-4.137921333E-2,1.156036370E-2,6.562792968E-1
1.512378429E1,6.573042870E-1,-3.826002032E-2,8.150381967E-3,6.584672988E-1
1.513382329E1,6.600803733E-1,-3.909145668E-2,-7.110203151E-4,6.612372847E-1
1.514386229E1,6.620321274E-1,-3.656271100E-2,-6.004503928E-3,6.630681892E-1
1.515390129E1,6.636966467E-1,-3.619306162E-2,-1.112815924E-2,6.647759115E-1
1.516394029E1,6.635754108E-1,-3.435042873E-2,-1.791569777E-2,6.647053859E-1
1.517398029E1,6.662518978E-1,-3.035622090E-2,-2.195437998E-2,6.673043431E-1
1.518401929E1,6.663222313E-1,-2.896548063E-2,-2.579800971E-2,6.674502620E-1
1.519405829E1,6.665475368E-1,-2.456726879E-2,-2.732107043E-2,6.675594434E-1
1.520409729E1,6.649652719E-1,-2.379229851E-2,-2.853540890E-2,6.660023693E-1
1.521413629E1,6.641109586E-1,-2.291745134E-2,-2.754285000E-2,6.650768252E-1
1.522417529E1,6.608076096E-1,-2.193917148E-2,-2.628857270E-2,6.616941236E-1
1.523421429E1,6.582916975E-1,-1.570204832E-2,-2.556605637E-2,6.589750652E-1
1.524425329E1,6.510233283E-1,-2.044039406E-2,-2.531015128E-2,6.518357059E-1
1.525429329E1,6.466056705E-1,-1.821292751E-2,-2.478471026E-2,6.473367637E-1
1.526433229E1,6.423855424E-1,-6.449094042E-3,-2.320567705E-2,6.428368995E-1
1.527437129E1,6.384443045E-1,-1.738296822E-2,-2.631704882E-2,6.392228755E-1
1.528441029E1,6.322505474E-1,-2.918089740E-3,-2.729968354E-2,6.328463816E-1
1.529444929E1,6.240746379E-1,-1.168947760E-2,-3.190721944E-2,6.249990946E-1
1.530448829E1,6.160552502E-1,-4.179399461E-3,-3.591725603E-2,6.171155385E-1
1.531452708E1,6.061496139E-1,-6.051069126E-3,-4.009948298E-2,6.075046818E-1
1.532456708E1,5.956816077E-1,-3.257909790E-3,-4.521689564E-2,5.974041843E-1
1.533460608E1,5.794211626E-1,-5.153280683E-3,-5.003482103E-2,5.816003123E-1
1.534464508E1,5.723817348E-1,-2.519925125E-3,-5.675374344E-2,5.751940436E-1
1.535468408E1,5.551342964E-1,5.607509986E-3,-6.335252523E-2,5.587656697E-1
1.536472308E1,5.404083729E-1,1.287553087E-2,-6.269863248E-2,5.441857287E-1
1.537476208E1,5.276278853E-1,2.286132053E-2,-6.196705997E-2,5.317459373E-1
1.538480108E1,5.120748878E-1,1.444678754E-2,-6.025511771E-2,5.158101197E-1
1.539484008E1,4.967479110E-1,1.467928104E-2,-5.454982817E-2,4.999496496E-1
1.540488008E1,4.773569107E-1,1.359265298E-2,-4.711782932E-2,4.798692220E-1
1.541491908E1,4.644565582E-1,1.621613279E-2,-4.243599251E-2,4.666729807E-1
1.542495808E1,4.436053038E-1,1.851487532E-2,-3.739748895E-2,4.455637309E-1
1.543499708E1,4.284114242E-1,2.929508314E-2,-3.092494048E-2,4.305239856E-1
1.544503608E1,4.125650525E-1,3.571314365E-2,-2.754753083E-2,4.150231531E-1
1.545507508E1,3.953232169E-1,2.760808170E-2,-2.145768330E-2,3.968665823E-1
1.546511408E1,3.748933375E-1,3.237716109E-2,-1.554065850E-2,3.766096217E-1
1.547515408E1,3.591077328E-1,2.245608717E-2,-1.220504940E-2,3.600161147E-1
1.548519308E1,3.417578340E-1,1.981475390E-2,-1.452818234E-2,3.426399125E-1
1.549523208E1,3.188085854E-1,3.272283077E-2,-1.322030369E-2,3.207560977E-1
1.550527108E1,2.969416082E-1,3.843006119E-2,-1.569083706E-2,2.998289356E-1
1.551531008E1,2.805868685E-1,2.956839278E-2,-1.661388949E-2,2.826292659E-1
1.552534908E1,2.598107457E-1,4.146955907E-2,-1.766300201E-2,2.636917321E-1
1.553538808E1,2.442568243E-1,5.293100327E-2,-1.878073066E-2,2.506308105E-1
1.554542708E1,2.312822640E-1,4.219232872E-2,-1.580896601E-2,2.356302223E-1
1.555546708E1,2.090214342E-1,4.640997946E-2,-1.547474042E-2,2.146702442E-1
1.556550608E1,1.955792159E-1,3.566890582E-2,-1.217407640E-2,1.991775807E-1
